update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,2,0,0,10,1,0,0,0,0,0,0,0,0,0
2,12,0,0,10,5,0,0,0,0,0,0,0,0,0
3,12,0,0,10,5,0,0,0,0,0,0,0,0,0
4,18,1.28571,9,10,6,0,0,0,0,0,0,0,0,1
5,20,1.125,9,10,7,0,0,0,0,0,0,0,0,1
6,114,3.375,27,12,5,0,0,0,0,0,0,0,0,3
7,22,3.375,27,12,5,0,0,0,0,0,0,0,0,3
8,68,4,36,13,5,0,0,0,0,0,0,0,0,4
9,54,3,27,14,6,0,0,0,0,0,0,0,0,3
10,80,3.27273,36,15,7,0,0,0,0,0,0,0,0,4
11,108,3.75,45,17,7,0,0,0,0,0,0,0,0,5
12,116,3.46154,45,19,8,0,0,0,0,0,0,0,0,5
13,120,3.6,54,21,9,0,0,0,0,0,0,0,0,6
14,112,3.17647,54,22,11,0,0,0,0,0,0,0,0,6
15,124,3,54,24,12,0,0,0,0,0,0,0,0,6
16,170,3.31579,63,26,12,0,0,0,0,0,0,0,0,7
17,178,3.68182,81,28,13,0,0,0,0,0,0,0,0,9
18,210,3.52174,81,29,14,0,0,0,0,0,0,0,0,9
19,270,2.73913,63,31,16,0,0,0,0,0,0,0,0,7
20,256,2.88,72,34,17,0,0,0,0,0,0,0,0,8
21,202,2.16,54,34,19,0,0,0,0,0,0,0,0,6
22,320,2.89286,81,36,19,0,0,0,0,0,0,0,0,9
23,268,2.16,54,37,19,0,0,0,0,0,0,0,0,6
24,228,2.25,54,38,18,0,0,0,0,0,0,0,0,6
25,266,2.33333,63,39,20,0,0,0,0,0,0,0,0,7
26,440,2.48276,72,40,21,0,0,0,0,0,0,0,0,8
27,384,2.48276,72,43,21,0,0,0,0,0,0,0,0,8
28,316,2.53125,81,47,23,0,0,0,0,0,0,0,0,9
29,350,2.57143,90,48,25,0,0,0,0,0,0,0,0,10
30,370,2.31429,81,51,26,0,0,0,0,0,0,0,0,9
31,434,2.82857,99,51,24,0,0,0,0,0,0,0,0,11
32,382,2.82857,99,52,24,0,0,0,0,0,0,0,0,11
33,422,2.67568,99,54,26,0,0,0,0,0,0,0,0,11
34,448,2.43243,90,55,27,0,0,0,0,0,0,0,0,10
35,496,2.76923,108,57,27,0,0,0,0,0,0,0,0,12
36,490,2.925,117,60,27,0,0,0,0,0,0,0,0,13
37,582,2.85366,117,62,28,0,0,0,0,0,0,0,0,13
38,522,3.23077,126,62,25,0,0,0,0,0,0,0,0,14
