update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,12,0,0,10,4,0,0,0,0,0,0,0,0,0
2,18,0,0,10,5,0,0,0,0,0,0,0,0,0
3,26,0,0,10,6,0,0,0,0,0,0,0,0,0
4,30,0,0,10,6,0,0,0,0,0,0,0,0,0
5,24,0,0,11,6,0,0,0,0,0,0,0,0,0
6,42,0,0,11,7,0,0,0,0,0,0,0,0,0
7,52,0,0,11,7,0,0,0,0,0,0,0,0,0
8,62,0,0,11,7,0,0,0,0,0,0,0,0,0
9,52,0,0,12,7,0,0,0,0,0,0,0,0,0
10,46,0,0,13,8,0,0,0,0,0,0,0,0,0
11,64,0,0,13,9,0,0,0,0,0,0,0,0,0
12,78,0,0,13,9,0,0,0,0,0,0,0,0,0
13,78,0,0,14,9,0,0,0,0,0,0,0,0,0
14,64,0,0,14,9,0,0,0,0,0,0,0,0,0
15,88,0,0,14,10,0,0,0,0,0,0,0,0,0
16,110,0,0,14,10,0,0,0,0,0,0,0,0,0
17,90,0,0,14,9,0,0,0,0,0,0,0,0,0
18,74,0,0,14,8,0,0,0,0,0,0,0,0,0
19,110,1,9,15,8,0,0,0,0,0,0,0,0,1
20,88,0.9,9,15,9,0,0,0,0,0,0,0,0,1
21,130,1,9,15,8,0,0,0,0,0,0,0,0,1
22,156,1.8,18,17,8,0,0,0,0,0,0,0,0,2
23,180,1.63636,18,18,9,0,0,0,0,0,0,0,0,2
24,176,1.63636,18,19,9,0,0,0,0,0,0,0,0,2
25,140,1.5,18,21,10,0,0,0,0,0,0,0,0,2
26,280,2.07692,27,22,10,0,0,0,0,0,0,0,0,3
27,218,2.25,27,23,9,0,0,0,0,0,0,0,0,3
28,342,2.07692,27,24,10,0,0,0,0,0,0,0,0,3
29,218,1.92857,27,26,11,0,0,0,0,0,0,0,0,3
30,298,1.6875,27,27,13,0,0,0,0,0,0,0,0,3
31,398,2.36842,45,29,14,0,0,0,0,0,0,0,0,5
32,410,2.64706,45,31,12,0,0,0,0,0,0,0,0,5
33,418,3.17647,54,32,11,0,0,0,0,0,0,0,0,6
34,434,3.70588,63,32,10,0,0,0,0,0,0,0,0,7
35,546,4,72,33,10,0,0,0,0,0,0,0,0,8
36,462,3.17647,54,35,11,0,0,0,0,0,0,0,0,6
37,666,3.78947,72,37,11,0,0,0,0,0,0,0,0,8
38,598,2.57143,54,38,15,0,0,0,0,0,0,0,0,6
39,724,2.34783,54,40,17,0,0,0,0,0,0,0,0,6
