update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,8,0,0,10,4,0,0,0,0,0,0,0,0,0
2,12,0,0,10,6,0,0,0,0,0,0,0,0,0
3,22,0,0,10,7,0,0,0,0,0,0,0,0,0
4,26,0,0,10,7,0,0,0,0,0,0,0,0,0
5,30,0,0,10,7,0,0,0,0,0,0,0,0,0
6,32,0,0,10,7,0,0,0,0,0,0,0,0,0
7,36,0,0,10,8,0,0,0,0,0,0,0,0,0
8,36,0,0,10,8,0,0,0,0,0,0,0,0,0
9,80,1.125,9,11,7,0,0,0,0,0,0,0,0,1
10,58,1.125,9,12,7,0,0,0,0,0,0,0,0,1
11,28,1,9,12,8,0,0,0,0,0,0,0,0,1
12,34,0.9,9,12,9,0,0,0,0,0,0,0,0,1
13,38,0.9,9,12,9,0,0,0,0,0,0,0,0,1
14,40,0.9,9,12,9,0,0,0,0,0,0,0,0,1
15,84,1.8,18,13,8,0,0,0,0,0,0,0,0,2
16,42,0.9,9,13,9,0,0,0,0,0,0,0,0,1
17,44,0.9,9,13,9,0,0,0,0,0,0,0,0,1
18,84,2,18,13,7,0,0,0,0,0,0,0,0,2
19,120,2.25,18,13,6,0,0,0,0,0,0,0,0,2
20,48,2.25,18,14,6,0,0,0,0,0,0,0,0,2
21,70,3,27,15,6,0,0,0,0,0,0,0,0,3
22,36,1.63636,18,15,9,0,0,0,0,0,0,0,0,2
23,38,1.63636,18,15,9,0,0,0,0,0,0,0,0,2
24,84,2.45455,27,16,8,0,0,0,0,0,0,0,0,3
25,46,1.38462,18,16,11,0,0,0,0,0,0,0,0,2
26,50,1.38462,18,16,11,0,0,0,0,0,0,0,0,2
27,94,2.07692,27,17,10,0,0,0,0,0,0,0,0,3
28,96,1.92857,27,18,11,0,0,0,0,0,0,0,0,3
29,186,2.07692,27,20,10,0,0,0,0,0,0,0,0,3
30,142,2.57143,36,23,10,0,0,0,0,0,0,0,0,4
31,110,1.125,18,23,14,0,0,0,0,0,0,0,0,2
32,144,1.2,18,23,13,0,0,0,0,0,0,0,0,2
33,124,1,18,24,16,0,0,0,0,0,0,0,0,2
34,96,0.5,9,24,17,0,0,0,0,0,0,0,0,1
35,106,0.473684,9,24,18,0,0,0,0,0,0,0,0,1
36,182,1.5,27,25,15,0,0,0,0,0,0,0,0,3
37,104,0.473684,9,25,18,0,0,0,0,0,0,0,0,1
38,156,0.473684,9,26,18,0,0,0,0,0,0,0,0,1
39,218,1.5,27,27,15,0,0,0,0,0,0,0,0,3
