update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,4,0,0,10,2,0,0,0,0,0,0,0,0,0
2,8,0,0,10,3,0,0,0,0,0,0,0,0,0
3,52,2.25,9,11,3,0,0,0,0,0,0,0,0,1
4,42,0,0,12,6,0,0,0,0,0,0,0,0,0
5,24,0,0,13,6,0,0,0,0,0,0,0,0,0
6,26,0,0,13,7,0,0,0,0,0,0,0,0,0
7,74,1.125,9,14,7,0,0,0,0,0,0,0,0,1
8,102,1,9,16,8,0,0,0,0,0,0,0,0,1
9,66,0,0,17,9,0,0,0,0,0,0,0,0,0
10,82,1,9,18,8,0,0,0,0,0,0,0,0,1
11,102,1.125,9,18,7,0,0,0,0,0,0,0,0,1
12,70,0,0,19,10,0,0,0,0,0,0,0,0,0
13,98,0.75,9,20,11,0,0,0,0,0,0,0,0,1
14,210,1.28571,18,22,12,0,0,0,0,0,0,0,0,2
15,168,1.5,18,23,10,0,0,0,0,0,0,0,0,2
16,160,2.07692,27,24,10,0,0,0,0,0,0,0,0,3
17,192,2.07692,27,26,10,0,0,0,0,0,0,0,0,3
18,322,2.84211,54,31,13,0,0,0,0,0,0,0,0,6
19,376,2.5,45,32,13,0,0,0,0,0,0,0,0,5
20,436,2.86364,63,37,15,0,0,0,0,0,0,0,0,7
21,368,2.52,63,42,18,0,0,0,0,0,0,0,0,7
22,436,2.7,81,48,21,0,0,0,0,0,0,0,0,9
23,776,3.27273,108,53,21,0,0,0,0,0,0,0,0,12
24,462,2.8125,90,55,22,0,0,0,0,0,0,0,0,10
25,524,3.81818,126,59,19,0,0,0,0,0,0,0,0,14
26,910,5.82353,198,61,12,0,0,0,0,0,0,0,0,22
27,892,5.25,189,67,15,0,0,0,0,0,0,0,0,21
28,880,6.88235,234,70,8,0,0,0,0,0,0,0,0,26
29,1168,6.64286,279,80,11,0,0,0,0,0,0,0,0,31
30,1054,6.48837,279,84,12,0,0,0,0,0,0,0,0,31
31,1224,6.45652,297,89,13,0,0,0,0,0,0,0,0,33
32,1250,6.31915,297,90,14,0,0,0,0,0,0,0,0,33
33,1152,5.4,270,92,20,0,0,0,0,0,0,0,0,30
34,1304,4.75472,252,93,25,0,0,0,0,0,0,0,0,28
35,1282,5.33898,315,96,24,0,0,0,0,0,0,0,0,35
36,1294,4.57895,261,97,28,0,0,0,0,0,0,0,0,29
37,1468,4.57895,261,98,28,0,0,0,0,0,0,0,0,29
38,1548,4.72881,279,98,28,0,0,0,0,0,0,0,0,31
39,1394,4.8,288,99,28,0,0,0,0,0,0,0,0,32
40,1506,4.96552,288,100,26,0,0,0,0,0,0,0,0,32
41,1592,5.43103,315,100,23,0,0,0,0,0,0,0,0,35
42,1502,4.73684,270,100,27,0,0,0,0,0,0,0,0,30
