update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,2,0,0,10,1,0,0,0,0,0,0,0,0,0
2,8,0,0,10,4,0,0,0,0,0,0,0,0,0
3,14,0,0,10,6,0,0,0,0,0,0,0,0,0
4,14,0,0,10,6,0,0,0,0,0,0,0,0,0
5,16,0,0,10,6,0,0,0,0,0,0,0,0,0
6,16,0,0,10,6,0,0,0,0,0,0,0,0,0
7,22,0,0,10,8,0,0,0,0,0,0,0,0,0
8,24,0,0,10,8,0,0,0,0,0,0,0,0,0
9,134,1.125,9,11,7,0,0,0,0,0,0,0,0,1
10,118,0,0,12,8,0,0,0,0,0,0,0,0,0
11,30,0,0,12,9,0,0,0,0,0,0,0,0,0
12,32,0,0,12,10,0,0,0,0,0,0,0,0,0
13,36,0,0,12,10,0,0,0,0,0,0,0,0,0
14,40,0,0,12,10,0,0,0,0,0,0,0,0,0
15,44,0,0,12,10,0,0,0,0,0,0,0,0,0
16,46,0,0,12,10,0,0,0,0,0,0,0,0,0
17,50,0,0,12,10,0,0,0,0,0,0,0,0,0
18,54,0,0,12,10,0,0,0,0,0,0,0,0,0
19,148,0.9,9,14,9,0,0,0,0,0,0,0,0,1
20,116,0,0,14,11,0,0,0,0,0,0,0,0,0
21,62,0,0,14,13,0,0,0,0,0,0,0,0,0
22,66,0,0,14,13,0,0,0,0,0,0,0,0,0
23,74,0,0,14,13,0,0,0,0,0,0,0,0,0
24,78,0,0,14,13,0,0,0,0,0,0,0,0,0
25,80,0,0,14,13,0,0,0,0,0,0,0,0,0
26,84,0,0,14,13,0,0,0,0,0,0,0,0,0
27,132,0.692308,9,15,12,0,0,0,0,0,0,0,0,1
28,94,0.692308,9,16,12,0,0,0,0,0,0,0,0,1
29,74,0,0,16,14,0,0,0,0,0,0,0,0,0
30,90,0,0,16,15,0,0,0,0,0,0,0,0,0
31,94,0,0,16,15,0,0,0,0,0,0,0,0,0
32,96,0,0,16,15,0,0,0,0,0,0,0,0,0
33,86,0,0,17,15,0,0,0,0,0,0,0,0,0
34,136,0.6,9,18,14,0,0,0,0,0,0,0,0,1
35,152,1.38462,18,18,11,0,0,0,0,0,0,0,0,2
36,124,1.5,18,18,10,0,0,0,0,0,0,0,0,2
37,84,0.692308,9,18,12,0,0,0,0,0,0,0,0,1
38,86,0.692308,9,18,12,0,0,0,0,0,0,0,0,1
39,182,1.28571,18,20,12,0,0,0,0,0,0,0,0,2
40,152,0,0,22,15,0,0,0,0,0,0,0,0,0
