update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
1,4,0,0,8,2,0,0,0,0,0,0,0,0,0
2,10,0,0,8,5,0,0,0,0,0,0,0,0,0
3,14,0,0,8,6,0,0,0,0,0,0,0,0,0
4,20,0,0,8,6,0,0,0,0,0,0,0,0,0
5,24,0,0,8,7,0,0,0,0,0,0,0,0,0
6,26,0,0,8,7,0,0,0,0,0,0,0,0,0
7,28,0,0,8,7,0,0,0,0,0,0,0,0,0
8,32,0,0,8,8,0,0,0,0,0,0,0,0,0
9,82,1.125,9,9,7,0,0,0,0,0,0,0,0,1
10,62,1.125,9,10,7,0,0,0,0,0,0,0,0,1
11,46,1.125,9,11,7,0,0,0,0,0,0,0,0,1
12,46,1.125,9,11,7,0,0,0,0,0,0,0,0,1
13,48,1.125,9,11,7,0,0,0,0,0,0,0,0,1
14,50,1.125,9,11,7,0,0,0,0,0,0,0,0,1
15,50,1.125,9,11,7,0,0,0,0,0,0,0,0,1
16,54,1.125,9,11,7,0,0,0,0,0,0,0,0,1
17,54,1.125,9,11,7,0,0,0,0,0,0,0,0,1
18,60,0,0,11,8,0,0,0,0,0,0,0,0,0
19,62,0,0,11,8,0,0,0,0,0,0,0,0,0
20,64,0,0,11,8,0,0,0,0,0,0,0,0,0
21,66,0,0,11,8,0,0,0,0,0,0,0,0,0
22,50,0,0,12,8,0,0,0,0,0,0,0,0,0
23,52,0,0,12,9,0,0,0,0,0,0,0,0,0
24,54,0,0,12,9,0,0,0,0,0,0,0,0,0
25,58,0,0,12,9,0,0,0,0,0,0,0,0,0
26,64,0,0,12,9,0,0,0,0,0,0,0,0,0
27,64,0,0,12,9,0,0,0,0,0,0,0,0,0
28,68,0,0,12,9,0,0,0,0,0,0,0,0,0
29,76,0,0,12,9,0,0,0,0,0,0,0,0,0
30,76,0,0,12,9,0,0,0,0,0,0,0,0,0
31,80,0,0,12,9,0,0,0,0,0,0,0,0,0
32,80,0,0,12,9,0,0,0,0,0,0,0,0,0
33,82,0,0,12,9,0,0,0,0,0,0,0,0,0
34,62,0,0,12,9,0,0,0,0,0,0,0,0,0
35,66,0,0,12,9,0,0,0,0,0,0,0,0,0
36,70,0,0,12,9,0,0,0,0,0,0,0,0,0
37,72,0,0,12,9,0,0,0,0,0,0,0,0,0
38,76,0,0,12,9,0,0,0,0,0,0,0,0,0
39,82,0,0,12,9,0,0,0,0,0,0,0,0,0
40,84,0,0,12,9,0,0,0,0,0,0,0,0,0
41,86,0,0,12,9,0,0,0,0,0,0,0,0,0
42,88,0,0,12,9,0,0,0,0,0,0,0,0,0
43,90,0,0,12,9,0,0,0,0,0,0,0,0,0
44,74,0,0,13,9,0,0,0,0,0,0,0,0,0
45,78,0,0,13,10,0,0,0,0,0,0,0,0,0
46,82,0,0,13,10,0,0,0,0,0,0,0,0,0
47,86,0,0,13,10,0,0,0,0,0,0,0,0,0
48,92,0,0,13,10,0,0,0,0,0,0,0,0,0
49,78,0,0,14,10,0,0,0,0,0,0,0,0,0
50,84,0,0,14,11,0,0,0,0,0,0,0,0,0
51,90,0,0,14,11,0,0,0,0,0,0,0,0,0
52,94,0,0,14,11,0,0,0,0,0,0,0,0,0
53,104,0,0,14,11,0,0,0,0,0,0,0,0,0
54,108,0,0,14,11,0,0,0,0,0,0,0,0,0
55,98,0,0,15,11,0,0,0,0,0,0,0,0,0
56,106,0,0,15,12,0,0,0,0,0,0,0,0,0
57,118,0,0,15,12,0,0,0,0,0,0,0,0,0
58,120,0,0,15,12,0,0,0,0,0,0,0,0,0
59,132,0,0,15,12,0,0,0,0,0,0,0,0,0
60,134,0,0,15,12,0,0,0,0,0,0,0,0,0
61,144,0,0,15,12,0,0,0,0,0,0,0,0,0
62,146,0,0,15,12,0,0,0,0,0,0,0,0,0
63,134,0,0,15,12,0,0,0,0,0,0,0,0,0
64,140,0,0,15,12,0,0,0,0,0,0,0,0,0
65,150,0,0,15,12,0,0,0,0,0,0,0,0,0
66,138,0,0,16,12,0,0,0,0,0,0,0,0,0
67,148,0,0,16,13,0,0,0,0,0,0,0,0,0
68,152,0,0,16,13,0,0,0,0,0,0,0,0,0
69,146,0,0,16,12,0,0,0,0,0,0,0,0,0
70,136,0,0,17,13,0,0,0,0,0,0,0,0,0
71,126,0,0,18,13,0,0,0,0,0,0,0,0,0
72,130,0,0,18,14,0,0,0,0,0,0,0,0,0
73,142,0,0,18,15,0,0,0,0,0,0,0,0,0
74,192,0.6,9,19,14,0,0,0,0,0,0,0,0,1
75,134,0.5625,9,19,15,0,0,0,0,0,0,0,0,1
76,144,0.5625,9,19,15,0,0,0,0,0,0,0,0,1
77,130,0.5625,9,20,15,0,0,0,0,0,0,0,0,1
78,186,1.05882,18,21,15,0,0,0,0,0,0,0,0,2
79,156,1,18,21,16,0,0,0,0,0,0,0,0,2
