update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
1,4,0,0,8,2,0,0,0,0,0,0,0,0,0
2,10,0,0,8,4,0,0,0,0,0,0,0,0,0
3,14,0,0,8,6,0,0,0,0,0,0,0,0,0
4,16,0,0,8,6,0,0,0,0,0,0,0,0,0
5,66,1.28571,9,9,6,0,0,0,0,0,0,0,0,1
6,52,0,0,10,7,0,0,0,0,0,0,0,0,0
7,34,0,0,11,7,0,0,0,0,0,0,0,0,0
8,38,0,0,11,8,0,0,0,0,0,0,0,0,0
9,38,0,0,11,8,0,0,0,0,0,0,0,0,0
10,176,2.7,27,14,7,0,0,0,0,0,0,0,0,3
11,92,1,9,14,8,0,0,0,0,0,0,0,0,1
12,58,1,9,16,8,0,0,0,0,0,0,0,0,1
13,58,1,9,16,8,0,0,0,0,0,0,0,0,1
14,150,1.63636,18,17,9,0,0,0,0,0,0,0,0,2
15,194,2.7,27,20,7,0,0,0,0,0,0,0,0,3
16,132,2.45455,27,22,8,0,0,0,0,0,0,0,0,3
17,102,1.92857,27,23,11,0,0,0,0,0,0,0,0,3
18,126,1.8,27,24,12,0,0,0,0,0,0,0,0,3
19,226,2.4,36,26,11,0,0,0,0,0,0,0,0,4
20,146,2.4,36,26,11,0,0,0,0,0,0,0,0,4
21,94,1.8,27,26,12,0,0,0,0,0,0,0,0,3
22,194,2,36,28,14,0,0,0,0,0,0,0,0,4
23,168,0.9,18,28,18,0,0,0,0,0,0,0,0,2
24,260,1.71429,36,29,17,0,0,0,0,0,0,0,0,4
25,208,0.857143,18,31,19,0,0,0,0,0,0,0,0,2
26,240,1.71429,36,33,17,0,0,0,0,0,0,0,0,4
27,248,1.17391,27,35,20,0,0,0,0,0,0,0,0,3
28,358,2.16,54,38,19,0,0,0,0,0,0,0,0,6
29,338,1.875,45,40,19,0,0,0,0,0,0,0,0,5
30,224,0.666667,18,41,25,0,0,0,0,0,0,0,0,2
31,198,0.62069,18,42,27,0,0,0,0,0,0,0,0,2
32,364,1.74194,54,44,25,0,0,0,0,0,0,0,0,6
33,384,1.55172,45,47,24,0,0,0,0,0,0,0,0,5
34,374,1.86207,54,49,23,0,0,0,0,0,0,0,0,6
35,366,1.45161,45,49,26,0,0,0,0,0,0,0,0,5
36,386,1.54286,54,52,29,0,0,0,0,0,0,0,0,6
37,430,1.75,63,52,29,0,0,0,0,0,0,0,0,7
38,434,1.61538,63,56,32,0,0,0,0,0,0,0,0,7
39,468,1.7027,63,56,30,0,0,0,0,0,0,0,0,7
40,420,1.94595,72,57,29,0,0,0,0,0,0,0,0,8
41,516,3.25,117,59,23,0,0,0,0,0,0,0,0,13
42,400,2.84211,108,62,26,0,0,0,0,0,0,0,0,12
43,360,2.53846,99,63,28,0,0,0,0,0,0,0,0,11
44,324,1.8,72,63,32,0,0,0,0,0,0,0,0,8
45,428,2.25,99,65,33,0,0,0,0,0,0,0,0,11
46,402,2,90,66,35,0,0,0,0,0,0,0,0,10
47,564,2.8,126,67,31,0,0,0,0,0,0,0,0,14
48,490,2.63415,108,68,29,0,0,0,0,0,0,0,0,12
49,372,2.25,90,68,30,0,0,0,0,0,0,0,0,10
50,430,2.31707,95,68,30,0,0,0,0,1,0,0,0,10
51,432,1.71111,77,69,36,0,0,0,0,1,0,0,0,8
52,410,2.04545,90,69,34,0,0,0,0,0,0,0,0,10
53,490,2.25,108,69,36,0,0,0,0,0,0,0,0,12
54,364,1.3125,63,70,41,0,0,0,0,0,0,0,0,7
55,500,2.20408,108,72,37,0,0,0,0,0,0,0,0,12
56,478,2.20408,108,75,37,0,0,0,0,0,0,0,0,12
57,430,1.69811,90,76,43,0,0,0,0,0,0,0,0,10
58,596,1.28571,72,78,48,0,0,0,0,0,0,0,0,8
59,686,1.96364,108,80,43,0,0,0,0,0,0,0,0,12
60,488,1.86792,99,80,42,0,0,0,0,0,0,0,0,11
61,400,1.8,99,80,44,0,0,0,0,0,0,0,0,11
62,654,2.52632,144,80,41,0,0,0,0,0,0,0,0,16
63,624,2.7931,162,85,40,0,0,0,0,0,0,0,0,18
64,458,2.01724,117,86,45,0,0,0,0,0,0,0,0,13
65,500,1.8,108,87,48,0,0,0,0,0,0,0,0,12
66,666,2.36066,144,87,45,0,0,0,0,0,0,0,0,16
67,616,2.21311,135,88,46,0,0,0,0,0,0,0,0,15
68,600,2.41071,135,89,41,0,0,0,0,0,0,0,0,15
69,612,2.65574,162,89,43,0,0,0,0,0,0,0,0,18
70,580,2.44068,144,89,43,0,0,0,0,0,0,0,0,16
71,664,2.68421,153,90,40,0,0,0,0,0,0,0,0,17
72,592,2.13559,126,90,45,0,0,0,0,0,0,0,0,14
73,548,2.10938,135,91,49,0,0,0,0,0,0,0,0,15
74,580,2,126,92,49,0,0,0,0,0,0,0,0,14
