update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,8,0,0,10,4,0,0,0,0,0,0,0,0,0
2,14,0,0,10,5,0,0,0,0,0,0,0,0,0
3,16,0,0,10,5,0,0,0,0,0,0,0,0,0
4,18,0,0,10,6,0,0,0,0,0,0,0,0,0
5,24,0,0,10,6,0,0,0,0,0,0,0,0,0
6,24,0,0,10,6,0,0,0,0,0,0,0,0,0
7,26,0,0,10,6,0,0,0,0,0,0,0,0,0
8,28,0,0,10,6,0,0,0,0,0,0,0,0,0
9,34,0,0,10,7,0,0,0,0,0,0,0,0,0
10,34,0,0,10,7,0,0,0,0,0,0,0,0,0
11,36,0,0,10,7,0,0,0,0,0,0,0,0,0
12,40,0,0,10,7,0,0,0,0,0,0,0,0,0
13,44,0,0,10,7,0,0,0,0,0,0,0,0,0
14,44,0,0,10,7,0,0,0,0,0,0,0,0,0
15,48,0,0,10,7,0,0,0,0,0,0,0,0,0
16,48,0,0,10,7,0,0,0,0,0,0,0,0,0
17,50,0,0,10,7,0,0,0,0,0,0,0,0,0
18,56,0,0,10,7,0,0,0,0,0,0,0,0,0
19,56,0,0,10,7,0,0,0,0,0,0,0,0,0
20,40,0,0,11,7,0,0,0,0,0,0,0,0,0
21,42,0,0,11,8,0,0,0,0,0,0,0,0,0
22,50,0,0,11,8,0,0,0,0,0,0,0,0,0
23,52,0,0,11,8,0,0,0,0,0,0,0,0,0
24,54,0,0,11,8,0,0,0,0,0,0,0,0,0
25,58,0,0,11,8,0,0,0,0,0,0,0,0,0
26,62,0,0,11,8,0,0,0,0,0,0,0,0,0
27,64,0,0,11,8,0,0,0,0,0,0,0,0,0
28,66,0,0,11,8,0,0,0,0,0,0,0,0,0
29,70,0,0,11,8,0,0,0,0,0,0,0,0,0
30,74,0,0,11,8,0,0,0,0,0,0,0,0,0
31,78,0,0,11,8,0,0,0,0,0,0,0,0,0
32,82,0,0,11,8,0,0,0,0,0,0,0,0,0
33,84,0,0,11,8,0,0,0,0,0,0,0,0,0
34,86,0,0,11,8,0,0,0,0,0,0,0,0,0
35,72,0,0,12,8,0,0,0,0,0,0,0,0,0
36,74,0,0,12,8,0,0,0,0,0,0,0,0,0
37,80,0,0,12,9,0,0,0,0,0,0,0,0,0
38,84,0,0,12,9,0,0,0,0,0,0,0,0,0
39,70,0,0,13,9,0,0,0,0,0,0,0,0,0
40,58,0,0,14,10,0,0,0,0,0,0,0,0,0
41,64,0,0,14,11,0,0,0,0,0,0,0,0,0
