update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,64,6,24,9,0,0,0,0,0,0,4,0,0
2,96,6,42,9,0,0,0,0,0,0,7,0,0
3,92,6,42,10,0,0,0,0,0,0,7,0,0
4,112,6.28571,44,12,0,0,0,0,0,0,6,0,1
5,80,6,42,12,0,0,0,0,0,0,7,0,0
6,124,6.4,64,14,0,0,0,0,0,0,8,0,2
7,148,6.36364,70,15,0,0,0,0,0,0,9,0,2
8,148,6.16667,74,19,0,0,0,0,0,0,11,0,1
9,176,6,90,21,0,0,0,0,0,0,15,0,0
10,192,6.10526,116,24,0,0,0,0,0,0,18,0,1
11,200,6.10526,116,24,0,0,0,0,0,0,18,0,1
12,216,6.09524,128,28,0,0,0,0,0,0,20,0,1
13,308,6.25,150,31,0,0,0,0,0,0,21,0,3
14,320,6.33333,152,34,0,0,0,0,0,0,20,0,4
15,364,6.37037,172,37,0,0,0,0,0,0,22,0,5
16,328,6.14286,172,40,0,0,0,0,0,0,26,0,2
17,412,6.24242,206,48,0,0,0,0,0,0,29,0,4
18,484,6.25,250,53,0,0,0,0,0,0,35,0,5
19,536,6.35,254,55,0,0,0,0,0,0,33,0,7
20,568,6.30769,246,58,0,0,0,0,0,0,33,0,6
21,560,6.18182,272,61,0,0,0,0,0,0,40,0,4
22,576,6.27273,276,64,0,0,0,0,0,0,38,0,6
23,604,6.28571,264,69,0,0,0,0,0,0,36,0,6
24,740,6.20833,298,74,0,0,0,0,0,0,43,0,5
25,876,6.23529,318,79,0,0,0,0,0,0,45,0,6
26,1032,6.22222,336,86,0,0,0,0,0,0,48,0,6
27,940,6.28571,352,89,0,0,0,0,0,0,48,0,8
28,964,6.17544,352,90,0,0,0,0,0,0,52,0,5
29,988,6.03846,314,93,0,0,0,0,0,0,51,0,1
30,1204,6,384,95,0,0,0,0,0,0,64,0,0
31,992,6,330,96,0,0,0,0,0,0,55,0,0
32,1236,6.03279,368,97,0,0,0,0,0,0,60,0,1
33,1244,6.0678,358,99,0,0,0,0,0,0,57,0,2
34,1052,6.0339,356,99,0,0,0,0,0,0,58,0,1
35,1264,6.03226,374,99,0,0,0,0,0,0,61,0,1
36,1120,6.10169,360,99,0,0,0,0,0,0,56,0,3
37,1140,6.06667,364,100,0,0,0,0,0,0,58,0,2
38,796,6.03226,374,100,0,0,0,0,0,0,61,0,1
39,816,6.02941,410,100,0,0,0,0,0,0,67,0,1
40,896,6.02985,404,100,0,0,0,0,0,0,66,0,1
41,920,6.02941,410,100,0,0,0,0,0,0,67,0,1
42,920,6.02817,428,100,0,0,0,0,0,0,70,0,1
43,948,6,390,100,0,0,0,0,0,0,65,0,0
44,920,6,360,100,0,0,0,0,0,0,60,0,0
45,960,6.0339,356,100,0,0,0,0,0,0,58,0,1
46,944,6.06452,376,100,0,0,0,0,0,0,60,0,2
47,848,6.09836,372,100,0,0,0,0,0,0,58,0,3
48,876,6.0339,356,100,0,0,0,0,0,0,58,0,1
49,888,6.12698,386,100,0,0,0,0,0,0,59,0,4
50,872,6.16129,382,100,0,0,0,0,0,0,57,0,5
51,912,6.09231,396,100,0,0,0,0,0,0,62,0,3
52,856,6.0678,358,100,0,0,0,0,0,0,57,0,2
53,1080,6.12698,386,100,0,0,0,0,0,0,59,0,4
54,1000,6.07018,346,100,0,0,0,0,0,0,55,0,2
55,1112,6.06452,376,100,0,0,0,0,0,0,60,0,2
56,1192,6.10169,360,100,0,0,0,0,0,0,56,0,3
57,996,6.03571,338,100,0,0,0,0,0,0,55,0,1
58,888,6.09524,384,100,0,0,0,0,0,0,60,0,3
59,1064,6.16901,438,100,0,0,0,0,0,0,65,0,6
60,908,6.14286,430,100,0,0,0,0,0,0,65,0,5
61,964,6.1875,396,100,0,0,0,0,0,0,58,0,6
