update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,76,6,30,10,0,0,0,0,0,0,5,0,0
2,104,6,42,11,0,0,0,0,0,0,7,0,0
3,100,6,48,13,0,0,0,0,0,0,8,0,0
4,152,6,48,16,0,0,0,0,0,0,8,0,0
5,192,6,84,19,0,0,0,0,0,0,14,0,0
6,208,6.11765,104,24,0,0,0,0,0,0,16,0,1
7,224,6.22222,112,29,0,0,0,0,0,0,16,0,2
8,348,6.08333,146,34,0,0,0,0,0,0,23,0,1
9,384,6.14815,166,37,0,0,0,0,0,0,25,0,2
10,352,6.07143,170,42,0,0,0,0,0,0,27,0,1
11,428,6.11429,214,48,0,0,0,0,0,0,33,0,2
12,460,6.05405,224,55,0,0,0,0,0,0,36,0,1
13,536,6.04878,248,58,0,0,0,0,0,0,40,0,1
14,564,6.09091,268,62,0,0,0,0,0,0,42,0,2
15,560,6.08333,292,66,0,0,0,0,0,0,46,0,2
16,564,6.03922,308,69,0,0,0,0,0,0,50,0,1
17,692,6.03571,338,76,0,0,0,0,0,0,55,0,1
18,668,6.0678,358,80,0,0,0,0,0,0,57,0,2
19,620,6.1,366,86,0,0,0,0,0,0,57,0,3
20,744,6.0625,388,88,0,0,0,0,0,0,62,0,2
21,728,6,360,90,0,0,0,0,0,0,60,0,0
22,720,6.03333,362,94,0,0,0,0,0,0,59,0,1
23,784,6.09231,396,95,0,0,0,0,0,0,62,0,3
24,804,6.08824,414,96,0,0,0,0,0,0,65,0,3
25,820,6.02899,416,96,0,0,0,0,0,0,68,0,1
26,808,6.03125,386,98,0,0,0,0,0,0,63,0,1
27,928,6.05714,424,99,0,0,0,0,0,0,68,0,2
28,848,6,378,99,0,0,0,0,0,0,63,0,0
29,1104,6.02817,428,99,0,0,0,0,0,0,70,0,1
30,1088,6.02941,410,99,0,0,0,0,0,0,67,0,1
