update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,48,6,18,10,0,0,0,0,0,0,3,0,0
2,120,6.25,50,12,0,0,0,0,0,0,7,0,1
3,100,6.28571,44,13,0,0,0,0,0,0,6,0,1
4,128,6.6,66,14,0,0,0,0,0,0,7,0,3
5,136,6.54545,72,16,0,0,0,0,0,0,8,0,3
6,160,6.42857,90,19,0,0,0,0,0,0,11,0,3
7,160,6.4,96,20,0,0,0,0,0,0,12,0,3
8,212,6.11111,110,26,0,0,0,0,0,0,17,0,1
9,256,6.17391,142,30,0,0,0,0,0,0,21,0,2
10,340,6.25,150,34,0,0,0,0,0,0,21,0,3
11,328,6.2069,180,38,0,0,0,0,0,0,26,0,3
12,408,6.1875,198,43,0,0,0,0,0,0,29,0,3
13,396,6.23529,212,47,0,0,0,0,0,0,30,0,4
14,468,6.05405,224,53,0,0,0,0,0,0,36,0,1
15,496,6.05556,218,56,0,0,0,0,0,0,35,0,1
16,548,6.16667,222,60,0,0,0,0,0,0,33,0,3
17,648,6.13953,264,64,0,0,0,0,0,0,40,0,3
18,664,6.09091,268,67,0,0,0,0,0,0,42,0,2
19,636,6.09524,256,71,0,0,0,0,0,0,40,0,2
20,708,6.04255,284,73,0,0,0,0,0,0,46,0,1
21,720,6.11765,312,77,0,0,0,0,0,0,48,0,3
22,760,6.16327,302,80,0,0,0,0,0,0,45,0,4
23,624,6.07407,328,83,0,0,0,0,0,0,52,0,2
24,760,6,324,84,0,0,0,0,0,0,54,0,0
25,736,6.13793,356,86,0,0,0,0,0,0,54,0,4
26,740,6.13115,374,87,0,0,0,0,0,0,57,0,4
27,684,6.09677,378,89,0,0,0,0,0,0,59,0,3
28,808,6.12903,380,89,0,0,0,0,0,0,58,0,4
29,940,6.11268,434,92,0,0,0,0,0,0,67,0,4
30,960,6.16901,438,93,0,0,0,0,0,0,65,0,6
31,1048,6.22857,436,93,0,0,0,0,0,0,62,0,8
32,1032,6.19178,452,95,0,0,0,0,0,0,66,0,7
33,1004,6.20896,416,96,0,0,0,0,0,0,60,0,7
34,976,6.1791,414,98,0,0,0,0,0,0,61,0,6
35,964,6.23881,418,98,0,0,0,0,0,0,59,0,8
36,928,6.16129,382,98,0,0,0,0,0,0,57,0,5
37,980,6.1875,396,100,0,0,0,0,0,0,58,0,6
38,1008,6.23333,374,100,0,0,0,0,0,0,53,0,7
39,904,6.12698,386,100,0,0,0,0,0,0,59,0,4
