update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,76,6,30,11,0,0,0,0,0,0,5,0,0
2,108,6,42,11,0,0,0,0,0,0,7,0,0
3,120,6,48,12,0,0,0,0,0,0,8,0,0
4,132,6,54,16,0,0,0,0,0,0,9,0,0
5,132,6,66,19,0,0,0,0,0,0,11,0,0
6,140,6,72,21,0,0,0,0,0,0,12,0,0
7,192,6,90,26,0,0,0,0,0,0,15,0,0
8,256,6.1,122,30,0,0,0,0,0,0,19,0,1
9,268,6,126,33,0,0,0,0,0,0,21,0,0
10,304,6,144,37,0,0,0,0,0,0,24,0,0
11,356,6.08,152,41,0,0,0,0,0,0,24,0,1
12,412,6.06061,200,47,0,0,0,0,0,0,32,0,1
13,432,6.05714,212,53,0,0,0,0,0,0,34,0,1
14,472,6.11111,220,58,0,0,0,0,0,0,34,0,2
15,572,6.04651,260,65,0,0,0,0,0,0,42,0,1
16,560,6.09091,268,69,0,0,0,0,0,0,42,0,2
17,700,6.12245,300,70,0,0,0,0,0,0,46,0,3
18,644,6.08333,292,75,0,0,0,0,0,0,46,0,2
19,736,6.03704,326,80,0,0,0,0,0,0,53,0,1
20,716,6.15385,320,81,0,0,0,0,0,0,48,0,4
21,772,6.14035,350,84,0,0,0,0,0,0,53,0,4
22,740,6.10526,348,86,0,0,0,0,0,0,54,0,3
23,864,6.16949,364,87,0,0,0,0,0,0,54,0,5
24,776,6.14035,350,91,0,0,0,0,0,0,53,0,4
25,936,6.13793,356,92,0,0,0,0,0,0,54,0,4
26,892,6.13793,356,96,0,0,0,0,0,0,54,0,4
27,868,6.16949,364,98,0,0,0,0,0,0,54,0,5
28,992,6.13333,368,98,0,0,0,0,0,0,56,0,4
29,1044,6.09524,384,100,0,0,0,0,0,0,60,0,3
30,1120,6.08824,414,100,0,0,0,0,0,0,65,0,3
31,972,6.06667,364,100,0,0,0,0,0,0,58,0,2
32,1008,6.03226,374,100,0,0,0,0,0,0,61,0,1
33,980,6.0678,358,100,0,0,0,0,0,0,57,0,2
34,1084,6.03125,386,100,0,0,0,0,0,0,63,0,1
