update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,16,6,6,10,0,0,0,0,0,0,1,0,0
2,64,6,24,10,0,0,0,0,0,0,4,0,0
3,92,6,36,11,0,0,0,0,0,0,6,0,0
4,92,6,36,11,0,0,0,0,0,0,6,0,0
5,104,6,42,12,0,0,0,0,0,0,7,0,0
6,116,6,48,13,0,0,0,0,0,0,8,0,0
7,128,6,54,14,0,0,0,0,0,0,9,0,0
8,156,6,66,15,0,0,0,0,0,0,11,0,0
9,200,6.16667,74,20,0,0,0,0,0,0,11,0,1
10,212,6,78,21,0,0,0,0,0,0,13,0,0
11,216,6,96,22,0,0,0,0,0,0,16,0,0
12,212,6,102,25,0,0,0,0,0,0,17,0,0
13,324,6,132,29,0,0,0,0,0,0,22,0,0
14,336,6,144,32,0,0,0,0,0,0,24,0,0
15,296,6,138,38,0,0,0,0,0,0,23,0,0
16,372,6,168,39,0,0,0,0,0,0,28,0,0
17,376,6,162,43,0,0,0,0,0,0,27,0,0
18,384,6,168,46,0,0,0,0,0,0,28,0,0
19,420,6.07407,164,48,0,0,0,0,0,0,26,0,1
20,372,6,150,49,0,0,0,0,0,0,25,0,0
21,428,6,192,51,0,0,0,0,0,0,32,0,0
22,484,6,210,54,0,0,0,0,0,0,35,0,0
23,428,6,192,55,0,0,0,0,0,0,32,0,0
24,472,6,222,58,0,0,0,0,0,0,37,0,0
25,552,6,246,60,0,0,0,0,0,0,41,0,0
26,488,6,222,63,0,0,0,0,0,0,37,0,0
27,584,6,258,66,0,0,0,0,0,0,43,0,0
28,780,6.08511,286,69,0,0,0,0,0,0,45,0,2
29,888,6.04082,296,73,0,0,0,0,0,0,48,0,1
30,860,6.04,302,80,0,0,0,0,0,0,49,0,1
31,836,6.07843,310,83,0,0,0,0,0,0,49,0,2
32,880,6.07547,322,83,0,0,0,0,0,0,51,0,2
33,912,6.07143,340,85,0,0,0,0,0,0,54,0,2
34,1008,6.03509,344,86,0,0,0,0,0,0,56,0,1
35,1076,6.0339,356,89,0,0,0,0,0,0,58,0,1
36,1280,6.06349,382,92,0,0,0,0,0,0,61,0,2
37,1224,6.0678,358,93,0,0,0,0,0,0,57,0,2
38,1228,6.03333,362,95,0,0,0,0,0,0,59,0,1
