update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,32,6,12,9,0,0,0,0,0,0,2,0,0
2,48,6,18,9,0,0,0,0,0,0,3,0,0
3,56,6,24,10,0,0,0,0,0,0,4,0,0
4,56,6,30,10,0,0,0,0,0,0,5,0,0
5,20,6,24,10,0,0,0,0,0,0,4,0,0
6,60,6,36,11,0,0,0,0,0,0,6,0,0
7,68,6,42,13,0,0,0,0,0,0,7,0,0
8,72,6,42,16,0,0,0,0,0,0,7,0,0
9,112,6,48,17,0,0,0,0,0,0,8,0,0
10,224,6,54,18,0,0,0,0,0,0,9,0,0
11,316,6,66,20,0,0,0,0,0,0,11,0,0
12,404,6,84,24,0,0,0,0,0,0,14,0,0
13,528,6,102,29,0,0,0,0,0,0,17,0,0
14,500,6,108,32,0,0,0,0,0,0,18,0,0
15,244,6,108,34,0,0,0,0,0,0,18,0,0
16,344,6,138,38,0,0,0,0,0,0,23,0,0
17,440,6,168,40,0,0,0,0,0,0,28,0,0
18,524,6,174,43,0,0,0,0,0,0,29,0,0
19,424,6,174,50,0,0,0,0,0,0,29,0,0
20,616,6,216,54,0,0,0,0,0,0,36,0,0
21,568,6,240,56,0,0,0,0,0,0,40,0,0
22,576,6,240,63,0,0,0,0,0,0,40,0,0
23,656,6,258,66,0,0,0,0,0,0,43,0,0
24,628,6,294,71,0,0,0,0,0,0,49,0,0
25,724,6,294,74,0,0,0,0,0,0,49,0,0
26,792,6.03922,308,78,0,0,0,0,0,0,50,0,1
27,976,6.03448,350,83,0,0,0,0,0,0,57,0,1
28,1052,6.03571,338,90,0,0,0,0,0,0,55,0,1
29,1188,6,378,95,0,0,0,0,0,0,63,0,0
30,1352,6,378,95,0,0,0,0,0,0,63,0,0
31,1232,6,390,96,0,0,0,0,0,0,65,0,0
32,1136,6,354,98,0,0,0,0,0,0,59,0,0
33,1376,6,384,99,0,0,0,0,0,0,64,0,0
34,1392,6.03333,362,99,0,0,0,0,0,0,59,0,1
35,1404,6.06154,394,99,0,0,0,0,0,0,63,0,2
36,1324,6.06452,376,100,0,0,0,0,0,0,60,0,2
37,1148,6.06452,376,100,0,0,0,0,0,0,60,0,2
38,1144,6.03279,368,100,0,0,0,0,0,0,60,0,1
39,1256,6.06897,352,100,0,0,0,0,0,0,56,0,2
40,1116,6.03226,374,100,0,0,0,0,0,0,61,0,1
41,960,6.03125,386,100,0,0,0,0,0,0,63,0,1
42,1148,6.06154,394,100,0,0,0,0,0,0,63,0,2
43,1128,6.0339,356,100,0,0,0,0,0,0,58,0,1
44,1128,6.0339,356,100,0,0,0,0,0,0,58,0,1
45,1368,6,396,100,0,0,0,0,0,0,66,0,0
46,1340,6,366,100,0,0,0,0,0,0,61,0,0
47,1524,6.03125,386,100,0,0,0,0,0,0,63,0,1
48,1552,6.03175,380,100,0,0,0,0,0,0,62,0,1
49,1604,6.03125,386,100,0,0,0,0,0,0,63,0,1
50,1164,6.03077,392,100,0,0,0,0,0,0,64,0,1
51,908,6,372,100,0,0,0,0,0,0,62,0,0
52,936,6,402,100,0,0,0,0,0,0,67,0,0
53,968,6.03175,380,100,0,0,0,0,0,0,62,0,1
54,912,6.05714,424,100,0,0,0,0,0,0,68,0,2
55,976,6.03125,386,100,0,0,0,0,0,0,63,0,1
56,1032,6.0303,398,100,0,0,0,0,0,0,65,0,1
57,1088,6.03175,380,100,0,0,0,0,0,0,62,0,1
58,1096,6.03448,350,100,0,0,0,0,0,0,57,0,1
59,1000,6.03509,344,100,0,0,0,0,0,0,56,0,1
60,944,6,342,100,0,0,0,0,0,0,57,0,0
61,936,6,360,100,0,0,0,0,0,0,60,0,0
62,960,6,354,100,0,0,0,0,0,0,59,0,0
63,896,6.03509,344,100,0,0,0,0,0,0,56,0,1
64,880,6.0339,356,100,0,0,0,0,0,0,58,0,1
65,1088,6,372,100,0,0,0,0,0,0,62,0,0
66,1168,6,372,100,0,0,0,0,0,0,62,0,0
67,1248,6,372,100,0,0,0,0,0,0,62,0,0
68,1208,6,384,100,0,0,0,0,0,0,64,0,0
69,1384,6.03125,386,100,0,0,0,0,0,0,63,0,1
70,1520,6.03279,368,100,0,0,0,0,0,0,60,0,1
71,1432,6.06667,364,100,0,0,0,0,0,0,58,0,2
72,1632,6.03226,374,100,0,0,0,0,0,0,61,0,1
73,1412,6.06452,376,100,0,0,0,0,0,0,60,0,2
74,1232,6.06667,364,100,0,0,0,0,0,0,58,0,2
75,1340,6.13793,356,100,0,0,0,0,0,0,54,0,4
76,1296,6.20339,366,100,0,0,0,0,0,0,53,0,6
77,1080,6.16949,364,100,0,0,0,0,0,0,54,0,5
78,1052,6.23729,368,100,0,0,0,0,0,0,52,0,7
79,992,6.25455,344,100,0,0,0,0,0,0,48,0,7
80,1196,6.22581,386,100,0,0,0,0,0,0,55,0,7
81,1164,6.2807,358,100,0,0,0,0,0,0,49,0,8
82,992,6.44444,348,100,0,0,0,0,0,0,42,0,12
83,1012,6.31579,360,100,0,0,0,0,0,0,48,0,9
84,1180,6.33333,342,100,0,0,0,0,0,0,45,0,9
85,1028,6.37037,344,100,0,0,0,0,0,0,44,0,10
86,1224,6.37931,370,100,0,0,0,0,0,0,47,0,11
87,1048,6.23729,368,100,0,0,0,0,0,0,52,0,7
88,1120,6.06349,382,100,0,0,0,0,0,0,61,0,2
89,972,6.27586,364,100,0,0,0,0,0,0,50,0,8
90,1340,6.17241,358,100,0,0,0,0,0,0,53,0,5
91,1132,6.27119,370,100,0,0,0,0,0,0,51,0,8
92,1032,6.26667,376,100,0,0,0,0,0,0,52,0,8
93,1176,6.33333,380,100,0,0,0,0,0,0,50,0,10
94,1136,6.35088,362,100,0,0,0,0,0,0,47,0,10
95,1008,6.29091,346,100,0,0,0,0,0,0,47,0,8
96,1044,6.35088,362,100,0,0,0,0,0,0,47,0,10
97,1216,6.38596,364,100,0,0,0,0,0,0,46,0,11
98,1344,6.30508,372,100,0,0,0,0,0,0,50,0,9
99,1328,6.31579,360,100,0,0,0,0,0,0,48,0,9
100,936,6.27119,370,100,0,0,0,0,0,0,51,0,8
101,1012,6.34921,400,100,0,0,0,0,0,0,52,0,11
102,876,6.33333,380,100,0,0,0,0,0,0,50,0,10
103,960,6.29508,384,100,0,0,0,0,0,0,52,0,9
104,852,6.24561,356,100,0,0,0,0,0,0,50,0,7
