update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,60,6,24,11,0,0,0,0,0,0,4,0,0
2,88,6,36,12,0,0,0,0,0,0,6,0,0
3,152,6.18182,68,16,0,0,0,0,0,0,10,0,1
4,144,6.16667,74,18,0,0,0,0,0,0,11,0,1
5,188,6.15385,80,19,0,0,0,0,0,0,12,0,1
6,220,6.4,96,22,0,0,0,0,0,0,12,0,3
7,240,6.47059,110,24,0,0,0,0,0,0,13,0,4
8,276,6.28571,132,27,0,0,0,0,0,0,18,0,3
9,308,6.34783,146,34,0,0,0,0,0,0,19,0,4
10,324,6.24,156,38,0,0,0,0,0,0,22,0,3
11,384,6.26667,188,44,0,0,0,0,0,0,26,0,4
12,468,6.33333,228,51,0,0,0,0,0,0,30,0,6
13,492,6.19512,254,57,0,0,0,0,0,0,37,0,4
14,468,6.15789,234,63,0,0,0,0,0,0,35,0,3
15,460,6.2439,256,68,0,0,0,0,0,0,36,0,5
16,588,6.16327,302,77,0,0,0,0,0,0,45,0,4
17,612,6.11111,330,82,0,0,0,0,0,0,51,0,3
18,708,6.17857,346,88,0,0,0,0,0,0,51,0,5
19,764,6.21053,354,90,0,0,0,0,0,0,51,0,6
20,712,6.22222,336,92,0,0,0,0,0,0,48,0,6
21,752,6.13559,362,95,0,0,0,0,0,0,55,0,4
22,736,6.13793,356,98,0,0,0,0,0,0,54,0,4
23,888,6.1,366,98,0,0,0,0,0,0,57,0,3
24,832,6.10526,348,98,0,0,0,0,0,0,54,0,3
25,748,6.06897,352,98,0,0,0,0,0,0,56,0,2
26,816,6.16393,376,98,0,0,0,0,0,0,56,0,5
27,740,6.12308,398,99,0,0,0,0,0,0,61,0,4
28,664,6.2,372,99,0,0,0,0,0,0,54,0,6
29,776,6.13333,368,99,0,0,0,0,0,0,56,0,4
30,792,6.09524,384,99,0,0,0,0,0,0,60,0,3
31,828,6.0678,358,99,0,0,0,0,0,0,57,0,2
32,776,6.10345,354,99,0,0,0,0,0,0,55,0,3
33,928,6.12308,398,100,0,0,0,0,0,0,61,0,4
34,888,6.08955,408,100,0,0,0,0,0,0,64,0,3
35,888,6.09677,378,100,0,0,0,0,0,0,59,0,3
36,852,6.10169,360,100,0,0,0,0,0,0,56,0,3
37,868,6.0625,388,100,0,0,0,0,0,0,62,0,2
38,1048,6.15385,400,100,0,0,0,0,0,0,60,0,5
39,1084,6.11594,422,100,0,0,0,0,0,0,65,0,4
40,988,6.1,366,100,0,0,0,0,0,0,57,0,3
41,1016,6.06452,376,100,0,0,0,0,0,0,60,0,2
42,984,6.0625,388,100,0,0,0,0,0,0,62,0,2
43,892,6.0625,388,100,0,0,0,0,0,0,62,0,2
44,836,6.09836,372,100,0,0,0,0,0,0,58,0,3
45,840,6.06667,364,100,0,0,0,0,0,0,58,0,2
46,896,6.06349,382,100,0,0,0,0,0,0,61,0,2
47,800,6,360,100,0,0,0,0,0,0,60,0,0
