update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,16,6,6,10,0,0,0,0,0,0,1,0,0
2,60,6,24,11,0,0,0,0,0,0,4,0,0
3,68,6,24,12,0,0,0,0,0,0,4,0,0
4,72,6,30,12,0,0,0,0,0,0,5,0,0
5,100,6,42,13,0,0,0,0,0,0,7,0,0
6,68,6,36,13,0,0,0,0,0,0,6,0,0
7,112,6.28571,44,14,0,0,0,0,0,0,6,0,1
8,100,6.25,50,15,0,0,0,0,0,0,7,0,1
9,108,6.22222,56,16,0,0,0,0,0,0,8,0,1
10,144,6.2,62,19,0,0,0,0,0,0,9,0,1
11,132,6.16667,74,19,0,0,0,0,0,0,11,0,1
12,124,6.2,62,19,0,0,0,0,0,0,9,0,1
13,180,6.15385,80,21,0,0,0,0,0,0,12,0,1
14,156,6.14286,86,23,0,0,0,0,0,0,13,0,1
15,208,6.11765,104,25,0,0,0,0,0,0,16,0,1
16,240,6.11111,110,27,0,0,0,0,0,0,17,0,1
17,244,6,126,34,0,0,0,0,0,0,21,0,0
18,268,6.08,152,38,0,0,0,0,0,0,24,0,1
19,304,6,162,42,0,0,0,0,0,0,27,0,0
20,276,6,162,47,0,0,0,0,0,0,27,0,0
21,384,6,198,50,0,0,0,0,0,0,33,0,0
22,384,6,198,53,0,0,0,0,0,0,33,0,0
23,480,6,222,56,0,0,0,0,0,0,37,0,0
24,508,6,228,57,0,0,0,0,0,0,38,0,0
25,616,6,252,57,0,0,0,0,0,0,42,0,0
26,704,6,240,59,0,0,0,0,0,0,40,0,0
27,876,6,246,64,0,0,0,0,0,0,41,0,0
28,500,6,270,66,0,0,0,0,0,0,45,0,0
29,624,6,282,70,0,0,0,0,0,0,47,0,0
30,668,6.04255,284,73,0,0,0,0,0,0,46,0,1
31,708,6.03922,308,77,0,0,0,0,0,0,50,0,1
32,828,6.07692,316,78,0,0,0,0,0,0,50,0,2
33,1016,6.03922,308,80,0,0,0,0,0,0,50,0,1
34,1264,6.07273,334,83,0,0,0,0,0,0,53,0,2
35,1200,6.03509,344,83,0,0,0,0,0,0,56,0,1
36,940,6.03704,326,84,0,0,0,0,0,0,53,0,1
37,968,6.07018,346,86,0,0,0,0,0,0,55,0,2
38,1124,6.06667,364,89,0,0,0,0,0,0,58,0,2
