update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,32,6,12,10,0,0,0,0,0,0,2,0,0
2,60,6,24,10,0,0,0,0,0,0,4,0,0
3,84,6,30,11,0,0,0,0,0,0,5,0,0
4,116,6,48,12,0,0,0,0,0,0,8,0,0
5,144,6,60,13,0,0,0,0,0,0,10,0,0
6,196,6,72,14,0,0,0,0,0,0,12,0,0
7,200,6,72,16,0,0,0,0,0,0,12,0,0
8,176,6,66,16,0,0,0,0,0,0,11,0,0
9,164,6,66,17,0,0,0,0,0,0,11,0,0
10,196,6,78,17,0,0,0,0,0,0,13,0,0
11,200,6,72,19,0,0,0,0,0,0,12,0,0
12,212,6,78,20,0,0,0,0,0,0,13,0,0
13,176,6,78,20,0,0,0,0,0,0,13,0,0
14,200,6,90,22,0,0,0,0,0,0,15,0,0
15,224,6,90,24,0,0,0,0,0,0,15,0,0
16,244,6,102,25,0,0,0,0,0,0,17,0,0
17,220,6,102,26,0,0,0,0,0,0,17,0,0
18,244,6,114,26,0,0,0,0,0,0,19,0,0
19,216,6.11111,110,27,0,0,0,0,0,0,17,0,1
20,208,6.11765,104,29,0,0,0,0,0,0,16,0,1
21,284,6.2,124,32,0,0,0,0,0,0,18,0,2
22,304,6,126,34,0,0,0,0,0,0,21,0,0
23,308,6.09091,134,34,0,0,0,0,0,0,21,0,1
24,368,6.07692,158,38,0,0,0,0,0,0,25,0,1
25,396,6.07407,164,39,0,0,0,0,0,0,26,0,1
26,364,6.07407,164,44,0,0,0,0,0,0,26,0,1
27,368,6.07407,164,45,0,0,0,0,0,0,26,0,1
28,368,6.15385,160,46,0,0,0,0,0,0,24,0,2
29,396,6.125,196,52,0,0,0,0,0,0,30,0,2
30,444,6.18182,204,52,0,0,0,0,0,0,30,0,3
31,516,6.11111,220,54,0,0,0,0,0,0,34,0,2
