update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,64,6,24,10,0,0,0,0,0,0,4,0,0
2,72,6,30,12,0,0,0,0,0,0,5,0,0
3,84,6,36,13,0,0,0,0,0,0,6,0,0
4,132,6,54,13,0,0,0,0,0,0,9,0,0
5,108,6,54,15,0,0,0,0,0,0,9,0,0
6,112,6,54,15,0,0,0,0,0,0,9,0,0
7,108,6,54,16,0,0,0,0,0,0,9,0,0
8,144,6,66,17,0,0,0,0,0,0,11,0,0
9,148,6,72,19,0,0,0,0,0,0,12,0,0
10,184,6,78,22,0,0,0,0,0,0,13,0,0
11,164,6,78,24,0,0,0,0,0,0,13,0,0
12,216,6,90,26,0,0,0,0,0,0,15,0,0
13,240,6,114,29,0,0,0,0,0,0,19,0,0
14,256,6,114,30,0,0,0,0,0,0,19,0,0
15,276,6,138,32,0,0,0,0,0,0,23,0,0
16,320,6,144,35,0,0,0,0,0,0,24,0,0
17,296,6,156,36,0,0,0,0,0,0,26,0,0
18,388,6,162,39,0,0,0,0,0,0,27,0,0
19,332,6,168,42,0,0,0,0,0,0,28,0,0
20,364,6,174,45,0,0,0,0,0,0,29,0,0
21,432,6,198,49,0,0,0,0,0,0,33,0,0
22,440,6,210,53,0,0,0,0,0,0,35,0,0
23,516,6,228,58,0,0,0,0,0,0,38,0,0
24,572,6,252,58,0,0,0,0,0,0,42,0,0
25,624,6.04444,272,61,0,0,0,0,0,0,44,0,1
26,476,6.04878,248,62,0,0,0,0,0,0,40,0,1
27,600,6.04444,272,62,0,0,0,0,0,0,44,0,1
28,524,6.04878,248,64,0,0,0,0,0,0,40,0,1
29,584,6.04444,272,67,0,0,0,0,0,0,44,0,1
30,612,6.08696,280,69,0,0,0,0,0,0,44,0,2
31,636,6.09091,268,71,0,0,0,0,0,0,42,0,2
32,712,6.125,294,72,0,0,0,0,0,0,45,0,3
33,740,6.125,294,75,0,0,0,0,0,0,45,0,3
34,788,6.03846,314,77,0,0,0,0,0,0,51,0,1
35,772,6.11538,318,79,0,0,0,0,0,0,49,0,3
36,740,6.08333,292,81,0,0,0,0,0,0,46,0,2
37,832,6.03846,314,85,0,0,0,0,0,0,51,0,1
38,972,6.18182,340,86,0,0,0,0,0,0,50,0,5
39,828,6.11111,330,86,0,0,0,0,0,0,51,0,3
40,972,6.03448,350,88,0,0,0,0,0,0,57,0,1
41,888,6,330,89,0,0,0,0,0,0,55,0,0
42,856,6.04,302,90,0,0,0,0,0,0,49,0,1
43,936,6.03571,338,91,0,0,0,0,0,0,55,0,1
44,972,6.03448,350,93,0,0,0,0,0,0,57,0,1
45,1000,6.03704,326,94,0,0,0,0,0,0,53,0,1
46,980,6.03448,350,95,0,0,0,0,0,0,57,0,1
47,1040,6.0339,356,97,0,0,0,0,0,0,58,0,1
48,1072,6.0339,356,98,0,0,0,0,0,0,58,0,1
49,1120,6.03636,332,98,0,0,0,0,0,0,54,0,1
50,1080,6.0339,356,99,0,0,0,0,0,0,58,0,1
51,1012,6.06557,370,99,0,0,0,0,0,0,59,0,2
52,980,6.06452,376,99,0,0,0,0,0,0,60,0,2
53,928,6.14545,338,99,0,0,0,0,0,0,51,0,4
54,1076,6.09836,372,99,0,0,0,0,0,0,58,0,3
55,1084,6.10345,354,100,0,0,0,0,0,0,55,0,3
56,1168,6.12903,380,100,0,0,0,0,0,0,58,0,4
57,1168,6.07273,334,100,0,0,0,0,0,0,53,0,2
58,1384,6.03279,368,100,0,0,0,0,0,0,60,0,1
59,1396,6.0678,358,100,0,0,0,0,0,0,57,0,2
60,1264,6.10345,354,100,0,0,0,0,0,0,55,0,3
61,1484,6.09524,384,100,0,0,0,0,0,0,60,0,3
62,1536,6.06667,364,100,0,0,0,0,0,0,58,0,2
63,1436,6.03636,332,100,0,0,0,0,0,0,54,0,1
64,1376,6,312,100,0,0,0,0,0,0,52,0,0
65,1008,6.0339,356,100,0,0,0,0,0,0,58,0,1
66,1132,6.03279,368,100,0,0,0,0,0,0,60,0,1
67,1004,6.07407,328,100,0,0,0,0,0,0,52,0,2
68,1052,6,360,100,0,0,0,0,0,0,60,0,0
69,1056,6.10714,342,100,0,0,0,0,0,0,53,0,3
70,956,6.0597,406,100,0,0,0,0,0,0,65,0,2
71,880,6.03226,374,100,0,0,0,0,0,0,61,0,1
72,784,6.06667,364,100,0,0,0,0,0,0,58,0,2
73,960,6.12308,398,100,0,0,0,0,0,0,61,0,4
74,1024,6.12308,398,100,0,0,0,0,0,0,61,0,4
75,920,6.13793,356,100,0,0,0,0,0,0,54,0,4
76,920,6.13115,374,100,0,0,0,0,0,0,57,0,4
77,980,6.13115,374,100,0,0,0,0,0,0,57,0,4
78,1180,6.125,392,100,0,0,0,0,0,0,60,0,4
79,1328,6.09091,402,100,0,0,0,0,0,0,63,0,3
80,1292,6.10345,354,100,0,0,0,0,0,0,55,0,3
81,1120,6.03571,338,100,0,0,0,0,0,0,55,0,1
82,1088,6.06667,364,100,0,0,0,0,0,0,58,0,2
83,1092,6.06154,394,100,0,0,0,0,0,0,63,0,2
84,928,6.03279,368,100,0,0,0,0,0,0,60,0,1
85,924,6.0339,356,100,0,0,0,0,0,0,58,0,1
86,1096,6.0625,388,100,0,0,0,0,0,0,62,0,2
87,1136,6.09677,378,100,0,0,0,0,0,0,59,0,3
88,1464,6.0597,406,100,0,0,0,0,0,0,65,0,2
89,1024,6.10526,348,100,0,0,0,0,0,0,54,0,3
90,964,6.10169,360,100,0,0,0,0,0,0,56,0,3
91,992,6.06557,370,100,0,0,0,0,0,0,59,0,2
92,920,6,360,100,0,0,0,0,0,0,60,0,0
93,984,6.03333,362,100,0,0,0,0,0,0,59,0,1
94,1000,6.1,366,100,0,0,0,0,0,0,57,0,3
95,976,6.10526,348,100,0,0,0,0,0,0,54,0,3
96,1028,6.03175,380,100,0,0,0,0,0,0,62,0,1
97,972,6.0678,358,100,0,0,0,0,0,0,57,0,2
98,876,6,354,100,0,0,0,0,0,0,59,0,0
99,908,6.03333,362,100,0,0,0,0,0,0,59,0,1
100,892,6.03509,344,100,0,0,0,0,0,0,56,0,1
101,868,6.06667,364,100,0,0,0,0,0,0,58,0,2
102,948,6.06557,370,100,0,0,0,0,0,0,59,0,2
103,880,6.03279,368,100,0,0,0,0,0,0,60,0,1
104,940,6.0678,358,100,0,0,0,0,0,0,57,0,2
105,1128,6.0597,406,100,0,0,0,0,0,0,65,0,2
106,1264,6.0303,398,100,0,0,0,0,0,0,65,0,1
107,1320,6.06452,376,100,0,0,0,0,0,0,60,0,2
108,1356,6.03448,350,100,0,0,0,0,0,0,57,0,1
109,1440,6.10169,360,100,0,0,0,0,0,0,56,0,3
110,1364,6.10909,336,100,0,0,0,0,0,0,52,0,3
111,1132,6.10714,342,100,0,0,0,0,0,0,53,0,3
112,1372,6.0625,388,100,0,0,0,0,0,0,62,0,2
113,1124,6.07407,328,100,0,0,0,0,0,0,52,0,2
114,1396,6.0625,388,100,0,0,0,0,0,0,62,0,2
115,1320,6.07018,346,100,0,0,0,0,0,0,55,0,2
116,1016,6.06452,376,100,0,0,0,0,0,0,60,0,2
117,1252,6.09677,378,100,0,0,0,0,0,0,59,0,3
118,992,6.06897,352,100,0,0,0,0,0,0,56,0,2
119,944,6.03636,332,100,0,0,0,0,0,0,54,0,1
120,1080,6.06452,376,100,0,0,0,0,0,0,60,0,2
121,1180,6.1,366,100,0,0,0,0,0,0,57,0,3
122,1328,6.16393,376,100,0,0,0,0,0,0,56,0,5
123,948,6.09836,372,100,0,0,0,0,0,0,58,0,3
124,1036,6.03175,380,100,0,0,0,0,0,0,62,0,1
125,1264,6.11765,416,100,0,0,0,0,0,0,64,0,4
126,1316,6.13115,374,100,0,0,0,0,0,0,57,0,4
127,980,6.15625,394,100,0,0,0,0,0,0,59,0,5
128,964,6.15152,406,100,0,0,0,0,0,0,61,0,5
129,812,6.125,392,100,0,0,0,0,0,0,60,0,4
130,868,6.09677,378,100,0,0,0,0,0,0,59,0,3
131,856,6.16129,382,100,0,0,0,0,0,0,57,0,5
132,940,6.12308,398,100,0,0,0,0,0,0,61,0,4
133,1176,6.09231,396,100,0,0,0,0,0,0,62,0,3
134,1136,6.1194,410,100,0,0,0,0,0,0,63,0,4
135,1056,6.12121,404,100,0,0,0,0,0,0,62,0,4
136,1260,6.21875,398,100,0,0,0,0,0,0,57,0,7
137,1116,6.12903,380,100,0,0,0,0,0,0,58,0,4
138,904,6.13115,374,100,0,0,0,0,0,0,57,0,4
139,924,6.03333,362,100,0,0,0,0,0,0,59,0,1
