update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,72,6.5,26,12,0,0,0,0,0,0,3,0,1
2,120,6.25,50,13,0,0,0,0,0,0,7,0,1
3,132,6.22222,56,14,0,0,0,0,0,0,8,0,1
4,132,6.25,50,14,0,0,0,0,0,0,7,0,1
5,112,6,48,17,0,0,0,0,0,0,8,0,0
6,132,6,66,19,0,0,0,0,0,0,11,0,0
7,188,6,78,21,0,0,0,0,0,0,13,0,0
8,176,6,84,22,0,0,0,0,0,0,14,0,0
9,240,6,96,25,0,0,0,0,0,0,16,0,0
10,220,6,96,28,0,0,0,0,0,0,16,0,0
11,284,6.11111,110,33,0,0,0,0,0,0,17,0,1
12,336,6.08696,140,35,0,0,0,0,0,0,22,0,1
13,368,6,150,40,0,0,0,0,0,0,25,0,0
14,396,6,162,43,0,0,0,0,0,0,27,0,0
15,436,6.07143,170,48,0,0,0,0,0,0,27,0,1
16,460,6.06061,200,52,0,0,0,0,0,0,32,0,1
17,548,6.16667,222,57,0,0,0,0,0,0,33,0,3
18,576,6.10256,238,63,0,0,0,0,0,0,37,0,2
19,696,6.13333,276,66,0,0,0,0,0,0,42,0,3
20,712,6.18182,272,71,0,0,0,0,0,0,40,0,4
21,680,6.16327,302,76,0,0,0,0,0,0,45,0,4
22,632,6.08,304,81,0,0,0,0,0,0,48,0,2
23,732,6.12245,300,82,0,0,0,0,0,0,46,0,3
24,820,6.10909,336,88,0,0,0,0,0,0,52,0,3
25,800,6.17544,352,90,0,0,0,0,0,0,52,0,5
26,728,6.2069,360,91,0,0,0,0,0,0,52,0,6
27,788,6.2069,360,92,0,0,0,0,0,0,52,0,6
28,708,6.10714,342,96,0,0,0,0,0,0,53,0,3
29,808,6.13115,374,97,0,0,0,0,0,0,57,0,4
30,784,6.14035,350,99,0,0,0,0,0,0,53,0,4
31,856,6.06452,376,99,0,0,0,0,0,0,60,0,2
32,800,6.09231,396,100,0,0,0,0,0,0,62,0,3
33,800,6.09836,372,100,0,0,0,0,0,0,58,0,3
34,760,6.06557,370,100,0,0,0,0,0,0,59,0,2
35,752,6.03333,362,100,0,0,0,0,0,0,59,0,1
36,836,6,372,100,0,0,0,0,0,0,62,0,0
