update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,108,6,42,11,0,0,0,0,0,0,7,0,0
2,116,6.22222,56,13,0,0,0,0,0,0,8,0,1
3,160,6.2,62,17,0,0,0,0,0,0,9,0,1
4,248,6.14286,86,21,0,0,0,0,0,0,13,0,1
5,296,6.11765,104,24,0,0,0,0,0,0,16,0,1
6,332,6.10526,116,29,0,0,0,0,0,0,18,0,1
7,264,6.10526,116,30,0,0,0,0,0,0,18,0,1
8,388,6.08,152,39,0,0,0,0,0,0,24,0,1
9,452,6.07143,170,41,0,0,0,0,0,0,27,0,1
10,560,6.07143,170,43,0,0,0,0,0,0,27,0,1
11,656,6.0625,194,50,0,0,0,0,0,0,31,0,1
12,720,6.10256,238,58,0,0,0,0,0,0,37,0,2
13,840,6.09756,250,63,0,0,0,0,0,0,39,0,2
14,760,6.04545,266,69,0,0,0,0,0,0,43,0,1
15,852,6.04,302,75,0,0,0,0,0,0,49,0,1
16,968,6.03636,332,80,0,0,0,0,0,0,54,0,1
17,1092,6.07547,322,84,0,0,0,0,0,0,51,0,2
18,912,6.03846,314,84,0,0,0,0,0,0,51,0,1
19,808,6.11765,312,88,0,0,0,0,0,0,48,0,3
20,844,6.06667,364,90,0,0,0,0,0,0,58,0,2
21,840,6.06897,352,92,0,0,0,0,0,0,56,0,2
22,876,6.0339,356,92,0,0,0,0,0,0,58,0,1
23,844,6,354,94,0,0,0,0,0,0,59,0,0
24,792,6.03279,368,94,0,0,0,0,0,0,60,0,1
25,872,6.0625,388,99,0,0,0,0,0,0,62,0,2
26,832,6.02985,404,99,0,0,0,0,0,0,66,0,1
27,816,6.03175,380,99,0,0,0,0,0,0,62,0,1
28,912,6.0303,398,99,0,0,0,0,0,0,65,0,1
29,936,6,372,99,0,0,0,0,0,0,62,0,0
30,864,6.03125,386,100,0,0,0,0,0,0,63,0,1
31,1088,6.02817,428,100,0,0,0,0,0,0,70,0,1
32,920,6.03279,368,100,0,0,0,0,0,0,60,0,1
33,1152,6.02985,404,100,0,0,0,0,0,0,66,0,1
34,1052,6,360,100,0,0,0,0,0,0,60,0,0
35,1164,6.03226,374,100,0,0,0,0,0,0,61,0,1
36,1048,6,378,100,0,0,0,0,0,0,63,0,0
37,1008,6.03448,350,100,0,0,0,0,0,0,57,0,1
