update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,0,nan,0,9,0,0,0,0,0,0,0,0,0
2,0,nan,0,9,0,0,0,0,0,0,0,0,0
3,0,nan,0,9,0,0,0,0,0,0,0,0,0
4,0,nan,0,9,0,0,0,0,0,0,0,0,0
5,0,nan,0,9,0,0,0,0,0,0,0,0,0
6,0,nan,0,9,0,0,0,0,0,0,0,0,0
7,0,nan,0,9,0,0,0,0,0,0,0,0,0
8,0,8,8,9,0,0,0,0,0,0,0,0,1
9,0,8,8,9,0,0,0,0,0,0,0,0,1
10,0,8,8,9,0,0,0,0,0,0,0,0,1
11,0,8,8,9,0,0,0,0,0,0,0,0,1
12,0,8,8,9,0,0,0,0,0,0,0,0,1
13,0,8,8,9,0,0,0,0,0,0,0,0,1
14,0,8,8,9,0,0,0,0,0,0,0,0,1
15,0,8,8,9,0,0,0,0,0,0,0,0,1
16,0,8,8,9,0,0,0,0,0,0,0,0,1
17,0,8,8,9,0,0,0,0,0,0,0,0,1
18,0,8,8,9,0,0,0,0,0,0,0,0,1
19,0,8,8,9,0,0,0,0,0,0,0,0,1
20,0,8,8,9,0,0,0,0,0,0,0,0,1
21,0,8,8,9,0,0,0,0,0,0,0,0,1
22,12,8,16,10,0,0,0,0,0,0,0,0,2
23,12,8,16,10,0,0,0,0,0,0,0,0,2
24,12,8,16,10,0,0,0,0,0,0,0,0,2
25,12,8,16,10,0,0,0,0,0,0,0,0,2
26,12,8,16,10,0,0,0,0,0,0,0,0,2
27,12,8,16,10,0,0,0,0,0,0,0,0,2
28,24,8,8,10,0,0,0,0,0,0,0,0,1
29,4,8,8,11,0,0,0,0,0,0,0,0,1
30,4,8,8,11,0,0,0,0,0,0,0,0,1
31,4,8,8,11,0,0,0,0,0,0,0,0,1
32,4,8,8,11,0,0,0,0,0,0,0,0,1
33,4,8,8,11,0,0,0,0,0,0,0,0,1
34,4,8,8,11,0,0,0,0,0,0,0,0,1
35,4,8,8,11,0,0,0,0,0,0,0,0,1
36,4,8,8,11,0,0,0,0,0,0,0,0,1
37,4,8,8,11,0,0,0,0,0,0,0,0,1
38,4,8,8,11,0,0,0,0,0,0,0,0,1
39,4,8,8,11,0,0,0,0,0,0,0,0,1
40,4,8,8,11,0,0,0,0,0,0,0,0,1
41,4,8,8,11,0,0,0,0,0,0,0,0,1
42,4,8,8,11,0,0,0,0,0,0,0,0,1
43,4,8,8,11,0,0,0,0,0,0,0,0,1
44,16,8,8,12,0,0,0,0,0,0,0,0,1
45,16,8,8,12,0,0,0,0,0,0,0,0,1
46,16,8,8,12,0,0,0,0,0,0,0,0,1
47,16,8,8,12,0,0,0,0,0,0,0,0,1
48,16,8,8,12,0,0,0,0,0,0,0,0,1
49,16,8,8,12,0,0,0,0,0,0,0,0,1
50,16,8,8,12,0,0,0,0,0,0,0,0,1
51,16,8,8,12,0,0,0,0,0,0,0,0,1
52,16,8,8,12,0,0,0,0,0,0,0,0,1
53,16,8,8,12,0,0,0,0,0,0,0,0,1
54,16,8,8,12,0,0,0,0,0,0,0,0,1
55,16,8,8,12,0,0,0,0,0,0,0,0,1
56,16,8,8,12,0,0,0,0,0,0,0,0,1
57,16,8,8,12,0,0,0,0,0,0,0,0,1
58,16,8,8,12,0,0,0,0,0,0,0,0,1
59,16,8,8,12,0,0,0,0,0,0,0,0,1
60,16,8,8,12,0,0,0,0,0,0,0,0,1
61,16,8,8,12,0,0,0,0,0,0,0,0,1
62,16,8,8,12,0,0,0,0,0,0,0,0,1
63,16,8,8,12,0,0,0,0,0,0,0,0,1
64,16,8,8,12,0,0,0,0,0,0,0,0,1
65,16,8,8,12,0,0,0,0,0,0,0,0,1
66,16,8,8,12,0,0,0,0,0,0,0,0,1
67,16,8,8,12,0,0,0,0,0,0,0,0,1
68,16,8,8,12,0,0,0,0,0,0,0,0,1
69,16,8,8,12,0,0,0,0,0,0,0,0,1
70,16,8,8,12,0,0,0,0,0,0,0,0,1
71,16,8,8,12,0,0,0,0,0,0,0,0,1
72,16,8,8,12,0,0,0,0,0,0,0,0,1
73,16,8,8,12,0,0,0,0,0,0,0,0,1
74,16,8,8,12,0,0,0,0,0,0,0,0,1
75,16,8,8,12,0,0,0,0,0,0,0,0,1
76,16,8,8,12,0,0,0,0,0,0,0,0,1
77,16,8,8,12,0,0,0,0,0,0,0,0,1
78,16,8,8,12,0,0,0,0,0,0,0,0,1
79,16,8,8,12,0,0,0,0,0,0,0,0,1
80,16,8,8,12,0,0,0,0,0,0,0,0,1
81,16,8,8,12,0,0,0,0,0,0,0,0,1
82,16,8,8,12,0,0,0,0,0,0,0,0,1
83,16,8,8,12,0,0,0,0,0,0,0,0,1
84,16,8,8,12,0,0,0,0,0,0,0,0,1
85,16,8,8,12,0,0,0,0,0,0,0,0,1
86,16,8,8,12,0,0,0,0,0,0,0,0,1
87,16,8,8,12,0,0,0,0,0,0,0,0,1
88,16,8,8,12,0,0,0,0,0,0,0,0,1
89,16,8,8,12,0,0,0,0,0,0,0,0,1
90,16,8,8,12,0,0,0,0,0,0,0,0,1
91,16,8,8,12,0,0,0,0,0,0,0,0,1
92,16,8,8,12,0,0,0,0,0,0,0,0,1
93,16,8,8,12,0,0,0,0,0,0,0,0,1
