update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0
3,12,8,8,11,0,0,0,0,0,0,0,0,1
4,12,8,8,11,0,0,0,0,0,0,0,0,1
5,12,8,8,11,0,0,0,0,0,0,0,0,1
6,24,8,16,12,0,0,0,0,0,0,0,0,2
7,36,8,24,13,0,0,0,0,0,0,0,0,3
8,36,8,24,13,0,0,0,0,0,0,0,0,3
9,48,8,32,14,0,0,0,0,0,0,0,0,4
10,48,8,32,14,0,0,0,0,0,0,0,0,4
11,48,8,32,14,0,0,0,0,0,0,0,0,4
12,48,8,32,14,0,0,0,0,0,0,0,0,4
13,48,8,32,14,0,0,0,0,0,0,0,0,4
14,48,8,32,14,0,0,0,0,0,0,0,0,4
15,48,8,24,14,0,0,0,0,0,0,0,0,3
16,28,8,24,14,0,0,0,0,0,0,0,0,3
17,48,8,32,14,0,0,0,0,0,0,0,0,4
18,72,8,40,16,0,0,0,0,0,0,0,0,5
19,64,8,48,18,0,0,0,0,0,0,0,0,6
20,76,8,56,19,0,0,0,0,0,0,0,0,7
21,108,8,72,21,0,0,0,0,0,0,0,0,9
22,132,8,80,22,0,0,0,0,0,0,0,0,10
23,148,8,96,25,0,0,0,0,0,0,0,0,12
24,176,8,120,29,0,0,0,0,0,0,0,0,15
25,188,8,120,29,0,0,0,0,0,0,0,0,15
26,196,8,144,34,0,0,0,0,0,0,0,0,18
27,216,8,144,35,0,0,0,0,0,0,0,0,18
28,212,8,168,39,0,0,0,0,0,0,0,0,21
29,244,8,184,40,0,0,0,0,0,0,0,0,23
30,272,8,184,41,0,0,0,0,0,0,0,0,23
31,268,8,192,44,0,0,0,0,0,0,0,0,24
32,256,8,184,45,0,0,0,0,0,0,0,0,23
33,292,8,200,49,0,0,0,0,0,0,0,0,25
34,304,8,192,50,0,0,0,0,0,0,0,0,24
35,308,8,200,50,0,0,0,0,0,0,0,0,25
36,288,8,224,52,0,0,0,0,0,0,0,0,28
37,356,8,256,55,0,0,0,0,0,0,0,0,32
38,336,8,240,56,0,0,0,0,0,0,0,0,30
39,340,8,256,58,0,0,0,0,0,0,0,0,32
40,400,8,280,62,0,0,0,0,0,0,0,0,35
41,372,8,264,64,0,0,0,0,0,0,0,0,33
42,396,8,264,66,0,0,0,0,0,0,0,0,33
43,424,8,288,66,0,0,0,0,0,0,0,0,36
44,416,8,264,67,0,0,0,0,0,0,0,0,33
45,396,8,280,71,0,0,0,0,0,0,0,0,35
46,472,8,296,75,0,0,0,0,0,0,0,0,37
47,492,8,304,76,0,0,0,0,0,0,0,0,38
48,468,8,328,79,0,0,0,0,0,0,0,0,41
49,580,8,352,82,0,0,0,0,0,0,0,0,44
50,616,8,360,83,0,0,0,0,0,0,0,0,45
51,572,8,368,84,0,0,0,0,0,0,0,0,46
52,560,8,376,85,0,0,0,0,0,0,0,0,47
53,568,8,376,85,0,0,0,0,0,0,0,0,47
54,520,8,376,86,0,0,0,0,0,0,0,0,47
55,564,8,400,88,0,0,0,0,0,0,0,0,50
56,592,8,416,89,0,0,0,0,0,0,0,0,52
57,572,8,416,90,0,0,0,0,0,0,0,0,52
58,552,8,400,91,0,0,0,0,0,0,0,0,50
59,560,8,416,93,0,0,0,0,0,0,0,0,52
60,588,8,432,95,0,0,0,0,0,0,0,0,54
61,568,8,440,95,0,0,0,0,0,0,0,0,55
62,616,8,432,95,0,0,0,0,0,0,0,0,54
63,572,8,464,95,0,0,0,0,0,0,0,0,58
64,668,8,488,96,0,0,0,0,0,0,0,0,61
65,748,8,488,97,0,0,0,0,0,0,0,0,61
66,660,8,464,97,0,0,0,0,0,0,0,0,58
67,680,8,480,97,0,0,0,0,0,0,0,0,60
68,700,8,488,97,0,0,0,0,0,0,0,0,61
69,700,8,488,98,0,0,0,0,0,0,0,0,61
70,692,8,504,98,0,0,0,0,0,0,0,0,63
71,760,8,512,98,0,0,0,0,0,0,0,0,64
72,732,8,488,98,0,0,0,0,0,0,0,0,61
73,696,8,488,99,0,0,0,0,0,0,0,0,61
74,720,8,480,99,0,0,0,0,0,0,0,0,60
75,652,8,424,99,0,0,0,0,0,0,0,0,53
76,596,8,432,99,0,0,0,0,0,0,0,0,54
77,624,8,416,99,0,0,0,0,0,0,0,0,52
78,708,8,440,99,0,0,0,0,0,0,0,0,55
79,840,8,440,99,0,0,0,0,0,0,0,0,55
80,664,8,408,99,0,0,0,0,0,0,0,0,51
81,780,8,408,99,0,0,0,0,0,0,0,0,51
82,824,8,424,99,0,0,0,0,0,0,0,0,53
83,800,8,424,100,0,0,0,0,0,0,0,0,53
84,824,8,416,100,0,0,0,0,0,0,0,0,52
85,684,8,392,100,0,0,0,0,0,0,0,0,49
86,740,8,440,100,0,0,0,0,0,0,0,0,55
87,764,8,472,100,0,0,0,0,0,0,0,0,59
88,824,8,464,100,0,0,0,0,0,0,0,0,58
89,728,8,488,100,0,0,0,0,0,0,0,0,61
90,668,8,472,100,0,0,0,0,0,0,0,0,59
91,712,8,480,100,0,0,0,0,0,0,0,0,60
92,700,8,456,100,0,0,0,0,0,0,0,0,57
93,680,8,464,100,0,0,0,0,0,0,0,0,58
94,748,8,456,100,0,0,0,0,0,0,0,0,57
95,772,8,448,100,0,0,0,0,0,0,0,0,56
96,720,8,464,100,0,0,0,0,0,0,0,0,58
97,676,8,488,100,0,0,0,0,0,0,0,0,61
98,752,8,496,100,0,0,0,0,0,0,0,0,62
99,816,8,488,100,0,0,0,0,0,0,0,0,61
100,828,8,496,100,0,0,0,0,0,0,0,0,62
101,740,8,512,100,0,0,0,0,0,0,0,0,64
102,692,8,448,100,0,0,0,0,0,0,0,0,56
103,780,8,456,100,0,0,0,0,0,0,0,0,57
104,804,8,456,100,0,0,0,0,0,0,0,0,57
105,732,8,432,100,0,0,0,0,0,0,0,0,54
106,708,8,464,100,0,0,0,0,0,0,0,0,58
107,756,8,472,100,0,0,0,0,0,0,0,0,59
108,700,8,464,100,0,0,0,0,0,0,0,0,58
109,664,8,440,100,0,0,0,0,0,0,0,0,55
110,684,8,456,100,0,0,0,0,0,0,0,0,57
111,664,8,464,100,0,0,0,0,0,0,0,0,58
112,720,8,488,100,0,0,0,0,0,0,0,0,61
113,760,8,472,100,0,0,0,0,0,0,0,0,59
