update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0
4,0,nan,0,10,0,0,0,0,0,0,0,0,0
5,12,8,8,11,0,0,0,0,0,0,0,0,1
6,24,8,16,12,0,0,0,0,0,0,0,0,2
7,36,8,24,13,0,0,0,0,0,0,0,0,3
8,36,8,24,13,0,0,0,0,0,0,0,0,3
9,36,8,32,13,0,0,0,0,0,0,0,0,4
10,48,8,40,14,0,0,0,0,0,0,0,0,5
11,60,8,40,15,0,0,0,0,0,0,0,0,5
12,40,8,40,16,0,0,0,0,0,0,0,0,5
13,40,8,40,16,0,0,0,0,0,0,0,0,5
14,40,8,40,16,0,0,0,0,0,0,0,0,5
15,40,8,40,16,0,0,0,0,0,0,0,0,5
16,52,8,40,17,0,0,0,0,0,0,0,0,5
17,32,8,40,17,0,0,0,0,0,0,0,0,5
18,32,8,40,17,0,0,0,0,0,0,0,0,5
19,32,8,40,17,0,0,0,0,0,0,0,0,5
20,40,8,40,17,0,0,0,0,0,0,0,0,5
21,52,8,40,18,0,0,0,0,0,0,0,0,5
22,32,8,40,19,0,0,0,0,0,0,0,0,5
23,32,8,40,19,0,0,0,0,0,0,0,0,5
24,32,8,40,19,0,0,0,0,0,0,0,0,5
25,32,8,40,19,0,0,0,0,0,0,0,0,5
26,44,8,40,20,0,0,0,0,0,0,0,0,5
27,44,8,40,20,0,0,0,0,0,0,0,0,5
28,44,8,40,20,0,0,0,0,0,0,0,0,5
29,44,8,40,20,0,0,0,0,0,0,0,0,5
30,44,8,40,20,0,0,0,0,0,0,0,0,5
31,56,8,48,20,0,0,0,0,0,0,0,0,6
32,80,8,56,21,0,0,0,0,0,0,0,0,7
33,56,8,48,21,0,0,0,0,0,0,0,0,6
34,56,8,48,21,0,0,0,0,0,0,0,0,6
35,56,8,48,21,0,0,0,0,0,0,0,0,6
36,68,8,48,22,0,0,0,0,0,0,0,0,6
37,48,8,48,23,0,0,0,0,0,0,0,0,6
38,48,8,48,23,0,0,0,0,0,0,0,0,6
39,48,8,48,23,0,0,0,0,0,0,0,0,6
40,48,8,48,23,0,0,0,0,0,0,0,0,6
41,60,8,56,23,0,0,0,0,0,0,0,0,7
42,72,8,56,23,0,0,0,0,0,0,0,0,7
43,84,8,72,23,0,0,0,0,0,0,0,0,9
44,84,8,72,23,0,0,0,0,0,0,0,0,9
45,84,8,72,23,0,0,0,0,0,0,0,0,9
46,96,8,72,23,0,0,0,0,0,0,0,0,9
47,96,8,72,23,0,0,0,0,0,0,0,0,9
48,96,8,72,23,0,0,0,0,0,0,0,0,9
49,108,8,72,24,0,0,0,0,0,0,0,0,9
50,88,8,72,24,0,0,0,0,0,0,0,0,9
51,100,8,80,25,0,0,0,0,0,0,0,0,10
52,100,8,80,25,0,0,0,0,0,0,0,0,10
53,112,8,80,25,0,0,0,0,0,0,0,0,10
54,92,8,80,25,0,0,0,0,0,0,0,0,10
55,92,8,80,25,0,0,0,0,0,0,0,0,10
56,116,8,80,26,0,0,0,0,0,0,0,0,10
57,108,8,88,27,0,0,0,0,0,0,0,0,11
58,108,8,88,27,0,0,0,0,0,0,0,0,11
59,120,8,96,28,0,0,0,0,0,0,0,0,12
60,132,8,96,28,0,0,0,0,0,0,0,0,12
61,148,8,104,29,0,0,0,0,0,0,0,0,13
62,136,8,96,30,0,0,0,0,0,0,0,0,12
63,128,8,96,31,0,0,0,0,0,0,0,0,12
64,140,8,88,31,0,0,0,0,0,0,0,0,11
65,100,8,88,31,0,0,0,0,0,0,0,0,11
66,120,8,96,31,0,0,0,0,0,0,0,0,12
67,112,8,104,31,0,0,0,0,0,0,0,0,13
68,112,8,104,31,0,0,0,0,0,0,0,0,13
69,124,8,104,31,0,0,0,0,0,0,0,0,13
70,88,8,96,31,0,0,0,0,0,0,0,0,12
71,144,8,112,34,0,0,0,0,0,0,0,0,14
72,160,8,112,34,0,0,0,0,0,0,0,0,14
73,168,8,112,34,0,0,0,0,0,0,0,0,14
74,180,8,120,34,0,0,0,0,0,0,0,0,15
75,204,8,120,34,0,0,0,0,0,0,0,0,15
76,168,8,120,35,0,0,0,0,0,0,0,0,15
77,172,8,128,36,0,0,0,0,0,0,0,0,16
78,172,8,128,36,0,0,0,0,0,0,0,0,16
79,172,8,128,36,0,0,0,0,0,0,0,0,16
80,184,8,128,36,0,0,0,0,0,0,0,0,16
81,164,8,128,36,0,0,0,0,0,0,0,0,16
82,164,8,120,36,0,0,0,0,0,0,0,0,15
83,156,8,120,36,0,0,0,0,0,0,0,0,15
84,136,8,120,36,0,0,0,0,0,0,0,0,15
85,148,8,120,36,0,0,0,0,0,0,0,0,15
86,148,8,128,36,0,0,0,0,0,0,0,0,16
87,160,8,128,36,0,0,0,0,0,0,0,0,16
88,148,8,128,36,0,0,0,0,0,0,0,0,16
89,172,8,144,36,0,0,0,0,0,0,0,0,18
90,172,8,144,36,0,0,0,0,0,0,0,0,18
91,184,8,136,37,0,0,0,0,0,0,0,0,17
92,168,8,144,38,0,0,0,0,0,0,0,0,18
93,164,8,136,38,0,0,0,0,0,0,0,0,17
94,164,8,136,38,0,0,0,0,0,0,0,0,17
95,172,8,136,38,0,0,0,0,0,0,0,0,17
96,196,8,144,38,0,0,0,0,0,0,0,0,18
97,164,8,128,38,0,0,0,0,0,0,0,0,16
98,164,8,120,38,0,0,0,0,0,0,0,0,15
99,140,8,112,38,0,0,0,0,0,0,0,0,14
100,120,8,112,38,0,0,0,0,0,0,0,0,14
101,128,8,104,38,0,0,0,0,0,0,0,0,13
102,124,8,104,38,0,0,0,0,0,0,0,0,13
103,136,8,112,39,0,0,0,0,0,0,0,0,14
104,148,8,120,40,0,0,0,0,0,0,0,0,15
105,168,8,120,41,0,0,0,0,0,0,0,0,15
106,148,8,120,41,0,0,0,0,0,0,0,0,15
107,160,8,120,41,0,0,0,0,0,0,0,0,15
108,140,8,112,41,0,0,0,0,0,0,0,0,14
109,164,8,120,42,0,0,0,0,0,0,0,0,15
110,176,8,128,43,0,0,0,0,0,0,0,0,16
111,188,8,136,44,0,0,0,0,0,0,0,0,17
112,224,8,152,44,0,0,0,0,0,0,0,0,19
113,216,8,152,44,0,0,0,0,0,0,0,0,19
