update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,8,0,0,0,0,0,0,0,0,0
1,0,nan,0,8,0,0,0,0,0,0,0,0,0
2,0,nan,0,8,0,0,0,0,0,0,0,0,0
3,0,nan,0,8,0,0,0,0,0,0,0,0,0
4,0,nan,0,8,0,0,0,0,0,0,0,0,0
5,0,nan,0,8,0,0,0,0,0,0,0,0,0
6,12,8,8,9,0,0,0,0,0,0,0,0,1
7,12,8,8,9,0,0,0,0,0,0,0,0,1
8,12,8,8,9,0,0,0,0,0,0,0,0,1
9,12,8,8,9,0,0,0,0,0,0,0,0,1
10,12,8,8,9,0,0,0,0,0,0,0,0,1
11,12,8,8,9,0,0,0,0,0,0,0,0,1
12,24,8,16,10,0,0,0,0,0,0,0,0,2
13,24,8,16,10,0,0,0,0,0,0,0,0,2
14,24,8,16,10,0,0,0,0,0,0,0,0,2
15,24,8,16,10,0,0,0,0,0,0,0,0,2
16,24,8,16,10,0,0,0,0,0,0,0,0,2
17,24,8,16,10,0,0,0,0,0,0,0,0,2
18,36,8,24,11,0,0,0,0,0,0,0,0,3
19,36,8,24,11,0,0,0,0,0,0,0,0,3
20,36,8,24,11,0,0,0,0,0,0,0,0,3
21,36,8,24,11,0,0,0,0,0,0,0,0,3
22,36,8,24,11,0,0,0,0,0,0,0,0,3
23,36,8,24,11,0,0,0,0,0,0,0,0,3
24,36,8,24,11,0,0,0,0,0,0,0,0,3
25,36,8,24,11,0,0,0,0,0,0,0,0,3
26,36,8,24,11,0,0,0,0,0,0,0,0,3
27,36,8,24,11,0,0,0,0,0,0,0,0,3
28,36,8,24,11,0,0,0,0,0,0,0,0,3
29,36,8,24,11,0,0,0,0,0,0,0,0,3
30,36,8,24,11,0,0,0,0,0,0,0,0,3
31,36,8,24,11,0,0,0,0,0,0,0,0,3
32,48,8,24,12,0,0,0,0,0,0,0,0,3
33,24,8,24,12,0,0,0,0,0,0,0,0,3
34,24,8,24,12,0,0,0,0,0,0,0,0,3
35,24,8,24,12,0,0,0,0,0,0,0,0,3
36,24,8,24,12,0,0,0,0,0,0,0,0,3
37,24,8,24,12,0,0,0,0,0,0,0,0,3
38,36,8,32,13,0,0,0,0,0,0,0,0,4
39,36,8,32,13,0,0,0,0,0,0,0,0,4
40,36,8,32,13,0,0,0,0,0,0,0,0,4
41,36,8,32,13,0,0,0,0,0,0,0,0,4
42,36,8,32,13,0,0,0,0,0,0,0,0,4
43,36,8,32,13,0,0,0,0,0,0,0,0,4
44,36,8,40,13,0,0,0,0,0,0,0,0,5
45,36,8,40,13,0,0,0,0,0,0,0,0,5
46,36,8,40,13,0,0,0,0,0,0,0,0,5
47,36,8,40,13,0,0,0,0,0,0,0,0,5
48,36,8,40,13,0,0,0,0,0,0,0,0,5
49,36,8,40,13,0,0,0,0,0,0,0,0,5
50,36,8,40,13,0,0,0,0,0,0,0,0,5
51,36,8,40,13,0,0,0,0,0,0,0,0,5
52,48,8,40,14,0,0,0,0,0,0,0,0,5
53,48,8,40,14,0,0,0,0,0,0,0,0,5
54,48,8,40,14,0,0,0,0,0,0,0,0,5
55,48,8,40,14,0,0,0,0,0,0,0,0,5
56,48,8,40,14,0,0,0,0,0,0,0,0,5
57,48,8,40,14,0,0,0,0,0,0,0,0,5
58,48,8,40,14,0,0,0,0,0,0,0,0,5
59,48,8,40,14,0,0,0,0,0,0,0,0,5
60,48,8,40,14,0,0,0,0,0,0,0,0,5
61,48,8,40,14,0,0,0,0,0,0,0,0,5
62,48,8,40,14,0,0,0,0,0,0,0,0,5
63,48,8,40,14,0,0,0,0,0,0,0,0,5
64,48,8,40,14,0,0,0,0,0,0,0,0,5
65,48,8,40,14,0,0,0,0,0,0,0,0,5
66,48,8,40,14,0,0,0,0,0,0,0,0,5
67,48,8,40,14,0,0,0,0,0,0,0,0,5
68,48,8,40,14,0,0,0,0,0,0,0,0,5
69,48,8,40,14,0,0,0,0,0,0,0,0,5
70,48,8,40,14,0,0,0,0,0,0,0,0,5
71,48,8,40,14,0,0,0,0,0,0,0,0,5
72,48,8,32,14,0,0,0,0,0,0,0,0,4
73,24,8,32,14,0,0,0,0,0,0,0,0,4
74,24,8,32,14,0,0,0,0,0,0,0,0,4
75,24,8,32,14,0,0,0,0,0,0,0,0,4
76,24,8,32,14,0,0,0,0,0,0,0,0,4
77,24,8,32,14,0,0,0,0,0,0,0,0,4
78,24,8,32,14,0,0,0,0,0,0,0,0,4
79,24,8,32,14,0,0,0,0,0,0,0,0,4
80,24,8,32,14,0,0,0,0,0,0,0,0,4
81,24,8,32,14,0,0,0,0,0,0,0,0,4
82,24,8,32,14,0,0,0,0,0,0,0,0,4
83,24,8,32,14,0,0,0,0,0,0,0,0,4
84,24,8,32,14,0,0,0,0,0,0,0,0,4
85,24,8,32,14,0,0,0,0,0,0,0,0,4
86,24,8,32,14,0,0,0,0,0,0,0,0,4
87,24,8,32,14,0,0,0,0,0,0,0,0,4
88,24,8,32,14,0,0,0,0,0,0,0,0,4
89,24,8,32,14,0,0,0,0,0,0,0,0,4
90,24,8,32,14,0,0,0,0,0,0,0,0,4
91,24,8,32,14,0,0,0,0,0,0,0,0,4
92,24,8,24,14,0,0,0,0,0,0,0,0,3
93,24,8,24,14,0,0,0,0,0,0,0,0,3
94,24,8,24,14,0,0,0,0,0,0,0,0,3
95,24,8,24,14,0,0,0,0,0,0,0,0,3
96,24,8,24,14,0,0,0,0,0,0,0,0,3
97,24,8,24,14,0,0,0,0,0,0,0,0,3
98,36,8,32,14,0,0,0,0,0,0,0,0,4
99,36,8,32,14,0,0,0,0,0,0,0,0,4
100,36,8,32,14,0,0,0,0,0,0,0,0,4
101,36,8,32,14,0,0,0,0,0,0,0,0,4
102,36,8,32,14,0,0,0,0,0,0,0,0,4
103,36,8,32,14,0,0,0,0,0,0,0,0,4
104,36,8,32,14,0,0,0,0,0,0,0,0,4
105,36,8,32,14,0,0,0,0,0,0,0,0,4
106,36,8,32,14,0,0,0,0,0,0,0,0,4
107,36,8,32,14,0,0,0,0,0,0,0,0,4
108,36,8,32,14,0,0,0,0,0,0,0,0,4
109,36,8,32,14,0,0,0,0,0,0,0,0,4
110,36,8,32,14,0,0,0,0,0,0,0,0,4
111,36,8,32,14,0,0,0,0,0,0,0,0,4
112,48,8,32,14,0,0,0,0,0,0,0,0,4
113,24,8,32,14,0,0,0,0,0,0,0,0,4
114,24,8,32,14,0,0,0,0,0,0,0,0,4
