update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,7,0,0,0,0,0,0,0,0,0
1,0,nan,0,7,0,0,0,0,0,0,0,0,0
2,0,nan,0,7,0,0,0,0,0,0,0,0,0
3,12,8,8,8,0,0,0,0,0,0,0,0,1
4,12,8,8,8,0,0,0,0,0,0,0,0,1
5,12,8,8,8,0,0,0,0,0,0,0,0,1
6,24,8,16,9,0,0,0,0,0,0,0,0,2
7,24,8,16,9,0,0,0,0,0,0,0,0,2
8,24,8,16,9,0,0,0,0,0,0,0,0,2
9,36,8,24,10,0,0,0,0,0,0,0,0,3
10,36,8,24,10,0,0,0,0,0,0,0,0,3
11,36,8,24,10,0,0,0,0,0,0,0,0,3
12,36,8,24,10,0,0,0,0,0,0,0,0,3
13,36,8,24,10,0,0,0,0,0,0,0,0,3
14,36,8,24,10,0,0,0,0,0,0,0,0,3
15,36,8,24,10,0,0,0,0,0,0,0,0,3
16,36,8,24,10,0,0,0,0,0,0,0,0,3
17,36,8,24,10,0,0,0,0,0,0,0,0,3
18,36,8,24,10,0,0,0,0,0,0,0,0,3
19,36,8,24,10,0,0,0,0,0,0,0,0,3
20,36,8,24,10,0,0,0,0,0,0,0,0,3
21,36,8,24,10,0,0,0,0,0,0,0,0,3
22,36,8,24,10,0,0,0,0,0,0,0,0,3
23,36,8,24,10,0,0,0,0,0,0,0,0,3
24,36,8,24,10,0,0,0,0,0,0,0,0,3
25,36,8,24,10,0,0,0,0,0,0,0,0,3
26,36,8,24,10,0,0,0,0,0,0,0,0,3
27,36,8,24,10,0,0,0,0,0,0,0,0,3
28,36,8,24,10,0,0,0,0,0,0,0,0,3
29,36,8,24,10,0,0,0,0,0,0,0,0,3
30,36,8,24,10,0,0,0,0,0,0,0,0,3
31,36,8,24,10,0,0,0,0,0,0,0,0,3
32,36,8,24,10,0,0,0,0,0,0,0,0,3
33,36,8,24,10,0,0,0,0,0,0,0,0,3
34,36,8,24,10,0,0,0,0,0,0,0,0,3
35,36,8,24,10,0,0,0,0,0,0,0,0,3
36,36,8,24,10,0,0,0,0,0,0,0,0,3
37,36,8,24,10,0,0,0,0,0,0,0,0,3
38,36,8,24,10,0,0,0,0,0,0,0,0,3
39,36,8,24,10,0,0,0,0,0,0,0,0,3
40,36,8,24,10,0,0,0,0,0,0,0,0,3
41,36,8,24,10,0,0,0,0,0,0,0,0,3
42,36,8,24,10,0,0,0,0,0,0,0,0,3
43,36,8,24,10,0,0,0,0,0,0,0,0,3
44,36,8,24,10,0,0,0,0,0,0,0,0,3
45,36,8,24,10,0,0,0,0,0,0,0,0,3
46,36,8,24,10,0,0,0,0,0,0,0,0,3
47,36,8,24,10,0,0,0,0,0,0,0,0,3
48,36,8,24,10,0,0,0,0,0,0,0,0,3
49,36,8,24,10,0,0,0,0,0,0,0,0,3
50,36,8,24,10,0,0,0,0,0,0,0,0,3
51,36,8,24,10,0,0,0,0,0,0,0,0,3
52,36,8,24,10,0,0,0,0,0,0,0,0,3
53,36,8,24,10,0,0,0,0,0,0,0,0,3
54,36,8,24,10,0,0,0,0,0,0,0,0,3
55,36,8,24,10,0,0,0,0,0,0,0,0,3
56,36,8,24,10,0,0,0,0,0,0,0,0,3
57,36,8,24,10,0,0,0,0,0,0,0,0,3
58,36,8,24,10,0,0,0,0,0,0,0,0,3
59,36,8,24,10,0,0,0,0,0,0,0,0,3
60,36,8,24,10,0,0,0,0,0,0,0,0,3
61,36,8,24,10,0,0,0,0,0,0,0,0,3
62,36,8,24,10,0,0,0,0,0,0,0,0,3
63,36,8,24,10,0,0,0,0,0,0,0,0,3
64,36,8,24,10,0,0,0,0,0,0,0,0,3
65,36,8,24,10,0,0,0,0,0,0,0,0,3
66,36,8,24,10,0,0,0,0,0,0,0,0,3
