update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0
4,0,nan,0,10,0,0,0,0,0,0,0,0,0
5,0,nan,0,10,0,0,0,0,0,0,0,0,0
6,0,nan,0,10,0,0,0,0,0,0,0,0,0
7,0,nan,0,10,0,0,0,0,0,0,0,0,0
8,0,nan,0,10,0,0,0,0,0,0,0,0,0
9,44,8,8,11,0,0,0,0,0,0,0,0,1
10,24,8,8,12,0,0,0,0,0,0,0,0,1
11,0,8,8,12,0,0,0,0,0,0,0,0,1
12,0,8,8,12,0,0,0,0,0,0,0,0,1
13,0,8,8,12,0,0,0,0,0,0,0,0,1
14,0,8,8,12,0,0,0,0,0,0,0,0,1
15,0,8,8,12,0,0,0,0,0,0,0,0,1
16,0,8,8,12,0,0,0,0,0,0,0,0,1
17,0,8,8,12,0,0,0,0,0,0,0,0,1
18,0,8,8,12,0,0,0,0,0,0,0,0,1
19,24,8,16,14,0,0,0,0,0,0,0,0,2
20,24,8,16,14,0,0,0,0,0,0,0,0,2
21,24,8,16,14,0,0,0,0,0,0,0,0,2
22,24,8,16,14,0,0,0,0,0,0,0,0,2
23,24,8,16,14,0,0,0,0,0,0,0,0,2
24,24,8,16,14,0,0,0,0,0,0,0,0,2
25,24,8,16,14,0,0,0,0,0,0,0,0,2
26,24,8,16,14,0,0,0,0,0,0,0,0,2
27,36,8,24,14,0,0,0,0,0,0,0,0,3
28,80,8,32,15,0,0,0,0,0,0,0,0,4
29,60,8,32,15,0,0,0,0,0,0,0,0,4
30,40,8,32,16,0,0,0,0,0,0,0,0,4
31,40,8,32,16,0,0,0,0,0,0,0,0,4
32,40,8,32,16,0,0,0,0,0,0,0,0,4
33,52,8,40,17,0,0,0,0,0,0,0,0,5
34,52,8,40,17,0,0,0,0,0,0,0,0,5
35,52,8,32,17,0,0,0,0,0,0,0,0,4
36,32,8,32,18,0,0,0,0,0,0,0,0,4
37,32,8,32,18,0,0,0,0,0,0,0,0,4
38,44,8,40,18,0,0,0,0,0,0,0,0,5
39,88,8,40,18,0,0,0,0,0,0,0,0,5
40,68,8,40,19,0,0,0,0,0,0,0,0,5
41,44,8,40,19,0,0,0,0,0,0,0,0,5
42,44,8,40,19,0,0,0,0,0,0,0,0,5
43,44,8,40,19,0,0,0,0,0,0,0,0,5
44,56,8,48,20,0,0,0,0,0,0,0,0,6
45,128,8,40,20,0,0,0,0,0,0,0,0,5
46,152,8,48,21,0,0,0,0,0,0,0,0,6
47,64,8,48,21,0,0,0,0,0,0,0,0,6
48,52,8,48,22,0,0,0,0,0,0,0,0,6
49,32,8,48,22,0,0,0,0,0,0,0,0,6
50,32,8,48,22,0,0,0,0,0,0,0,0,6
51,44,8,48,22,0,0,0,0,0,0,0,0,6
52,56,8,48,23,0,0,0,0,0,0,0,0,6
53,36,8,48,23,0,0,0,0,0,0,0,0,6
54,36,8,48,23,0,0,0,0,0,0,0,0,6
55,36,8,48,23,0,0,0,0,0,0,0,0,6
56,36,8,48,23,0,0,0,0,0,0,0,0,6
57,48,8,56,23,0,0,0,0,0,0,0,0,7
58,72,8,56,25,0,0,0,0,0,0,0,0,7
59,52,8,56,25,0,0,0,0,0,0,0,0,7
60,64,8,56,25,0,0,0,0,0,0,0,0,7
61,88,8,64,27,0,0,0,0,0,0,0,0,8
62,64,8,48,27,0,0,0,0,0,0,0,0,6
63,44,8,48,28,0,0,0,0,0,0,0,0,6
64,44,8,48,28,0,0,0,0,0,0,0,0,6
65,44,8,48,28,0,0,0,0,0,0,0,0,6
66,56,8,48,28,0,0,0,0,0,0,0,0,6
67,56,8,48,28,0,0,0,0,0,0,0,0,6
68,80,8,56,28,0,0,0,0,0,0,0,0,7
69,44,8,48,28,0,0,0,0,0,0,0,0,6
70,40,8,40,28,0,0,0,0,0,0,0,0,5
71,28,8,40,29,0,0,0,0,0,0,0,0,5
72,28,8,40,29,0,0,0,0,0,0,0,0,5
73,28,8,40,29,0,0,0,0,0,0,0,0,5
74,40,8,48,29,0,0,0,0,0,0,0,0,6
75,52,8,56,29,0,0,0,0,0,0,0,0,7
76,52,8,56,29,0,0,0,0,0,0,0,0,7
77,64,8,64,29,0,0,0,0,0,0,0,0,8
78,120,8,72,30,0,0,0,0,0,0,0,0,9
79,80,8,72,31,0,0,0,0,0,0,0,0,9
80,60,8,72,31,0,0,0,0,0,0,0,0,9
81,60,8,72,31,0,0,0,0,0,0,0,0,9
82,60,8,72,31,0,0,0,0,0,0,0,0,9
83,60,8,72,31,0,0,0,0,0,0,0,0,9
84,72,8,72,31,0,0,0,0,0,0,0,0,9
85,48,8,64,31,0,0,0,0,0,0,0,0,8
86,48,8,64,31,0,0,0,0,0,0,0,0,8
87,48,8,64,31,0,0,0,0,0,0,0,0,8
88,92,8,80,32,0,0,0,0,0,0,0,0,10
89,92,8,80,32,0,0,0,0,0,0,0,0,10
90,92,8,80,32,0,0,0,0,0,0,0,0,10
91,124,8,80,32,0,0,0,0,0,0,0,0,10
92,104,8,80,33,0,0,0,0,0,0,0,0,10
93,84,8,80,34,0,0,0,0,0,0,0,0,10
94,84,8,72,34,0,0,0,0,0,0,0,0,9
95,84,8,72,34,0,0,0,0,0,0,0,0,9
96,84,8,72,34,0,0,0,0,0,0,0,0,9
97,80,8,72,34,0,0,0,0,0,0,0,0,9
98,92,8,72,34,0,0,0,0,0,0,0,0,9
99,80,8,80,35,0,0,0,0,0,0,0,0,10
100,92,8,80,35,0,0,0,0,0,0,0,0,10
101,104,8,80,36,0,0,0,0,0,0,0,0,10
102,128,8,96,37,0,0,0,0,0,0,0,0,12
103,128,8,96,37,0,0,0,0,0,0,0,0,12
104,128,8,96,37,0,0,0,0,0,0,0,0,12
105,128,8,96,37,0,0,0,0,0,0,0,0,12
106,152,8,104,38,0,0,0,0,0,0,0,0,13
107,152,8,104,38,0,0,0,0,0,0,0,0,13
108,196,8,112,39,0,0,0,0,0,0,0,0,14
109,164,8,96,39,0,0,0,0,0,0,0,0,12
110,124,8,96,39,0,0,0,0,0,0,0,0,12
111,124,8,88,39,0,0,0,0,0,0,0,0,11
112,112,8,88,40,0,0,0,0,0,0,0,0,11
113,112,8,88,40,0,0,0,0,0,0,0,0,11
