update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0
2,12,8,8,10,0,0,0,0,0,0,0,0,1
3,12,8,8,10,0,0,0,0,0,0,0,0,1
4,24,8,16,11,0,0,0,0,0,0,0,0,2
5,24,8,16,11,0,0,0,0,0,0,0,0,2
6,36,8,24,12,0,0,0,0,0,0,0,0,3
7,36,8,24,12,0,0,0,0,0,0,0,0,3
8,60,8,40,14,0,0,0,0,0,0,0,0,5
9,60,8,40,14,0,0,0,0,0,0,0,0,5
10,72,8,40,14,0,0,0,0,0,0,0,0,5
11,52,8,40,14,0,0,0,0,0,0,0,0,5
12,52,8,40,14,0,0,0,0,0,0,0,0,5
13,52,8,40,14,0,0,0,0,0,0,0,0,5
14,52,8,40,14,0,0,0,0,0,0,0,0,5
15,52,8,40,14,0,0,0,0,0,0,0,0,5
16,52,8,40,14,0,0,0,0,0,0,0,0,5
17,52,8,40,14,0,0,0,0,0,0,0,0,5
18,64,8,48,15,0,0,0,0,0,0,0,0,6
19,76,8,56,15,0,0,0,0,0,0,0,0,7
20,76,8,56,15,0,0,0,0,0,0,0,0,7
21,88,8,56,15,0,0,0,0,0,0,0,0,7
22,80,8,64,16,0,0,0,0,0,0,0,0,8
23,80,8,64,16,0,0,0,0,0,0,0,0,8
24,92,8,64,16,0,0,0,0,0,0,0,0,8
25,68,8,64,16,0,0,0,0,0,0,0,0,8
26,80,8,64,17,0,0,0,0,0,0,0,0,8
27,56,8,56,17,0,0,0,0,0,0,0,0,7
28,56,8,56,17,0,0,0,0,0,0,0,0,7
29,56,8,56,17,0,0,0,0,0,0,0,0,7
30,68,8,64,18,0,0,0,0,0,0,0,0,8
31,68,8,64,18,0,0,0,0,0,0,0,0,8
32,92,8,64,20,0,0,0,0,0,0,0,0,8
33,80,8,64,20,0,0,0,0,0,0,0,0,8
34,80,8,64,20,0,0,0,0,0,0,0,0,8
35,80,8,64,20,0,0,0,0,0,0,0,0,8
36,80,8,64,20,0,0,0,0,0,0,0,0,8
37,80,8,64,20,0,0,0,0,0,0,0,0,8
38,104,8,64,21,0,0,0,0,0,0,0,0,8
39,80,8,64,21,0,0,0,0,0,0,0,0,8
40,88,8,56,21,0,0,0,0,0,0,0,0,7
41,68,8,56,21,0,0,0,0,0,0,0,0,7
42,92,8,64,23,0,0,0,0,0,0,0,0,8
43,72,8,56,24,0,0,0,0,0,0,0,0,7
44,96,8,72,26,0,0,0,0,0,0,0,0,9
45,96,8,64,26,0,0,0,0,0,0,0,0,8
46,64,8,56,26,0,0,0,0,0,0,0,0,7
47,76,8,56,26,0,0,0,0,0,0,0,0,7
48,124,8,72,26,0,0,0,0,0,0,0,0,9
49,92,8,72,26,0,0,0,0,0,0,0,0,9
50,116,8,72,26,0,0,0,0,0,0,0,0,9
51,80,8,72,26,0,0,0,0,0,0,0,0,9
52,92,8,72,26,0,0,0,0,0,0,0,0,9
53,104,8,72,26,0,0,0,0,0,0,0,0,9
54,120,8,80,27,0,0,0,0,0,0,0,0,10
55,108,8,80,27,0,0,0,0,0,0,0,0,10
56,120,8,80,27,0,0,0,0,0,0,0,0,10
57,96,8,80,27,0,0,0,0,0,0,0,0,10
58,116,8,80,27,0,0,0,0,0,0,0,0,10
59,140,8,88,28,0,0,0,0,0,0,0,0,11
60,120,8,88,29,0,0,0,0,0,0,0,0,11
61,144,8,88,30,0,0,0,0,0,0,0,0,11
62,100,8,88,30,0,0,0,0,0,0,0,0,11
63,96,8,72,31,0,0,0,0,0,0,0,0,9
64,88,8,80,31,0,0,0,0,0,0,0,0,10
65,88,8,80,31,0,0,0,0,0,0,0,0,10
66,100,8,72,31,0,0,0,0,0,0,0,0,9
67,144,8,72,31,0,0,0,0,0,0,0,0,9
68,124,8,72,31,0,0,0,0,0,0,0,0,9
69,160,8,88,34,0,0,0,0,0,0,0,0,11
70,140,8,80,34,0,0,0,0,0,0,0,0,10
71,160,8,88,36,0,0,0,0,0,0,0,0,11
72,116,8,88,36,0,0,0,0,0,0,0,0,11
73,140,8,96,36,0,0,0,0,0,0,0,0,12
74,152,8,104,37,0,0,0,0,0,0,0,0,13
75,176,8,120,38,0,0,0,0,0,0,0,0,15
76,200,8,136,39,0,0,0,0,0,0,0,0,17
77,236,8,128,40,0,0,0,0,0,0,0,0,16
78,196,8,128,41,0,0,0,0,0,0,0,0,16
79,172,8,120,41,0,0,0,0,0,0,0,0,15
80,216,8,144,43,0,0,0,0,0,0,0,0,18
81,260,8,144,44,0,0,0,0,0,0,0,0,18
82,300,8,152,45,0,0,0,0,0,0,0,0,19
83,272,8,144,49,0,0,0,0,0,0,0,0,18
84,280,8,144,50,0,0,0,0,0,0,0,0,18
85,336,8,160,55,0,0,0,0,0,0,0,0,20
86,312,8,168,56,0,0,0,0,0,0,0,0,21
87,284,8,160,58,0,0,0,0,0,0,0,0,20
88,292,8,200,60,0,0,0,0,0,0,0,0,25
89,388,8,216,60,0,0,0,0,0,0,0,0,27
90,356,8,216,61,0,0,0,0,0,0,0,0,27
91,392,8,232,61,0,0,0,0,0,0,0,0,29
92,404,8,232,61,0,0,0,0,0,0,0,0,29
93,436,8,240,62,0,0,0,0,0,0,0,0,30
94,480,8,232,63,0,0,0,0,0,0,0,0,29
95,480,8,232,66,0,0,0,0,0,0,0,0,29
96,568,8,248,66,0,0,0,0,0,0,0,0,31
97,620,8,288,66,0,0,0,0,0,0,0,0,36
98,720,8,280,67,0,0,0,0,0,0,0,0,35
99,732,8,232,68,0,0,0,0,0,0,0,0,29
100,740,8,240,69,0,0,0,0,0,0,0,0,30
101,804,8,256,71,0,0,0,0,0,0,0,0,32
102,520,8,248,74,0,0,0,0,0,0,0,0,31
103,564,8,288,76,0,0,0,0,0,0,0,0,36
104,736,8,304,79,0,0,0,0,0,0,0,0,38
105,672,8,320,80,0,0,0,0,0,0,0,0,40
106,620,8,320,83,0,0,0,0,0,0,0,0,40
107,768,8,328,84,0,0,0,0,0,0,0,0,41
108,772,8,336,85,0,0,0,0,0,0,0,0,42
109,808,8,320,86,0,0,0,0,0,0,0,0,40
110,784,8,328,87,0,0,0,0,0,0,0,0,41
111,832,8,320,89,0,0,0,0,0,0,0,0,40
112,860,8,328,90,0,0,0,0,0,0,0,0,41
113,928,8,336,91,0,0,0,0,0,0,0,0,42
