update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,0,nan,0,9,0,0,0,0,0,0,0,0,0
2,0,nan,0,9,0,0,0,0,0,0,0,0,0
3,12,8,8,10,0,0,0,0,0,0,0,0,1
4,56,8,8,11,0,0,0,0,0,0,0,0,1
5,68,8,8,12,0,0,0,0,0,0,0,0,1
6,80,8,8,12,0,0,0,0,0,0,0,0,1
7,44,8,8,13,0,0,0,0,0,0,0,0,1
8,68,8,16,15,0,0,0,0,0,0,0,0,2
9,80,8,16,16,0,0,0,0,0,0,0,0,2
10,24,8,16,17,0,0,0,0,0,0,0,0,2
11,24,8,16,17,0,0,0,0,0,0,0,0,2
12,24,8,16,17,0,0,0,0,0,0,0,0,2
13,36,8,24,18,0,0,0,0,0,0,0,0,3
14,36,8,24,18,0,0,0,0,0,0,0,0,3
15,36,8,24,18,0,0,0,0,0,0,0,0,3
16,36,8,32,18,0,0,0,0,0,0,0,0,4
17,36,8,32,18,0,0,0,0,0,0,0,0,4
18,36,8,32,18,0,0,0,0,0,0,0,0,4
19,36,8,32,18,0,0,0,0,0,0,0,0,4
20,36,8,32,18,0,0,0,0,0,0,0,0,4
21,36,8,32,18,0,0,0,0,0,0,0,0,4
22,48,8,32,19,0,0,0,0,0,0,0,0,4
23,48,8,32,19,0,0,0,0,0,0,0,0,4
24,48,8,32,19,0,0,0,0,0,0,0,0,4
25,48,8,32,19,0,0,0,0,0,0,0,0,4
26,48,8,32,19,0,0,0,0,0,0,0,0,4
27,48,8,32,19,0,0,0,0,0,0,0,0,4
28,48,8,32,19,0,0,0,0,0,0,0,0,4
29,36,8,32,19,0,0,0,0,0,0,0,0,4
30,36,8,32,19,0,0,0,0,0,0,0,0,4
31,36,8,32,19,0,0,0,0,0,0,0,0,4
32,36,8,32,19,0,0,0,0,0,0,0,0,4
33,36,8,32,19,0,0,0,0,0,0,0,0,4
34,36,8,32,19,0,0,0,0,0,0,0,0,4
35,36,8,32,19,0,0,0,0,0,0,0,0,4
36,36,8,32,19,0,0,0,0,0,0,0,0,4
37,36,8,32,19,0,0,0,0,0,0,0,0,4
38,36,8,32,19,0,0,0,0,0,0,0,0,4
39,36,8,32,19,0,0,0,0,0,0,0,0,4
40,36,8,32,19,0,0,0,0,0,0,0,0,4
41,48,8,32,19,0,0,0,0,0,0,0,0,4
42,48,8,32,19,0,0,0,0,0,0,0,0,4
43,48,8,32,19,0,0,0,0,0,0,0,0,4
44,48,8,32,19,0,0,0,0,0,0,0,0,4
45,48,8,32,19,0,0,0,0,0,0,0,0,4
46,48,8,32,19,0,0,0,0,0,0,0,0,4
47,48,8,32,19,0,0,0,0,0,0,0,0,4
48,36,8,32,19,0,0,0,0,0,0,0,0,4
49,36,8,32,19,0,0,0,0,0,0,0,0,4
50,36,8,32,19,0,0,0,0,0,0,0,0,4
51,36,8,32,19,0,0,0,0,0,0,0,0,4
52,36,8,32,19,0,0,0,0,0,0,0,0,4
53,36,8,32,19,0,0,0,0,0,0,0,0,4
54,36,8,24,19,0,0,0,0,0,0,0,0,3
55,36,8,24,19,0,0,0,0,0,0,0,0,3
56,36,8,24,19,0,0,0,0,0,0,0,0,3
57,36,8,24,19,0,0,0,0,0,0,0,0,3
58,36,8,24,19,0,0,0,0,0,0,0,0,3
59,36,8,24,19,0,0,0,0,0,0,0,0,3
60,36,8,24,19,0,0,0,0,0,0,0,0,3
61,24,8,24,19,0,0,0,0,0,0,0,0,3
62,24,8,32,19,0,0,0,0,0,0,0,0,4
63,24,8,32,19,0,0,0,0,0,0,0,0,4
64,24,8,32,19,0,0,0,0,0,0,0,0,4
65,24,8,32,19,0,0,0,0,0,0,0,0,4
66,24,8,32,19,0,0,0,0,0,0,0,0,4
67,24,8,32,19,0,0,0,0,0,0,0,0,4
68,24,8,32,19,0,0,0,0,0,0,0,0,4
69,24,8,32,19,0,0,0,0,0,0,0,0,4
70,24,8,32,19,0,0,0,0,0,0,0,0,4
71,24,8,32,19,0,0,0,0,0,0,0,0,4
72,24,8,32,19,0,0,0,0,0,0,0,0,4
73,36,8,32,19,0,0,0,0,0,0,0,0,4
74,36,8,32,19,0,0,0,0,0,0,0,0,4
75,48,8,32,20,0,0,0,0,0,0,0,0,4
76,48,8,40,20,0,0,0,0,0,0,0,0,5
77,48,8,40,20,0,0,0,0,0,0,0,0,5
78,48,8,40,20,0,0,0,0,0,0,0,0,5
79,48,8,48,20,0,0,0,0,0,0,0,0,6
80,36,8,48,20,0,0,0,0,0,0,0,0,6
81,36,8,48,20,0,0,0,0,0,0,0,0,6
82,24,8,48,20,0,0,0,0,0,0,0,0,6
83,24,8,48,20,0,0,0,0,0,0,0,0,6
84,24,8,48,20,0,0,0,0,0,0,0,0,6
85,24,8,48,20,0,0,0,0,0,0,0,0,6
86,24,8,40,20,0,0,0,0,0,0,0,0,5
87,24,8,40,20,0,0,0,0,0,0,0,0,5
88,36,8,40,21,0,0,0,0,0,0,0,0,5
89,36,8,40,21,0,0,0,0,0,0,0,0,5
90,36,8,40,21,0,0,0,0,0,0,0,0,5
91,36,8,40,21,0,0,0,0,0,0,0,0,5
92,48,8,48,22,0,0,0,0,0,0,0,0,6
93,36,8,48,22,0,0,0,0,0,0,0,0,6
