update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,80,6,30,10,0,0,0,0,0,0,5,0,0,0
2,96,6,36,10,0,0,0,0,0,0,6,0,0,0
3,140,6.42857,45,11,0,0,0,0,0,0,6,0,0,1
4,112,6.42857,45,13,0,0,0,0,0,0,6,0,0,1
5,116,6.33333,57,16,0,0,0,0,0,0,8,0,0,1
6,188,6.27273,69,18,0,0,0,0,0,0,10,0,0,1
7,168,6.25,75,22,0,0,0,0,0,0,11,0,0,1
8,244,6.375,102,24,0,0,0,0,0,0,14,0,0,2
9,304,6.5,117,26,0,0,0,0,0,0,15,0,0,3
10,288,6.40909,141,28,0,0,0,0,0,0,19,0,0,3
11,272,6.40909,141,30,0,0,0,0,0,0,19,0,0,3
12,492,6.57692,171,36,0,0,0,0,0,0,21,0,0,5
13,396,6.53571,183,40,0,0,0,0,0,0,23,0,0,5
14,360,6.42857,180,44,0,0,0,0,0,0,24,0,0,4
15,556,6.42857,225,50,0,0,0,0,0,0,30,0,0,5
16,468,6.15789,234,52,0,0,0,0,0,0,36,0,0,2
17,520,6.40541,237,53,0,0,0,0,0,0,32,0,0,5
18,604,6.30769,246,57,0,0,0,0,0,0,35,0,0,4
19,584,6.30769,246,61,0,0,0,0,0,0,35,0,0,4
20,748,6.46667,291,64,0,0,0,0,0,0,38,0,0,7
21,648,6.48837,279,67,0,0,0,0,0,0,36,0,0,7
22,636,6.525,261,69,0,0,0,0,0,0,33,0,0,7
23,788,6.54545,288,71,0,0,0,0,0,0,36,0,0,8
24,780,6.51064,306,73,0,0,0,0,0,0,39,0,0,8
25,780,6.67347,327,74,0,0,0,0,0,0,38,0,0,11
26,888,6.61224,324,78,0,0,0,0,0,0,39,0,0,10
27,876,6.61224,324,79,0,0,0,0,0,0,39,0,0,10
28,904,6.82353,348,81,0,0,0,0,0,0,37,0,0,14
29,884,6.75,378,82,0,0,0,0,0,0,42,0,0,14
30,1048,6.89474,393,83,0,0,0,0,0,0,40,0,0,17
31,1048,6.96774,432,85,0,0,0,0,0,0,42,0,0,20
32,948,6.94118,354,86,0,0,0,0,0,0,35,0,0,16
33,1236,7.01786,393,93,0,0,0,0,0,0,37,0,0,19
34,1212,7.15385,372,95,0,0,0,0,0,0,32,0,0,20
35,1480,7.2,396,96,0,0,0,0,0,0,33,0,0,22
36,1516,7.30909,402,97,0,0,0,0,0,0,31,0,0,24
37,1620,7.27119,429,98,0,0,0,0,0,0,34,0,0,25
38,1588,7.35484,456,100,0,0,0,0,0,0,34,0,0,28
