update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,92,6,42,11,0,0,0,0,0,0,7,0,0,0
2,92,6,42,11,0,0,0,0,0,0,7,0,0,0
3,124,6,48,15,0,0,0,0,0,0,8,0,0,0
4,144,6,72,18,0,0,0,0,0,0,12,0,0,0
5,184,6,90,19,0,0,0,0,0,0,15,0,0,0
6,180,6,96,21,0,0,0,0,0,0,16,0,0,0
7,208,6,108,21,0,0,0,0,0,0,18,0,0,0
8,228,6,114,24,0,0,0,0,0,0,19,0,0,0
9,224,6,126,27,0,0,0,0,0,0,21,0,0,0
10,304,6,144,27,0,0,0,0,0,0,24,0,0,0
11,272,6,138,27,0,0,0,0,0,0,23,0,0,0
12,236,6,138,30,0,0,0,0,0,0,23,0,0,0
13,252,6,138,31,0,0,0,0,0,0,23,0,0,0
14,332,6,150,31,0,0,0,0,0,0,25,0,0,0
15,296,6,150,34,0,0,0,0,0,0,25,0,0,0
16,328,6,174,36,0,0,0,0,0,0,29,0,0,0
17,376,6,174,37,0,0,0,0,0,0,29,0,0,0
18,448,6,204,41,0,0,0,0,0,0,34,0,0,0
19,440,6,210,45,0,0,0,0,0,0,35,0,0,0
20,424,6,228,45,0,0,0,0,0,0,38,0,0,0
21,444,6,210,46,0,0,0,0,0,0,35,0,0,0
22,420,6,216,48,0,0,0,0,0,0,36,0,0,0
23,500,6,228,49,0,0,0,0,0,0,38,0,0,0
24,480,6,240,52,0,0,0,0,0,0,40,0,0,0
25,544,6,240,58,0,0,0,0,0,0,40,0,0,0
26,508,6,252,64,0,0,0,0,0,0,42,0,0,0
27,560,6,282,69,0,0,0,0,0,0,47,0,0,0
28,640,6.06,303,72,0,0,0,0,0,0,49,0,0,1
29,764,6.11321,324,77,0,0,0,0,0,0,51,0,0,2
30,876,6.12245,300,82,0,0,0,0,0,0,47,0,0,2
31,904,6,336,86,0,0,0,0,0,0,56,0,0,0
32,864,6.05357,339,91,0,0,0,0,0,0,55,0,0,1
33,1016,6.09677,378,93,0,0,0,0,0,0,60,0,0,2
34,900,6.10526,348,95,0,0,0,0,0,0,55,0,0,2
35,1200,6.14754,375,97,0,0,0,0,0,0,58,0,0,3
