update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,32,6,12,10,0,0,0,0,0,0,2,0,0,0
2,28,6,12,11,0,0,0,0,0,0,2,0,0,0
3,44,6,18,11,0,0,0,0,0,0,3,0,0,0
4,56,6,24,12,0,0,0,0,0,0,4,0,0,0
5,80,6,36,14,0,0,0,0,0,0,6,0,0,0
6,108,6,48,19,0,0,0,0,0,0,8,0,0,0
7,148,6,66,21,0,0,0,0,0,0,11,0,0,0
8,208,6.23077,81,25,0,0,0,0,0,0,12,0,0,1
9,200,6.23077,81,28,0,0,0,0,0,0,12,0,0,1
10,320,6.15789,117,34,0,0,0,0,0,0,18,0,0,1
11,296,6,114,38,0,0,0,0,0,0,19,0,0,0
12,436,6.24,156,43,0,0,0,0,0,0,23,0,0,2
13,388,6.10714,171,50,0,0,0,0,0,0,27,0,0,1
14,692,6.52941,222,59,0,0,0,0,0,0,28,0,0,6
15,792,6.45,258,66,0,0,0,0,0,0,34,0,0,6
16,1008,6.57143,276,72,0,0,0,0,0,0,34,0,0,8
17,1076,6.51064,306,78,0,0,0,0,0,0,39,0,0,8
18,1284,6.6,330,85,0,0,0,0,0,0,40,0,0,10
19,1468,6.81818,375,87,0,0,0,0,0,0,40,0,0,15
20,1784,6.93103,402,90,0,0,0,0,0,0,40,0,0,18
21,1344,6.73585,357,94,0,0,0,0,0,0,40,0,0,13
22,1668,6.82759,396,96,0,0,0,0,0,0,42,0,0,16
23,1808,7.06452,438,96,0,0,0,0,0,0,40,0,0,22
24,1668,6.80952,429,98,0,0,0,0,0,0,46,0,0,17
25,1536,6.89474,393,99,0,0,0,0,0,0,40,0,0,17
26,1500,6.83333,369,100,0,0,0,0,0,0,39,0,0,15
27,1504,6.84211,390,100,0,0,0,0,0,0,41,0,0,16
28,1616,6.77586,393,100,0,0,0,0,0,0,43,0,0,15
29,1380,6.63158,378,100,0,0,0,0,0,0,45,0,0,12
30,1404,6.59016,402,100,0,0,0,0,0,0,49,0,0,12
31,1352,6.55932,387,100,0,0,0,0,0,0,48,0,0,11
32,1424,6.47619,408,100,0,0,0,0,0,0,53,0,0,10
33,1376,6.68421,381,100,0,0,0,0,0,0,44,0,0,13
34,1316,6.70909,369,100,0,0,0,0,0,0,42,0,0,13
35,1700,6.81356,402,100,0,0,0,0,0,0,43,0,0,16
36,1896,6.87931,399,100,0,0,0,0,0,0,41,0,0,17
37,1532,6.73684,384,100,0,0,0,0,0,0,43,0,0,14
38,1564,6.94737,396,100,0,0,0,0,0,0,39,0,0,18
39,1856,6.90476,435,100,0,0,0,0,0,0,44,0,0,19
