update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,9,0,0,0,0,0,0,0,0,0,0
1,56,6,24,11,0,0,0,0,0,0,4,0,0,0
2,140,6.375,51,14,0,0,0,0,0,0,7,0,0,1
3,136,6.33333,57,18,0,0,0,0,0,0,8,0,0,1
4,192,6.46154,84,22,0,0,0,0,0,0,11,0,0,2
5,224,6.42857,90,27,0,0,0,0,0,0,12,0,0,2
6,300,6.33333,114,30,0,0,0,0,0,0,16,0,0,2
7,328,6.3,126,33,0,0,0,0,0,0,18,0,0,2
8,328,6.3,126,39,0,0,0,0,0,0,18,0,0,2
9,444,6.46154,168,45,0,0,0,0,0,0,22,0,0,4
10,368,6.6,165,49,0,0,0,0,0,0,20,0,0,5
11,496,6.3,189,54,0,0,0,0,0,0,27,0,0,3
12,528,6.41667,231,61,0,0,0,0,0,0,31,0,0,5
13,456,6.16216,228,64,0,0,0,0,0,0,35,0,0,2
14,636,6.13043,282,71,0,0,0,0,0,0,44,0,0,2
15,672,6.25,300,76,0,0,0,0,0,0,44,0,0,4
16,800,6.15517,357,81,0,0,0,0,0,0,55,0,0,3
17,608,6.11765,312,83,0,0,0,0,0,0,49,0,0,2
18,676,6.0566,321,86,0,0,0,0,0,0,52,0,0,1
19,760,6.11111,330,89,0,0,0,0,0,0,52,0,0,2
20,680,6.05172,351,92,0,0,0,0,0,0,57,0,0,1
21,736,6,378,95,0,0,0,0,0,0,63,0,0,0
22,784,6.04762,381,96,0,0,0,0,0,0,62,0,0,1
23,952,6.04478,405,97,0,0,0,0,0,0,66,0,0,1
24,888,6.09375,390,98,0,0,0,0,0,0,62,0,0,2
25,1144,6.09231,396,98,0,0,0,0,0,0,63,0,0,2
26,940,6.14286,387,98,0,0,0,0,0,0,60,0,0,3
27,1040,6.04688,387,100,0,0,0,0,0,0,63,0,0,1
28,1244,6.08824,414,100,0,0,0,0,0,0,66,0,0,2
29,888,6.04688,387,100,0,0,0,0,0,0,63,0,0,1
30,1028,6,396,100,0,0,0,0,0,0,66,0,0,0
31,972,6,360,100,0,0,0,0,0,0,60,0,0,0
32,1348,6,384,100,0,0,0,0,0,0,64,0,0,0
33,1340,6,348,100,0,0,0,0,0,0,58,0,0,0
34,1456,6.04839,375,100,0,0,0,0,0,0,61,0,0,1
35,1572,6.05172,351,100,0,0,0,0,0,0,57,0,0,1
