update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,9,0,0,0,0,0,0,0,0,0,0
1,12,6,6,9,0,0,0,0,0,0,1,0,0,0
2,40,6,18,9,0,0,0,0,0,0,3,0,0,0
3,92,6.75,27,12,0,0,0,0,0,0,3,0,0,1
4,76,6.6,33,15,0,0,0,0,0,0,4,0,0,1
5,104,6.33333,57,16,0,0,0,0,0,0,8,0,0,1
6,136,6.27273,69,19,0,0,0,0,0,0,10,0,0,1
7,128,6.66667,60,22,0,0,0,0,0,0,7,0,0,2
8,268,6.6,99,31,0,0,0,0,0,0,12,0,0,3
9,416,6.47368,123,38,0,0,0,0,0,0,16,0,0,3
10,456,6.34615,165,46,0,0,0,0,0,0,23,0,0,3
11,512,6.1,183,52,0,0,0,0,0,0,29,0,0,1
12,448,6.2,186,58,0,0,0,0,0,0,28,0,0,2
13,712,6.15789,234,62,0,0,0,0,0,0,36,0,0,2
14,736,6.21951,255,65,0,0,0,0,0,0,38,0,0,3
15,736,6.13636,270,69,0,0,0,0,0,0,42,0,0,2
16,748,6.19565,285,75,0,0,0,0,0,0,43,0,0,3
17,868,6.06,303,81,0,0,0,0,0,0,49,0,0,1
18,916,6.11111,330,85,0,0,0,0,0,0,52,0,0,2
19,948,6.16364,339,87,0,0,0,0,0,0,52,0,0,3
20,1080,6.21818,342,93,0,0,0,0,0,0,51,0,0,4
21,920,6.2,372,93,0,0,0,0,0,0,56,0,0,4
22,1008,6.26316,357,94,0,0,0,0,0,0,52,0,0,5
23,1096,6.19355,384,95,0,0,0,0,0,0,58,0,0,4
24,1252,6.3,378,96,0,0,0,0,0,0,54,0,0,6
25,1452,6.33333,342,97,0,0,0,0,0,0,48,0,0,6
26,1252,6.10909,336,97,0,0,0,0,0,0,53,0,0,2
27,1368,6.27778,339,97,0,0,0,0,0,0,49,0,0,5
28,1276,6.05263,345,100,0,0,0,0,0,0,56,0,0,1
29,1592,6.15,369,100,0,0,0,0,0,0,57,0,0,3
30,1480,6.28846,327,100,0,0,0,0,0,0,47,0,0,5
31,1492,6.26786,351,100,0,0,0,0,0,0,51,0,0,5
32,1472,6.31579,360,100,0,0,0,0,0,0,51,0,0,6
33,1420,6.27273,345,100,0,0,0,0,0,0,50,0,0,5
34,1636,6.29508,384,100,0,0,0,0,0,0,55,0,0,6
35,1528,6.33333,342,100,0,0,0,0,0,0,48,0,0,6
36,1460,6.16364,339,100,0,0,0,0,0,0,52,0,0,3
37,1468,6.20339,366,100,0,0,0,0,0,0,55,0,0,4
38,1272,6.11321,324,100,0,0,0,0,0,0,51,0,0,2
