update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,7,0,0,0,0,0,0,0,0,0,0
1,32,6,12,7,0,0,0,0,0,0,2,0,0,0
2,28,6,12,8,0,0,0,0,0,0,2,0,0,0
3,104,6.75,27,9,0,0,0,0,0,0,3,0,0,1
4,80,6,24,10,0,0,0,0,0,0,4,0,0,0
5,104,6.6,33,10,0,0,0,0,0,0,4,0,0,1
6,108,6,36,12,0,0,0,0,0,0,6,0,0,0
7,176,6,48,14,0,0,0,0,0,0,8,0,0,0
8,152,6,48,15,0,0,0,0,0,0,8,0,0,0
9,132,6,48,15,0,0,0,0,0,0,8,0,0,0
10,140,6,60,16,0,0,0,0,0,0,10,0,0,0
11,172,6,48,16,0,0,0,0,0,0,8,0,0,0
12,172,6,54,19,0,0,0,0,0,0,9,0,0,0
13,168,6,60,20,0,0,0,0,0,0,10,0,0,0
14,188,6,72,22,0,0,0,0,0,0,12,0,0,0
15,252,6,90,24,0,0,0,0,0,0,15,0,0,0
16,296,6,90,25,0,0,0,0,0,0,15,0,0,0
17,284,6,102,26,0,0,0,0,0,0,17,0,0,0
18,240,6,96,28,0,0,0,0,0,0,16,0,0,0
19,268,6,102,29,0,0,0,0,0,0,17,0,0,0
20,292,6,96,31,0,0,0,0,0,0,16,0,0,0
21,324,6,102,37,0,0,0,0,0,0,17,0,0,0
22,344,6,120,39,0,0,0,0,0,0,20,0,0,0
23,424,6,144,42,0,0,0,0,0,0,24,0,0,0
24,408,6,144,45,0,0,0,0,0,0,24,0,0,0
25,404,6,126,47,0,0,0,0,0,0,21,0,0,0
26,516,6.11538,159,48,0,0,0,0,0,0,25,0,0,1
27,376,6,156,51,0,0,0,0,0,0,26,0,0,0
28,496,6.08824,207,55,0,0,0,0,0,0,33,0,0,1
29,520,6.17647,210,57,0,0,0,0,0,0,32,0,0,2
30,560,6.08333,219,58,0,0,0,0,0,0,35,0,0,1
31,528,6,222,61,0,0,0,0,0,0,37,0,0,0
32,432,6,210,66,0,0,0,0,0,0,35,0,0,0
33,504,6,246,67,0,0,0,0,0,0,41,0,0,0
34,636,6.06522,279,70,0,0,0,0,0,0,45,0,0,1
35,688,6.06818,267,72,0,0,0,0,0,0,43,0,0,1
36,768,6.12245,300,75,0,0,0,0,0,0,47,0,0,2
37,660,6.13043,282,77,0,0,0,0,0,0,44,0,0,2
38,636,6.19565,285,82,0,0,0,0,0,0,43,0,0,3
39,644,6.11111,330,84,0,0,0,0,0,0,52,0,0,2
40,732,6.16364,339,88,0,0,0,0,0,0,52,0,0,3
41,916,6.29508,384,93,0,0,0,0,0,0,55,0,0,6
42,880,6.19355,384,94,0,0,0,0,0,0,58,0,0,4
43,752,6.34426,387,94,0,0,0,0,0,0,54,0,0,7
44,824,6.40678,378,94,0,0,0,0,0,0,51,0,0,8
45,968,6.42105,366,96,0,0,0,0,0,0,49,0,0,8
46,1172,6.50943,345,96,0,0,0,0,0,0,44,0,0,9
47,1144,6.51724,378,97,0,0,0,0,0,0,48,0,0,10
48,1080,6.48387,402,97,0,0,0,0,0,0,52,0,0,10
49,960,6.32727,348,98,0,0,0,0,0,0,49,0,0,6
50,1256,6.50847,384,99,0,0,0,0,0,0,49,0,0,10
51,1200,6.33871,393,99,0,0,0,0,0,0,55,0,0,7
52,1272,6.35,381,99,0,0,0,0,0,0,53,0,0,7
53,1108,6.4,384,99,0,0,0,0,0,0,52,0,0,8
54,1264,6.45,387,100,0,0,0,0,0,0,51,0,0,9
55,1208,6.3871,396,100,0,0,0,0,0,0,54,0,0,8
56,1204,6.34426,387,100,0,0,0,0,0,0,54,0,0,7
57,1436,6.7619,426,100,0,0,0,0,0,0,47,0,0,16
58,1144,6.5,351,100,0,0,0,0,0,0,45,0,0,9
59,1188,6.51724,378,100,0,0,0,0,0,0,48,0,0,10
60,1212,6.55,393,100,0,0,0,0,0,0,49,0,0,11
