update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,8,0,0,10,4,0,0,0,0,0,0,0,0
2,12,0,0,10,6,0,0,0,0,0,0,0,0
3,22,0,0,10,7,0,0,0,0,0,0,0,0
4,26,0,0,10,7,0,0,0,0,0,0,0,0
5,30,0,0,10,7,0,0,0,0,0,0,0,0
6,32,0,0,10,7,0,0,0,0,0,0,0,0
7,36,0,0,10,8,0,0,0,0,0,0,0,0
8,36,0,0,10,8,0,0,0,0,0,0,0,0
9,48,1,8,11,7,0,0,0,0,0,0,0,1
10,46,1,8,11,7,0,0,0,0,0,0,0,1
11,48,0.888889,8,11,8,0,0,0,0,0,0,0,1
12,52,0.888889,8,11,8,0,0,0,0,0,0,0,1
13,54,0.888889,8,11,8,0,0,0,0,0,0,0,1
14,54,0.888889,8,11,8,0,0,0,0,0,0,0,1
15,62,2,16,11,6,0,0,0,0,0,0,0,2
16,66,1,8,11,7,0,0,0,0,0,0,0,1
17,66,1,8,11,7,0,0,0,0,0,0,0,1
18,78,2,16,12,6,0,0,0,0,0,0,0,2
19,76,2,16,14,6,0,0,0,0,0,0,0,2
20,58,1.77778,16,15,7,0,0,0,0,0,0,0,2
21,74,2.4,24,16,7,0,0,0,0,0,0,0,3
22,84,1.33333,16,16,10,0,0,0,0,0,0,0,2
23,92,1.23077,16,16,11,0,0,0,0,0,0,0,2
24,104,1.84615,24,16,10,0,0,0,0,0,0,0,3
25,88,1.84615,24,17,10,0,0,0,0,0,0,0,3
26,96,1.23077,16,17,11,0,0,0,0,0,0,0,2
27,110,1.84615,24,18,10,0,0,0,0,0,0,0,3
28,110,2.18182,24,18,8,0,0,0,0,0,0,0,3
29,86,2.4,24,18,7,0,0,0,0,0,0,0,3
30,98,3.2,32,19,6,0,0,0,0,0,0,0,4
31,100,1.84615,24,20,10,0,0,0,0,0,0,0,3
32,124,1.23077,16,21,11,0,0,0,0,0,0,0,2
33,118,1.84615,24,22,10,0,0,0,0,0,0,0,3
34,112,1.06667,16,22,13,0,0,0,0,0,0,0,2
35,88,1.06667,16,22,13,0,0,0,0,0,0,0,2
36,102,1.6,24,22,12,0,0,0,0,0,0,0,3
37,102,1.06667,16,22,13,0,0,0,0,0,0,0,2
38,106,1.06667,16,22,13,0,0,0,0,0,0,0,2
39,126,1.71429,24,23,11,0,0,0,0,0,0,0,3
40,62,0.571429,8,23,13,0,0,0,0,0,0,0,1
41,82,1.06667,16,23,13,0,0,0,0,0,0,0,2
42,134,2.28571,32,23,10,0,0,0,0,0,0,0,4
43,100,0.533333,8,23,14,0,0,0,0,0,0,0,1
44,76,0.5,8,23,15,0,0,0,0,0,0,0,1
45,126,2.28571,32,24,10,0,0,0,0,0,0,0,4
46,108,1.06667,16,24,13,0,0,0,0,0,0,0,2
47,126,1.71429,24,24,11,0,0,0,0,0,0,0,3
48,114,2,24,24,9,0,0,0,0,0,0,0,3
49,76,1.84615,24,25,10,0,0,0,0,0,0,0,3
50,102,1.06667,16,26,13,0,0,0,0,0,0,0,2
51,134,2.28571,32,26,10,0,0,0,0,0,0,0,4
52,102,1.06667,16,26,13,0,0,0,0,0,0,0,2
53,122,1.06667,16,26,13,0,0,0,0,0,0,0,2
54,128,0.533333,8,27,14,0,0,0,0,0,0,0,1
55,138,1.88235,32,30,13,0,0,0,0,0,0,0,4
56,116,1.26316,24,30,16,0,0,0,0,0,0,0,3
57,134,1.68421,32,31,15,0,0,0,0,0,0,0,4
58,154,1.68421,32,31,15,0,0,0,0,0,0,0,4
59,144,1.52381,32,31,17,0,0,0,0,0,0,0,4
60,144,1.2,24,31,17,0,0,0,0,0,0,0,3
61,98,1.2,24,31,17,0,0,0,0,0,0,0,3
62,122,1.52381,32,31,17,0,0,0,0,0,0,0,4
63,138,1.45455,32,31,18,0,0,0,0,0,0,0,4
64,142,1.33333,32,32,20,0,0,0,0,0,0,0,4
65,154,1.33333,32,32,20,0,0,0,0,0,0,0,4
66,152,1.3913,32,32,19,0,0,0,0,0,0,0,4
67,176,1.52381,32,32,17,0,0,0,0,0,0,0,4
68,172,1.52381,32,32,17,0,0,0,0,0,0,0,4
69,174,1.45455,32,33,18,0,0,0,0,0,0,0,4
70,178,1.73913,40,33,18,0,0,0,0,0,0,0,5
71,190,1.81818,40,33,17,0,0,0,0,0,0,0,5
72,184,1.3913,32,33,19,0,0,0,0,0,0,0,4
73,182,0.923077,24,33,23,0,0,0,0,0,0,0,3
74,164,0.695652,16,33,21,0,0,0,0,0,0,0,2
75,180,0.333333,8,33,23,0,0,0,0,0,0,0,1
76,244,1.09091,24,33,19,0,0,0,0,0,0,0,3
77,242,0.96,24,36,22,0,0,0,0,0,0,0,3
78,202,1.18519,32,37,23,0,0,0,0,0,0,0,4
79,230,1.53846,40,37,21,0,0,0,0,0,0,0,5
80,226,1.18519,32,37,23,0,0,0,0,0,0,0,4
81,230,1.48148,40,37,22,0,0,0,0,0,0,0,5
82,242,1.42857,40,39,23,0,0,0,0,0,0,0,5
83,262,1.33333,40,39,25,0,0,0,0,0,0,0,5
84,244,1.14286,32,40,24,0,0,0,0,0,0,0,4
85,210,1.03226,32,40,27,0,0,0,0,0,0,0,4
86,286,1.25,40,44,27,0,0,0,0,0,0,0,5
87,278,1.54839,48,44,25,0,0,0,0,0,0,0,6
88,262,1.29032,40,44,26,0,0,0,0,0,0,0,5
89,264,1.29032,40,44,26,0,0,0,0,0,0,0,5
90,204,0.941176,32,45,30,0,0,0,0,0,0,0,4
91,218,1.17647,40,45,29,0,0,0,0,0,0,0,5
92,238,0.914286,32,47,31,0,0,0,0,0,0,0,4
93,268,1.6,56,48,28,0,0,0,0,0,0,0,7
94,228,1.41176,48,48,28,0,0,0,0,0,0,0,6
95,282,2.05714,72,50,26,0,0,0,0,0,0,0,9
96,266,1.88235,64,50,26,0,0,0,0,0,0,0,8
97,270,1.64706,56,50,27,0,0,0,0,0,0,0,7
98,286,1.64706,56,50,27,0,0,0,0,0,0,0,7
99,282,1.33333,48,50,30,0,0,0,0,0,0,0,6
100,272,0.615385,24,50,36,0,0,0,0,0,0,0,3
101,324,0.615385,24,50,36,0,0,0,0,0,0,0,3
102,256,0.864865,32,50,33,0,0,0,0,0,0,0,4
103,288,1.55556,56,50,29,0,0,0,0,0,0,0,7
104,282,1.2973,48,51,31,0,0,0,0,0,0,0,6
105,328,1.64706,56,51,27,0,0,0,0,0,0,0,7
106,248,1.64706,56,52,27,0,0,0,0,0,0,0,7
107,248,1.51351,56,52,30,0,0,0,0,0,0,0,7
108,332,1.4359,56,52,32,0,0,0,0,0,0,0,7
109,378,1.30233,56,52,36,0,0,0,0,0,0,0,7
110,298,1.4,56,52,33,0,0,0,0,0,0,0,7
111,312,1.11628,48,54,37,0,0,0,0,0,0,0,6
112,352,1.30233,56,54,36,0,0,0,0,0,0,0,7
113,392,1.52381,64,54,34,0,0,0,0,0,0,0,8
114,332,2,80,55,30,0,0,0,0,0,0,0,10
115,342,1.71429,72,56,33,0,0,0,0,0,0,0,9
116,380,1.86047,80,57,33,0,0,0,0,0,0,0,10
117,398,1.48837,64,57,35,0,0,0,0,0,0,0,8
118,402,1.71429,72,59,33,0,0,0,0,0,0,0,9
119,412,1.83333,88,61,37,0,0,0,0,0,0,0,11
120,492,1.76,88,63,39,0,0,0,0,0,0,0,11
121,438,1.30612,64,63,41,0,0,0,0,0,0,0,8
122,392,1.12,56,64,43,0,0,0,0,0,0,0,7
123,414,1.33333,72,64,45,0,0,0,0,0,0,0,9
124,384,1.81132,96,65,41,0,0,0,0,0,0,0,12
125,458,1.92593,104,66,41,0,0,0,0,0,0,0,13
126,420,1.96226,104,67,40,0,0,0,0,0,0,0,13
127,472,1.7931,104,67,45,0,0,0,0,0,0,0,13
128,428,1.82456,104,67,44,0,0,0,0,0,0,0,13
129,450,1.57143,88,68,45,0,0,0,0,0,0,0,11
130,426,1.42857,80,69,46,0,0,0,0,0,0,0,10
131,494,1.33333,80,69,50,0,0,0,0,0,0,0,10
132,482,1.24138,72,69,49,0,0,0,0,0,0,0,9
133,404,1.40351,80,70,47,0,0,0,0,0,0,0,10
134,518,1.73333,104,72,47,0,0,0,0,0,0,0,13
135,508,2,120,74,45,0,0,0,0,0,0,0,15
136,608,1.86667,112,76,46,0,0,0,0,0,0,0,14
137,502,1.62712,96,76,47,0,0,0,0,0,0,0,12
138,496,1.45455,96,77,54,0,0,0,0,0,0,0,12
139,502,1.21212,80,78,56,0,0,0,0,0,0,0,10
140,502,1.35385,88,79,54,0,0,0,0,0,0,0,11
141,514,1.67742,104,79,49,0,0,0,0,0,0,0,13
142,462,1.23077,80,79,55,0,0,0,0,0,0,0,10
143,518,1.45455,96,80,54,0,0,0,0,0,0,0,12
144,560,1.65079,104,82,50,0,0,0,0,0,0,0,13
145,542,1.65079,104,82,50,0,0,0,0,0,0,0,13
146,580,1.23944,88,82,60,0,0,0,0,0,0,0,11
147,584,1.05882,72,83,59,0,0,0,0,0,0,0,9
148,592,1.15942,80,84,59,0,0,0,0,0,0,0,10
149,620,1.11111,80,85,62,0,0,0,0,0,0,0,10
150,640,1.33333,96,85,60,0,0,0,0,0,0,0,12
151,688,1.50725,104,87,56,0,0,0,0,0,0,0,13
152,604,1.45455,96,87,54,0,0,0,0,0,0,0,12
