update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,10,2.5,5,9,1,0,0,0,0,1,0,0,0
2,16,1.25,5,9,3,0,0,0,0,1,0,0,0
3,30,2.16667,13,10,4,0,0,0,0,1,0,0,1
4,74,2.16667,13,11,4,0,0,0,0,1,0,0,1
5,90,1.85714,13,12,5,0,0,0,0,1,0,0,1
6,102,1.85714,13,12,5,0,0,0,0,1,0,0,1
7,66,2.16667,13,13,4,0,0,0,0,1,0,0,1
8,94,2.33333,21,15,6,0,0,0,0,1,0,0,2
9,106,2.33333,21,16,6,0,0,0,0,1,0,0,2
10,48,2.625,21,17,5,0,0,0,0,1,0,0,2
11,54,2.1,21,17,7,0,0,0,0,1,0,0,2
12,62,2.1,21,17,7,0,0,0,0,1,0,0,2
13,78,2.9,29,18,6,0,0,0,0,1,0,0,3
14,82,2.9,29,18,6,0,0,0,0,1,0,0,3
15,88,2.9,29,18,6,0,0,0,0,1,0,0,3
16,96,3.08333,37,18,7,0,0,0,0,1,0,0,4
17,102,2.84615,37,18,8,0,0,0,0,1,0,0,4
18,108,2.84615,37,18,8,0,0,0,0,1,0,0,4
19,60,2.41667,29,19,8,0,0,0,0,1,0,0,3
20,68,2.23077,29,19,9,0,0,0,0,1,0,0,3
21,76,2.23077,29,19,9,0,0,0,0,1,0,0,3
22,82,1.75,21,19,9,0,0,0,0,1,0,0,2
23,90,1.75,21,19,9,0,0,0,0,1,0,0,2
24,100,1.61538,21,19,10,0,0,0,0,1,0,0,2
25,108,1.61538,21,19,10,0,0,0,0,1,0,0,2
26,114,1.61538,21,19,10,0,0,0,0,1,0,0,2
27,84,1.61538,21,20,10,0,0,0,0,1,0,0,2
28,72,1.61538,21,20,10,0,0,0,0,1,0,0,2
29,74,1.5,21,20,11,0,0,0,0,1,0,0,2
30,82,1.5,21,20,11,0,0,0,0,1,0,0,2
31,92,1.5,21,20,11,0,0,0,0,1,0,0,2
32,102,1.5,21,20,11,0,0,0,0,1,0,0,2
33,114,1.5,21,20,11,0,0,0,0,1,0,0,2
34,122,1.5,21,20,11,0,0,0,0,1,0,0,2
35,70,1.75,21,20,9,0,0,0,0,1,0,0,2
36,60,1.61538,21,21,10,0,0,0,0,1,0,0,2
37,78,1.4,21,21,12,0,0,0,0,1,0,0,2
38,90,1.4,21,21,12,0,0,0,0,1,0,0,2
39,102,1.4,21,21,12,0,0,0,0,1,0,0,2
40,114,1.4,21,21,12,0,0,0,0,1,0,0,2
41,138,1.5,21,21,11,0,0,0,0,1,0,0,2
42,150,1.5,21,21,11,0,0,0,0,1,0,0,2
43,102,1.61538,21,21,10,0,0,0,0,1,0,0,2
44,94,1.5,21,22,11,0,0,0,0,1,0,0,2
45,90,1.4,21,23,12,0,0,0,0,1,0,0,2
46,108,1.3125,21,23,13,0,0,0,0,1,0,0,2
47,128,1.23529,21,23,14,0,0,0,0,1,0,0,2
48,132,1.23529,21,23,14,0,0,0,0,1,0,0,2
49,150,1.61111,29,23,14,0,0,0,0,1,0,0,3
50,168,1.61111,29,23,14,0,0,0,0,1,0,0,3
51,136,1.8125,29,23,12,0,0,0,0,1,0,0,3
52,108,1.8125,29,24,12,0,0,0,0,1,0,0,3
