update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,8,0,0,10,3,0,0,0,0,0,0,0,0
2,12,0,0,10,4,0,0,0,0,0,0,0,0
3,16,0,0,10,5,0,0,0,0,0,0,0,0
4,18,0,0,10,6,0,0,0,0,0,0,0,0
5,26,0,0,10,8,0,0,0,0,0,0,0,0
6,46,0.888889,8,11,8,0,0,0,0,0,0,0,1
7,48,0.888889,8,11,8,0,0,0,0,0,0,0,1
8,50,0.8,8,11,9,0,0,0,0,0,0,0,1
9,98,1.6,16,12,8,0,0,0,0,0,0,0,2
10,80,1.6,16,13,8,0,0,0,0,0,0,0,2
11,66,1.45455,16,14,9,0,0,0,0,0,0,0,2
12,88,2.18182,24,15,8,0,0,0,0,0,0,0,3
13,90,2.18182,24,15,8,0,0,0,0,0,0,0,3
14,92,2.18182,24,15,8,0,0,0,0,0,0,0,3
15,94,1.6,16,15,8,0,0,0,0,0,0,0,2
16,76,0.8,8,16,9,0,0,0,0,0,0,0,1
17,80,0.727273,8,16,10,0,0,0,0,0,0,0,1
18,84,0.666667,8,16,11,0,0,0,0,0,0,0,1
19,82,1.33333,16,18,10,0,0,0,0,0,0,0,2
20,82,1.33333,16,18,10,0,0,0,0,0,0,0,2
21,92,1.14286,16,18,12,0,0,0,0,0,0,0,2
22,112,1.71429,24,19,11,0,0,0,0,0,0,0,3
23,120,1.14286,16,19,12,0,0,0,0,0,0,0,2
24,168,1.71429,24,19,11,0,0,0,0,0,0,0,3
25,140,1.14286,16,20,12,0,0,0,0,0,0,0,2
26,120,1.14286,16,21,12,0,0,0,0,0,0,0,2
27,96,1.14286,16,21,12,0,0,0,0,0,0,0,2
28,116,1.71429,24,22,11,0,0,0,0,0,0,0,3
29,124,1.71429,24,22,11,0,0,0,0,0,0,0,3
30,124,1.23077,16,22,11,0,0,0,0,0,0,0,2
31,108,0.571429,8,22,13,0,0,0,0,0,0,0,1
32,128,1.14286,16,22,12,0,0,0,0,0,0,0,2
33,146,1.71429,24,23,11,0,0,0,0,0,0,0,3
34,152,2.66667,40,25,10,0,0,0,0,0,0,0,5
35,122,2.85714,40,25,9,0,0,0,0,0,0,0,5
36,144,3.2,48,25,9,0,0,0,0,0,0,0,6
37,158,2,32,25,12,0,0,0,0,0,0,0,4
38,208,2,32,26,12,0,0,0,0,0,0,0,4
39,172,2,32,28,12,0,0,0,0,0,0,0,4
40,184,1.88235,32,31,13,0,0,0,0,0,0,0,4
41,178,2.5,40,31,11,0,0,0,0,0,0,0,5
42,178,2.10526,40,31,14,0,0,0,0,0,0,0,5
43,176,2.10526,40,32,14,0,0,0,0,0,0,0,5
44,210,2,40,34,15,0,0,0,0,0,0,0,5
45,286,2.90909,64,36,14,0,0,0,0,0,0,0,8
46,244,2.90909,64,39,14,0,0,0,0,0,0,0,8
47,208,2.90909,64,41,14,0,0,0,0,0,0,0,8
48,212,2.78261,64,41,15,0,0,0,0,0,0,0,8
49,222,3.52,88,43,14,0,0,0,0,0,0,0,11
50,242,3.25926,88,45,16,0,0,0,0,0,0,0,11
51,294,3,96,45,20,0,0,0,0,0,0,0,12
52,344,3.25,104,47,19,0,0,0,0,0,0,0,13
53,368,3.73333,112,48,16,0,0,0,0,0,0,0,14
54,314,3.35484,104,48,18,0,0,0,0,0,0,0,13
55,298,3.75,120,49,17,0,0,0,0,0,0,0,15
56,306,2.66667,96,51,24,0,0,0,0,0,0,0,12
57,364,3.65714,128,52,19,0,0,0,0,0,0,0,16
58,290,3.63636,120,52,18,0,0,0,0,0,0,0,15
59,340,4,136,52,17,0,0,0,0,0,0,0,17
60,442,4.34286,152,55,16,0,0,0,0,0,0,0,19
61,460,3.78947,144,59,20,0,0,0,0,0,0,0,18
62,392,3.69231,144,61,21,0,0,0,0,0,0,0,18
63,398,3.48718,136,61,22,0,0,0,0,0,0,0,17
64,396,3.31707,136,63,24,0,0,0,0,0,0,0,17
65,444,3.82609,176,65,24,0,0,0,0,0,0,0,22
66,462,4.18182,184,66,21,0,0,0,0,0,0,0,23
67,528,3.37778,152,67,26,0,0,0,0,0,0,0,19
68,494,4.19048,176,68,20,0,0,0,0,0,0,0,22
69,498,3.90698,168,69,22,0,0,0,0,0,0,0,21
70,500,3.65217,168,69,25,0,0,0,0,0,0,0,21
71,530,3.16667,152,70,29,0,0,0,0,0,0,0,19
72,552,3.13043,144,70,28,0,0,0,0,0,0,0,18
73,528,3.06383,144,72,29,0,0,0,0,0,0,0,18
74,514,3.23404,152,73,28,0,0,0,0,0,0,0,19
75,530,3.26531,160,73,29,0,0,0,0,0,0,0,20
76,600,3.60784,184,76,28,0,0,0,0,0,0,0,23
77,560,3.59184,176,77,27,0,0,0,0,0,0,0,22
78,586,4,200,78,25,0,0,0,0,0,0,0,25
79,576,4.36364,240,82,25,0,0,0,0,0,0,0,30
80,594,4,216,82,27,0,0,0,0,0,0,0,27
81,596,3.08772,176,82,35,0,0,0,0,0,0,0,22
82,486,3.2,176,82,33,0,0,0,0,0,0,0,22
83,562,3.01887,160,84,33,0,0,0,0,0,0,0,20
84,568,3,168,84,35,0,0,0,0,0,0,0,21
85,598,3.46667,208,86,34,0,0,0,0,0,0,0,26
86,678,3.46667,208,89,34,0,0,0,0,0,0,0,26
87,564,3.14286,176,90,34,0,0,0,0,0,0,0,22
88,610,3.42857,216,92,36,0,0,0,0,0,0,0,27
89,676,3.29412,224,94,40,0,0,0,0,0,0,0,28
90,724,3.46269,232,95,38,0,0,0,0,0,0,0,29
91,698,3.17647,216,96,41,0,0,0,0,0,0,0,27
92,696,3.17647,216,97,41,0,0,0,0,0,0,0,27
93,704,2.51429,176,98,48,0,0,0,0,0,0,0,22
94,738,2.44444,176,98,50,0,0,0,0,0,0,0,22
95,794,2.52055,184,98,50,0,0,0,0,0,0,0,23
96,748,2.66667,184,98,46,0,0,0,0,0,0,0,23
97,724,2.43478,168,98,48,0,0,0,0,0,0,0,21
98,756,2.47887,176,98,49,0,0,0,0,0,0,0,22
99,816,2.42105,184,98,53,0,0,0,0,0,0,0,23
100,754,2.33333,168,98,51,0,0,0,0,0,0,0,21
101,730,2.55072,176,100,47,0,0,0,0,0,0,0,22
102,710,2.4,168,100,49,0,0,0,0,0,0,0,21
