update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,22,1.6,8,11,4,0,0,0,0,0,0,0,1
2,42,2,16,12,6,0,0,0,0,0,0,0,2
3,70,3.2,32,13,6,0,0,0,0,0,0,0,4
4,98,4.36364,48,15,5,0,0,0,0,0,0,0,6
5,120,2.85714,40,16,9,0,0,0,0,0,0,0,5
6,152,2.66667,40,18,10,0,0,0,0,0,0,0,5
7,154,2.5,40,19,11,0,0,0,0,0,0,0,5
8,144,2,32,20,12,0,0,0,0,0,0,0,4
9,208,2.94737,56,23,12,0,0,0,0,0,0,0,7
10,186,3.2,64,25,12,0,0,0,0,0,0,0,8
11,208,3.42857,72,28,12,0,0,0,0,0,0,0,9
12,272,4.19048,88,30,10,0,0,0,0,0,0,0,11
13,310,4,80,33,10,0,0,0,0,0,0,0,10
14,444,3.84,96,38,13,0,0,0,0,0,0,0,12
15,394,4,104,43,13,0,0,0,0,0,0,0,13
16,486,3.03448,88,45,18,0,0,0,0,0,0,0,11
17,546,3.75,120,49,17,0,0,0,0,0,0,0,15
18,656,3.29412,112,51,20,0,0,0,0,0,0,0,14
19,408,3.24324,120,54,22,0,0,0,0,0,0,0,15
20,420,3.24324,120,55,22,0,0,0,0,0,0,0,15
21,486,4.34286,152,57,16,0,0,0,0,0,0,0,19
22,466,4.88889,176,60,14,0,0,0,0,0,0,0,22
23,558,4.71795,184,65,16,0,0,0,0,0,0,0,23
24,556,4.90909,216,69,17,0,0,0,0,0,0,0,27
25,612,4.25532,200,71,22,0,0,0,0,0,0,0,25
26,690,3.91489,184,72,24,0,0,0,0,0,0,0,23
27,620,4.65116,200,74,18,0,0,0,0,0,0,0,25
28,690,4.40816,216,78,22,0,0,0,0,0,0,0,27
29,538,4.33333,208,81,22,0,0,0,0,0,0,0,26
30,618,4.30769,224,84,24,0,0,0,0,0,0,0,28
31,720,4,224,90,28,0,0,0,0,0,0,0,28
32,696,3.50877,200,94,32,0,0,0,0,0,0,0,25
33,666,4.77193,272,95,23,0,0,0,0,0,0,0,34
34,700,4.96552,288,95,22,0,0,0,0,0,0,0,36
35,734,5.2,312,98,21,0,0,0,0,0,0,0,39
36,796,4.43077,288,98,29,0,0,0,0,0,0,0,36
37,718,4.74576,280,98,24,0,0,0,0,0,0,0,35
38,724,4.53333,272,98,26,0,0,0,0,0,0,0,34
39,676,5.28814,312,98,20,0,0,0,0,0,0,0,39
40,726,4.59016,280,99,26,0,0,0,0,0,0,0,35
41,794,4.625,296,99,27,0,0,0,0,0,0,0,37
42,802,4.53333,272,99,26,0,0,0,0,0,0,0,34
43,904,5,320,99,24,0,0,0,0,0,0,0,40
44,800,5.13433,344,99,24,0,0,0,0,0,0,0,43
45,890,4.63768,320,99,29,0,0,0,0,0,0,0,40
46,760,4.9697,328,99,25,0,0,0,0,0,0,0,41
47,712,5.54839,344,99,19,0,0,0,0,0,0,0,43
48,842,4.91429,344,100,27,0,0,0,0,0,0,0,43
49,818,5.29412,360,100,23,0,0,0,0,0,0,0,45
50,862,5.27273,348,100,22,0,0,0,1,0,0,0,43
51,892,4.48485,296,100,29,0,0,0,0,0,0,0,37
52,828,4.52174,312,100,30,0,0,0,0,0,0,0,39
53,946,4.44444,320,100,32,0,0,0,0,0,0,0,40
54,962,4,288,100,36,0,0,0,0,0,0,0,36
55,912,3.70149,248,100,36,0,0,0,0,0,0,0,31
56,978,3.56923,232,100,36,0,0,0,0,0,0,0,29
57,964,4.24242,280,100,31,0,0,0,0,0,0,0,35
58,990,3.70149,248,100,36,0,0,0,0,0,0,0,31
59,964,4.12121,272,100,32,0,0,0,0,0,0,0,34
60,948,4.44444,280,100,28,0,0,0,0,0,0,0,35
61,1020,5,320,100,24,0,0,0,0,0,0,0,40
62,1114,4.75362,328,100,28,0,0,0,0,0,0,0,41
63,1146,4.8,312,100,26,0,0,0,0,0,0,0,39
64,878,5.24138,304,100,20,0,0,0,0,0,0,0,38
65,816,4.64516,288,100,26,0,0,0,0,0,0,0,36
66,776,4.85246,296,100,24,0,0,0,0,0,0,0,37
67,704,4.48485,296,100,29,0,0,0,0,0,0,0,37
68,854,4.57143,288,100,27,0,0,0,0,0,0,0,36
69,832,4.10811,304,100,36,0,0,0,0,0,0,0,38
70,906,4.28986,296,100,32,0,0,0,0,0,0,0,37
71,842,4.36364,288,100,30,0,0,0,0,0,0,0,36
72,914,4,256,100,32,0,0,0,0,0,0,0,32
73,900,4.06154,264,100,32,0,0,0,0,0,0,0,33
74,884,4.32812,277,100,29,0,0,0,0,1,0,0,34
75,922,4.51613,280,100,27,0,0,0,0,0,0,0,35
76,966,4.36364,288,100,30,0,0,0,0,0,0,0,36
77,842,4.41791,296,100,30,0,0,0,0,0,0,0,37
78,800,4.11111,296,100,35,0,0,0,0,0,0,0,37
79,852,3.78378,280,100,39,0,0,0,0,0,0,0,35
80,788,3.31429,232,100,41,0,0,0,0,0,0,0,29
81,804,3.08571,216,100,43,0,0,0,0,0,0,0,27
82,888,3.13514,232,100,45,0,0,0,0,0,0,0,29
