update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,12,0,0,10,6,0,0,0,0,0,0,0,0
2,18,0,0,10,7,0,0,0,0,0,0,0,0
3,24,0,0,10,8,0,0,0,0,0,0,0,0
4,38,1,8,11,7,0,0,0,0,0,0,0,1
5,40,0.888889,8,11,8,0,0,0,0,0,0,0,1
6,44,0.888889,8,11,8,0,0,0,0,0,0,0,1
7,56,1.77778,16,12,7,0,0,0,0,0,0,0,2
8,54,1.77778,16,12,7,0,0,0,0,0,0,0,2
9,58,1.6,16,12,8,0,0,0,0,0,0,0,2
10,60,1.6,16,12,8,0,0,0,0,0,0,0,2
11,64,1.6,16,12,8,0,0,0,0,0,0,0,2
12,62,1.77778,16,12,7,0,0,0,0,0,0,0,2
13,64,1.6,16,12,8,0,0,0,0,0,0,0,2
14,80,1.6,16,13,8,0,0,0,0,0,0,0,2
15,78,0.8,8,13,9,0,0,0,0,0,0,0,1
16,72,1.6,16,13,8,0,0,0,0,0,0,0,2
17,74,1.45455,16,13,9,0,0,0,0,0,0,0,2
18,78,1.45455,16,13,9,0,0,0,0,0,0,0,2
19,78,1.45455,16,13,9,0,0,0,0,0,0,0,2
20,74,1.6,16,13,8,0,0,0,0,0,0,0,2
21,88,2.18182,24,14,8,0,0,0,0,0,0,0,3
22,104,2,24,15,9,0,0,0,0,0,0,0,3
23,86,2,24,15,9,0,0,0,0,0,0,0,3
24,104,2.46154,32,16,9,0,0,0,0,0,0,0,4
25,120,2.28571,32,17,10,0,0,0,0,0,0,0,4
26,128,2.13333,32,17,11,0,0,0,0,0,0,0,4
27,116,1.06667,16,18,13,0,0,0,0,0,0,0,2
28,144,1.5,24,20,13,0,0,0,0,0,0,0,3
29,166,1.33333,24,21,15,0,0,0,0,0,0,0,3
30,146,1.33333,24,22,15,0,0,0,0,0,0,0,3
31,176,1.33333,24,23,15,0,0,0,0,0,0,0,3
32,160,1.26316,24,23,16,0,0,0,0,0,0,0,3
33,138,1.68421,32,23,15,0,0,0,0,0,0,0,4
34,144,1.2,24,24,17,0,0,0,0,0,0,0,3
35,136,0.761905,16,25,19,0,0,0,0,0,0,0,2
36,128,1.09091,24,26,19,0,0,0,0,0,0,0,3
37,154,1.3913,32,26,19,0,0,0,0,0,0,0,4
38,152,2.08696,48,27,17,0,0,0,0,0,0,0,6
39,228,1.66667,40,28,19,0,0,0,0,0,0,0,5
40,198,2.08696,48,30,17,0,0,0,0,0,0,0,6
41,172,2.08696,48,32,17,0,0,0,0,0,0,0,6
42,162,1.28,32,32,21,0,0,0,0,0,0,0,4
43,178,1.18519,32,32,23,0,0,0,0,0,0,0,4
44,250,1.10345,32,34,25,0,0,0,0,0,0,0,4
45,186,1.18519,32,34,23,0,0,0,0,0,0,0,4
46,204,1.33333,40,36,25,0,0,0,0,0,0,0,5
47,236,1.17647,40,36,29,0,0,0,0,0,0,0,5
