update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,2,0,0,10,1,0,0,0,0,0,0,0,0
2,4,0,0,10,2,0,0,0,0,0,0,0,0
3,4,0,0,10,2,0,0,0,0,0,0,0,0
4,10,0,0,10,3,0,0,0,0,0,0,0,0
5,12,0,0,10,3,0,0,0,0,0,0,0,0
6,14,0,0,10,3,0,0,0,0,0,0,0,0
7,14,0,0,10,3,0,0,0,0,0,0,0,0
8,14,0,0,10,3,0,0,0,0,0,0,0,0
9,30,2,8,11,3,0,0,0,0,0,0,0,1
10,32,1.6,8,11,4,0,0,0,0,0,0,0,1
11,34,1.6,8,11,4,0,0,0,0,0,0,0,1
12,34,1.6,8,11,4,0,0,0,0,0,0,0,1
13,36,0,0,11,5,0,0,0,0,0,0,0,0
14,40,0,0,11,5,0,0,0,0,0,0,0,0
15,40,0,0,11,5,0,0,0,0,0,0,0,0
16,42,0,0,11,5,0,0,0,0,0,0,0,0
17,46,0,0,11,5,0,0,0,0,0,0,0,0
18,46,0,0,11,5,0,0,0,0,0,0,0,0
19,48,0,0,11,5,0,0,0,0,0,0,0,0
20,62,1.6,8,12,4,0,0,0,0,0,0,0,1
21,44,1.33333,8,13,5,0,0,0,0,0,0,0,1
22,48,1.14286,8,13,6,0,0,0,0,0,0,0,1
23,48,1.14286,8,13,6,0,0,0,0,0,0,0,1
24,56,0,0,13,7,0,0,0,0,0,0,0,0
25,58,0,0,13,7,0,0,0,0,0,0,0,0
26,58,0,0,13,7,0,0,0,0,0,0,0,0
27,58,1.14286,8,15,6,0,0,0,0,0,0,0,1
28,72,1,8,16,7,0,0,0,0,0,0,0,1
29,58,0.8,8,17,9,0,0,0,0,0,0,0,1
30,64,0.727273,8,17,10,0,0,0,0,0,0,0,1
31,82,1.45455,16,18,9,0,0,0,0,0,0,0,2
32,68,1.45455,16,18,9,0,0,0,0,0,0,0,2
33,70,1.33333,16,18,10,0,0,0,0,0,0,0,2
34,74,1.33333,16,18,10,0,0,0,0,0,0,0,2
35,82,1.45455,16,18,9,0,0,0,0,0,0,0,2
36,124,2,24,21,9,0,0,0,0,0,0,0,3
37,126,1.84615,24,22,10,0,0,0,0,0,0,0,3
