update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,44,6,18,11,0,0,0,0,0,0,3,0,0
2,68,6,30,12,0,0,0,0,0,0,5,0,0
3,92,6,42,14,0,0,0,0,0,0,7,0,0
4,136,6,60,15,0,0,0,0,0,0,10,0,0
5,140,6,66,17,0,0,0,0,0,0,11,0,0
6,152,6,72,18,0,0,0,0,0,0,12,0,0
7,180,6,84,19,0,0,0,0,0,0,14,0,0
8,208,6,96,20,0,0,0,0,0,0,16,0,0
9,248,6.13333,92,20,0,0,0,0,0,0,14,0,1
10,236,6.125,98,23,0,0,0,0,0,0,15,0,1
11,240,6.11765,104,26,0,0,0,0,0,0,16,0,1
12,228,6.125,98,27,0,0,0,0,0,0,15,0,1
13,252,6.10526,116,31,0,0,0,0,0,0,18,0,1
14,248,6.1,122,36,0,0,0,0,0,0,19,0,1
15,364,6.07407,164,43,0,0,0,0,0,0,26,0,1
16,360,6.06897,176,45,0,0,0,0,0,0,28,0,1
17,492,6.11765,208,48,0,0,0,0,0,0,32,0,2
18,528,6.15385,240,56,0,0,0,0,0,0,36,0,3
19,480,6.15789,234,57,0,0,0,0,0,0,35,0,3
20,560,6.19048,260,60,0,0,0,0,0,0,38,0,4
21,668,6.19048,260,64,0,0,0,0,0,0,38,0,4
22,516,6.18182,272,67,0,0,0,0,0,0,40,0,4
23,628,6.16667,296,69,0,0,0,0,0,0,44,0,4
24,780,6.12766,288,73,0,0,0,0,0,0,44,0,3
25,712,6.12,306,74,0,0,0,0,0,0,47,0,3
26,820,6.19231,322,75,0,0,0,0,0,0,47,0,5
27,708,6.16,308,79,0,0,0,0,0,0,46,0,4
28,704,6.14035,350,81,0,0,0,0,0,0,53,0,4
29,712,6.10909,336,82,0,0,0,0,0,0,52,0,3
30,756,6.10526,348,83,0,0,0,0,0,0,54,0,3
31,740,6.07407,328,87,0,0,0,0,0,0,52,0,2
32,740,6.07018,346,89,0,0,0,0,0,0,55,0,2
33,928,6,384,95,0,0,0,0,0,0,64,0,0
34,808,6.06452,376,95,0,0,0,0,0,0,60,0,2
35,808,6.13115,374,97,0,0,0,0,0,0,57,0,4
36,764,6.06667,364,98,0,0,0,0,0,0,58,0,2
37,900,6.03279,368,99,0,0,0,0,0,0,60,0,1
38,772,6.0339,356,99,0,0,0,0,0,0,58,0,1
39,900,6.10345,354,99,0,0,0,0,0,0,55,0,3
40,816,6.07018,346,99,0,0,0,0,0,0,55,0,2
41,896,6.06452,376,99,0,0,0,0,0,0,60,0,2
42,868,6.10345,354,99,0,0,0,0,0,0,55,0,3
43,740,6.06349,382,100,0,0,0,0,0,0,61,0,2
44,776,6.0678,358,100,0,0,0,0,0,0,57,0,2
45,872,6.06667,364,100,0,0,0,0,0,0,58,0,2
