update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,8,0,0,0,0,0,0,0,0,0
1,32,6,12,8,0,0,0,0,0,0,2,0,0
2,48,6,24,8,0,0,0,0,0,0,4,0,0
3,80,6,36,8,0,0,0,0,0,0,6,0,0
4,76,6,36,9,0,0,0,0,0,0,6,0,0
5,112,6.25,50,12,0,0,0,0,0,0,7,0,1
6,144,6,66,15,0,0,0,0,0,0,11,0,0
7,120,6,66,17,0,0,0,0,0,0,11,0,0
8,172,6,90,20,0,0,0,0,0,0,15,0,0
9,232,6,108,21,0,0,0,0,0,0,18,0,0
10,232,6.11765,104,26,0,0,0,0,0,0,16,0,1
11,252,6,120,27,0,0,0,0,0,0,20,0,0
12,180,6.10526,116,30,0,0,0,0,0,0,18,0,1
13,272,6.08696,140,32,0,0,0,0,0,0,22,0,1
14,292,6,150,36,0,0,0,0,0,0,25,0,0
15,388,6.21429,174,42,0,0,0,0,0,0,25,0,3
16,380,6.07143,170,47,0,0,0,0,0,0,27,0,1
17,392,6.13333,184,50,0,0,0,0,0,0,28,0,2
18,492,6.11111,220,53,0,0,0,0,0,0,34,0,2
19,568,6.15789,234,55,0,0,0,0,0,0,35,0,3
20,536,6.14286,258,59,0,0,0,0,0,0,39,0,3
21,596,6.13636,270,63,0,0,0,0,0,0,41,0,3
22,548,6.25,250,63,0,0,0,0,0,0,35,0,5
23,560,6.27273,276,67,0,0,0,0,0,0,38,0,6
24,540,6.2381,262,69,0,0,0,0,0,0,37,0,5
25,524,6.13636,270,73,0,0,0,0,0,0,41,0,3
26,640,6.12245,300,76,0,0,0,0,0,0,46,0,3
27,680,6.16,308,78,0,0,0,0,0,0,46,0,4
28,712,6.15385,320,82,0,0,0,0,0,0,48,0,4
29,700,6.07018,346,85,0,0,0,0,0,0,55,0,2
30,720,6.13793,356,87,0,0,0,0,0,0,54,0,4
31,784,6.06349,382,88,0,0,0,0,0,0,61,0,2
32,748,6.09836,372,89,0,0,0,0,0,0,58,0,3
33,832,6.12308,398,91,0,0,0,0,0,0,61,0,4
34,836,6.12903,380,92,0,0,0,0,0,0,58,0,4
35,752,6.13333,368,92,0,0,0,0,0,0,56,0,4
36,808,6.15625,394,93,0,0,0,0,0,0,59,0,5
37,768,6.12903,380,95,0,0,0,0,0,0,58,0,4
38,772,6.13115,374,96,0,0,0,0,0,0,57,0,4
39,788,6.2623,382,97,0,0,0,0,0,0,53,0,8
40,892,6.09375,390,98,0,0,0,0,0,0,61,0,3
41,788,6.25806,388,99,0,0,0,0,0,0,54,0,8
42,824,6.15873,388,99,0,0,0,0,0,0,58,0,5
43,752,6.09375,390,99,0,0,0,0,0,0,61,0,3
44,804,6.11594,422,100,0,0,0,0,0,0,65,0,4
45,760,6.15385,400,100,0,0,0,0,0,0,60,0,5
46,848,6.06061,400,100,0,0,0,0,0,0,64,0,2
47,816,6.125,392,100,0,0,0,0,0,0,60,0,4
48,848,6.09524,384,100,0,0,0,0,0,0,60,0,3
49,844,6.12308,398,100,0,0,0,0,0,0,61,0,4
50,840,6.09677,378,100,0,0,0,0,0,0,59,0,3
51,896,6.03077,392,100,0,0,0,0,0,0,64,0,1
52,928,6.03226,374,100,0,0,0,0,0,0,61,0,1
53,864,6.0678,358,100,0,0,0,0,0,0,57,0,2
54,904,6.10169,360,100,0,0,0,0,0,0,56,0,3
55,864,6.13115,374,100,0,0,0,0,0,0,57,0,4
56,796,6.1,366,100,0,0,0,0,0,0,57,0,3
57,928,6.16129,382,100,0,0,0,0,0,0,57,0,5
58,964,6.12308,398,100,0,0,0,0,0,0,61,0,4
59,884,6.0597,406,100,0,0,0,0,0,0,65,0,2
60,876,6.09836,372,100,0,0,0,0,0,0,58,0,3
61,916,6.13333,368,100,0,0,0,0,0,0,56,0,4
62,764,6.10169,360,100,0,0,0,0,0,0,56,0,3
63,804,6.10526,348,100,0,0,0,0,0,0,54,0,3
64,760,6.10909,336,100,0,0,0,0,0,0,52,0,3
65,900,6.09375,390,100,0,0,0,0,0,0,61,0,3
66,812,6.03333,362,100,0,0,0,0,0,0,59,0,1
67,904,6.06349,382,100,0,0,0,0,0,0,61,0,2
68,1012,6.12698,386,100,0,0,0,0,0,0,59,0,4
69,1040,6.15152,406,100,0,0,0,0,0,0,61,0,5
70,1124,6.09231,396,100,0,0,0,0,0,0,62,0,3
71,964,6.09375,390,100,0,0,0,0,0,0,61,0,3
72,996,6.1,366,100,0,0,0,0,0,0,57,0,3
73,1020,6.06557,370,100,0,0,0,0,0,0,59,0,2
74,936,6,342,100,0,0,0,0,0,0,57,0,0
75,976,6,360,100,0,0,0,0,0,0,60,0,0
76,1136,6.03175,380,100,0,0,0,0,0,0,62,0,1
77,1116,6,366,100,0,0,0,0,0,0,61,0,0
78,1188,6.03509,344,100,0,0,0,0,0,0,56,0,1
79,1004,6.0678,358,100,0,0,0,0,0,0,57,0,2
80,1068,6.16393,376,100,0,0,0,0,0,0,56,0,5
81,1292,6.19355,384,100,0,0,0,0,0,0,56,0,6
82,1168,6.17857,346,100,0,0,0,0,0,0,51,0,5
83,1116,6.0678,358,100,0,0,0,0,0,0,57,0,2
84,868,6,348,100,0,0,0,0,0,0,58,0,0
85,988,6.03448,350,100,0,0,0,0,0,0,57,0,1
86,1164,6,390,100,0,0,0,0,0,0,65,0,0
87,1108,6,354,100,0,0,0,0,0,0,59,0,0
88,1208,6,384,100,0,0,0,0,0,0,64,0,0
89,1364,6,360,100,0,0,0,0,0,0,60,0,0
90,1408,6,354,100,0,0,0,0,0,0,59,0,0
91,1132,6,336,100,0,0,0,0,0,0,56,0,0
92,900,6,342,100,0,0,0,0,0,0,57,0,0
93,1000,6,354,100,0,0,0,0,0,0,59,0,0
94,936,6.07018,346,100,0,0,0,0,0,0,55,0,2
95,932,6.03571,338,100,0,0,0,0,0,0,55,0,1
96,748,6,336,100,0,0,0,0,0,0,56,0,0
97,812,6,354,100,0,0,0,0,0,0,59,0,0
98,788,6,354,100,0,0,0,0,0,0,59,0,0
99,904,6.12308,398,100,0,0,0,0,0,0,61,0,4
100,848,6.06452,376,100,0,0,0,0,0,0,60,0,2
101,908,6.09375,390,100,0,0,0,0,0,0,61,0,3
102,988,6.09677,378,100,0,0,0,0,0,0,59,0,3
103,940,6.13333,368,100,0,0,0,0,0,0,56,0,4
104,1028,6.12903,380,100,0,0,0,0,0,0,58,0,4
105,896,6.09836,372,100,0,0,0,0,0,0,58,0,3
106,964,6.03448,350,100,0,0,0,0,0,0,57,0,1
107,1128,6.03125,386,100,0,0,0,0,0,0,63,0,1
108,1108,6.06557,370,100,0,0,0,0,0,0,59,0,2
109,1192,6.03226,374,100,0,0,0,0,0,0,61,0,1
110,992,6.0625,388,100,0,0,0,0,0,0,62,0,2
111,976,6.13793,356,100,0,0,0,0,0,0,54,0,4
112,1036,6.06897,352,100,0,0,0,0,0,0,56,0,2
113,1168,6.09231,396,100,0,0,0,0,0,0,62,0,3
114,1140,6.07018,346,100,0,0,0,0,0,0,55,0,2
115,1312,6.03226,374,100,0,0,0,0,0,0,61,0,1
116,1192,6.03333,362,100,0,0,0,0,0,0,59,0,1
117,1316,6.12903,380,100,0,0,0,0,0,0,58,0,4
118,1236,6.09677,378,100,0,0,0,0,0,0,59,0,3
119,1076,6.09375,390,100,0,0,0,0,0,0,61,0,3
120,1092,6.03175,380,100,0,0,0,0,0,0,62,0,1
121,1080,6.16949,364,100,0,0,0,0,0,0,54,0,5
122,1184,6.15873,388,100,0,0,0,0,0,0,58,0,5
123,1056,6,348,100,0,0,0,0,0,0,58,0,0
124,1152,6.0625,388,100,0,0,0,0,0,0,62,0,2
125,1156,6.10169,360,100,0,0,0,0,0,0,56,0,3
126,1240,6.03333,362,100,0,0,0,0,0,0,59,0,1
127,1356,6.12698,386,100,0,0,0,0,0,0,59,0,4
128,1292,6.09836,372,100,0,0,0,0,0,0,58,0,3
129,1192,6.13115,374,100,0,0,0,0,0,0,57,0,4
130,1032,6.10714,342,100,0,0,0,0,0,0,53,0,3
131,1144,6.10169,360,100,0,0,0,0,0,0,56,0,3
132,1136,6.13115,374,100,0,0,0,0,0,0,57,0,4
133,1340,6.03333,362,100,0,0,0,0,0,0,59,0,1
134,1552,6.03175,380,100,0,0,0,0,0,0,62,0,1
135,1004,6.06897,352,100,0,0,0,0,0,0,56,0,2
136,964,6.06452,376,100,0,0,0,0,0,0,60,0,2
137,1020,6.03333,362,100,0,0,0,0,0,0,59,0,1
138,1152,6.06452,376,100,0,0,0,0,0,0,60,0,2
139,1104,6.0678,358,100,0,0,0,0,0,0,57,0,2
140,1084,6.07143,340,100,0,0,0,0,0,0,54,0,2
141,980,6.03509,344,100,0,0,0,0,0,0,56,0,1
142,1000,6.03774,320,100,0,0,0,0,0,0,52,0,1
143,1144,6.03226,374,100,0,0,0,0,0,0,61,0,1
144,1192,6.06557,370,100,0,0,0,0,0,0,59,0,2
145,872,6.03636,332,100,0,0,0,0,0,0,54,0,1
146,984,6,354,100,0,0,0,0,0,0,59,0,0
147,972,6.03279,368,100,0,0,0,0,0,0,60,0,1
148,1080,6.03175,380,100,0,0,0,0,0,0,62,0,1
149,1088,6.03279,368,100,0,0,0,0,0,0,60,0,1
150,824,6,342,100,0,0,0,0,0,0,57,0,0
151,960,6.03175,380,100,0,0,0,0,0,0,62,0,1
152,1092,6.0597,406,100,0,0,0,0,0,0,65,0,2
153,1040,6.06667,364,100,0,0,0,0,0,0,58,0,2
154,900,6.03077,392,100,0,0,0,0,0,0,64,0,1
155,1028,6.06452,376,100,0,0,0,0,0,0,60,0,2
156,1016,6.0678,358,100,0,0,0,0,0,0,57,0,2
157,1152,6.06154,394,100,0,0,0,0,0,0,63,0,2
158,1028,6.03333,362,100,0,0,0,0,0,0,59,0,1
159,944,6.06557,370,100,0,0,0,0,0,0,59,0,2
160,948,6.06154,394,100,0,0,0,0,0,0,63,0,2
161,788,6,366,100,0,0,0,0,0,0,61,0,0
162,856,6,390,100,0,0,0,0,0,0,65,0,0
163,836,6,348,100,0,0,0,0,0,0,58,0,0
164,1000,6,378,100,0,0,0,0,0,0,63,0,0
165,988,6.03077,392,100,0,0,0,0,0,0,64,0,1
166,856,6.03448,350,100,0,0,0,0,0,0,57,0,1
167,892,6.0303,398,100,0,0,0,0,0,0,65,0,1
168,804,6,366,100,0,0,0,0,0,0,61,0,0
169,800,6,342,100,0,0,0,0,0,0,57,0,0
170,800,6,342,100,0,0,0,0,0,0,57,0,0
171,832,6,372,100,0,0,0,0,0,0,62,0,0
172,792,6,348,100,0,0,0,0,0,0,58,0,0
173,892,6,360,100,0,0,0,0,0,0,60,0,0
174,1008,6.0339,356,100,0,0,0,0,0,0,58,0,1
175,684,6,330,100,0,0,0,0,0,0,55,0,0
176,908,6,384,100,0,0,0,0,0,0,64,0,0
177,844,6,366,100,0,0,0,0,0,0,61,0,0
178,884,6,384,100,0,0,0,0,0,0,64,0,0
179,852,6,372,100,0,0,0,0,0,0,62,0,0
180,880,6,384,100,0,0,0,0,0,0,64,0,0
181,888,6,390,100,0,0,0,0,0,0,65,0,0
182,972,6.06061,400,100,0,0,0,0,0,0,64,0,2
183,912,6.06349,382,100,0,0,0,0,0,0,61,0,2
184,916,6.06557,370,100,0,0,0,0,0,0,59,0,2
185,888,6.1,366,100,0,0,0,0,0,0,57,0,3
186,888,6.07018,346,100,0,0,0,0,0,0,55,0,2
187,884,6.0339,356,100,0,0,0,0,0,0,58,0,1
188,908,6.0625,388,100,0,0,0,0,0,0,62,0,2
189,980,6.12308,398,100,0,0,0,0,0,0,61,0,4
190,1076,6.06452,376,100,0,0,0,0,0,0,60,0,2
191,900,6.03333,362,100,0,0,0,0,0,0,59,0,1
192,1092,6.03333,362,100,0,0,0,0,0,0,59,0,1
193,1004,6.03333,362,100,0,0,0,0,0,0,59,0,1
194,1008,6.03279,368,100,0,0,0,0,0,0,60,0,1
195,1004,6.03175,380,100,0,0,0,0,0,0,62,0,1
196,1008,6.03125,386,100,0,0,0,0,0,0,63,0,1
197,1120,6.03175,380,100,0,0,0,0,0,0,62,0,1
198,1104,6,384,100,0,0,0,0,0,0,64,0,0
199,1060,6.0303,398,100,0,0,0,0,0,0,65,0,1
200,1196,6.06154,394,100,0,0,0,0,0,0,63,0,2
201,1220,6.06154,394,100,0,0,0,0,0,0,63,0,2
202,1196,6.06349,382,100,0,0,0,0,0,0,61,0,2
203,1152,6.0625,388,100,0,0,0,0,0,0,62,0,2
204,1252,6.06897,352,100,0,0,0,0,0,0,56,0,2
205,1312,6.06452,376,100,0,0,0,0,0,0,60,0,2
206,1352,6.06349,382,100,0,0,0,0,0,0,61,0,2
207,1400,6.09375,390,100,0,0,0,0,0,0,61,0,3
208,1144,6.0339,356,100,0,0,0,0,0,0,58,0,1
209,896,6,366,100,0,0,0,0,0,0,61,0,0
210,1020,6.06667,364,100,0,0,0,0,0,0,58,0,2
211,1232,6.1,366,100,0,0,0,0,0,0,57,0,3
212,1212,6.06557,370,100,0,0,0,0,0,0,59,0,2
213,992,6.06452,376,100,0,0,0,0,0,0,60,0,2
214,1020,6.0625,388,100,0,0,0,0,0,0,62,0,2
215,976,6.06349,382,100,0,0,0,0,0,0,61,0,2
216,1000,6.0339,356,100,0,0,0,0,0,0,58,0,1
217,1040,6,354,100,0,0,0,0,0,0,59,0,0
218,1044,6,372,100,0,0,0,0,0,0,62,0,0
219,1048,6.03448,350,100,0,0,0,0,0,0,57,0,1
220,944,6.07547,322,100,0,0,0,0,0,0,51,0,2
221,1080,6,354,100,0,0,0,0,0,0,59,0,0
222,960,6.11111,330,100,0,0,0,0,0,0,51,0,3
223,1188,6,348,100,0,0,0,0,0,0,58,0,0
224,1112,6,354,100,0,0,0,0,0,0,59,0,0
225,956,6.03279,368,100,0,0,0,0,0,0,60,0,1
226,1108,6,372,100,0,0,0,0,0,0,62,0,0
227,1180,6.06452,376,100,0,0,0,0,0,0,60,0,2
228,1256,6.09524,384,100,0,0,0,0,0,0,60,0,3
229,1168,6,384,100,0,0,0,0,0,0,64,0,0
230,1108,6,378,100,0,0,0,0,0,0,63,0,0
231,1076,6.09231,396,100,0,0,0,0,0,0,62,0,3
232,996,6.06349,382,100,0,0,0,0,0,0,61,0,2
233,1052,6,378,100,0,0,0,0,0,0,63,0,0
234,860,6,360,100,0,0,0,0,0,0,60,0,0
235,1044,6,390,100,0,0,0,0,0,0,65,0,0
236,1024,6.03333,362,100,0,0,0,0,0,0,59,0,1
237,856,6.03125,386,100,0,0,0,0,0,0,63,0,1
238,1028,6.03077,392,100,0,0,0,0,0,0,64,0,1
239,952,6.03333,362,100,0,0,0,0,0,0,59,0,1
240,984,6.03125,386,100,0,0,0,0,0,0,63,0,1
241,964,6,384,100,0,0,0,0,0,0,64,0,0
242,888,6,360,100,0,0,0,0,0,0,60,0,0
243,864,6,348,100,0,0,0,0,0,0,58,0,0
244,900,6,366,100,0,0,0,0,0,0,61,0,0
245,836,6,342,100,0,0,0,0,0,0,57,0,0
246,904,6.03226,374,100,0,0,0,0,0,0,61,0,1
247,888,6,390,100,0,0,0,0,0,0,65,0,0
248,804,6.03333,362,100,0,0,0,0,0,0,59,0,1
249,896,6.09524,384,100,0,0,0,0,0,0,60,0,3
250,940,6.09524,384,100,0,0,0,0,0,0,60,0,3
251,896,6.13115,374,100,0,0,0,0,0,0,57,0,4
252,840,6.16667,370,100,0,0,0,0,0,0,55,0,5
