update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,16,6,6,10,0,0,0,0,0,0,1,0,0
2,32,6,12,10,0,0,0,0,0,0,2,0,0
3,32,6,12,10,0,0,0,0,0,0,2,0,0
4,40,6,18,12,0,0,0,0,0,0,3,0,0
5,36,6,18,13,0,0,0,0,0,0,3,0,0
6,64,6,30,14,0,0,0,0,0,0,5,0,0
7,64,6,30,14,0,0,0,0,0,0,5,0,0
8,88,6,42,16,0,0,0,0,0,0,7,0,0
9,128,6.22222,56,17,0,0,0,0,0,0,8,0,1
10,116,6.22222,56,18,0,0,0,0,0,0,8,0,1
11,132,6.18182,68,19,0,0,0,0,0,0,10,0,1
12,152,6.15385,80,22,0,0,0,0,0,0,12,0,1
13,196,6,84,22,0,0,0,0,0,0,14,0,0
14,204,6,90,24,0,0,0,0,0,0,15,0,0
15,212,6,96,26,0,0,0,0,0,0,16,0,0
16,200,6,96,28,0,0,0,0,0,0,16,0,0
17,256,6,114,30,0,0,0,0,0,0,19,0,0
18,256,6,120,33,0,0,0,0,0,0,20,0,0
19,280,6,132,35,0,0,0,0,0,0,22,0,0
20,288,6.09524,128,38,0,0,0,0,0,0,20,0,1
21,240,6.1,122,39,0,0,0,0,0,0,19,0,1
22,264,6.08696,140,41,0,0,0,0,0,0,22,0,1
23,332,6.07692,158,41,0,0,0,0,0,0,25,0,1
24,312,6,156,42,0,0,0,0,0,0,26,0,0
25,316,6,156,44,0,0,0,0,0,0,26,0,0
26,344,6.0625,194,49,0,0,0,0,0,0,31,0,1
27,352,6.06667,182,52,0,0,0,0,0,0,29,0,1
28,376,6.0625,194,55,0,0,0,0,0,0,31,0,1
29,396,6.05714,212,60,0,0,0,0,0,0,34,0,1
30,532,6,240,65,0,0,0,0,0,0,40,0,0
31,588,6.04878,248,66,0,0,0,0,0,0,40,0,1
32,652,6.08696,280,70,0,0,0,0,0,0,44,0,2
33,724,6.04444,272,73,0,0,0,0,0,0,44,0,1
34,692,6.04082,296,79,0,0,0,0,0,0,48,0,1
35,728,6,282,81,0,0,0,0,0,0,47,0,0
36,784,6,312,83,0,0,0,0,0,0,52,0,0
37,792,6,312,87,0,0,0,0,0,0,52,0,0
38,752,6.03571,338,89,0,0,0,0,0,0,55,0,1
