update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,9,0,0,0,0,0,0,0,0,0
1,60,6,24,10,0,0,0,0,0,0,4,0,0
2,100,6,48,12,0,0,0,0,0,0,8,0,0
3,108,6,60,15,0,0,0,0,0,0,10,0,0
4,160,6,84,18,0,0,0,0,0,0,14,0,0
5,192,6.125,98,22,0,0,0,0,0,0,15,0,1
6,168,6.125,98,25,0,0,0,0,0,0,15,0,1
7,288,6,132,26,0,0,0,0,0,0,22,0,0
8,280,6,138,31,0,0,0,0,0,0,23,0,0
9,352,6.07407,164,39,0,0,0,0,0,0,26,0,1
10,388,6.06452,188,44,0,0,0,0,0,0,30,0,1
11,364,6.06452,188,48,0,0,0,0,0,0,30,0,1
12,464,6,222,53,0,0,0,0,0,0,37,0,0
13,552,6.04545,266,58,0,0,0,0,0,0,43,0,1
14,584,6,300,62,0,0,0,0,0,0,50,0,0
15,544,6,282,63,0,0,0,0,0,0,47,0,0
16,612,6,294,67,0,0,0,0,0,0,49,0,0
17,528,6,282,74,0,0,0,0,0,0,47,0,0
18,672,6,318,79,0,0,0,0,0,0,53,0,0
19,792,6,372,82,0,0,0,0,0,0,62,0,0
20,648,6,336,88,0,0,0,0,0,0,56,0,0
21,768,6.07143,340,92,0,0,0,0,0,0,54,0,2
22,800,6.10345,354,94,0,0,0,0,0,0,55,0,3
23,656,6.0339,356,94,0,0,0,0,0,0,58,0,1
24,736,6.06154,394,95,0,0,0,0,0,0,63,0,2
25,804,6.08824,414,96,0,0,0,0,0,0,65,0,3
26,1072,6.13889,442,98,0,0,0,0,0,0,67,0,5
27,1132,6.11429,428,98,0,0,0,0,0,0,66,0,4
28,1132,6.09231,396,99,0,0,0,0,0,0,62,0,3
29,1164,6.15385,400,99,0,0,0,0,0,0,60,0,5
30,784,6.06154,394,99,0,0,0,0,0,0,63,0,2
31,936,6.05882,412,100,0,0,0,0,0,0,66,0,2
32,936,6.06452,376,100,0,0,0,0,0,0,60,0,2
33,992,6.09375,390,100,0,0,0,0,0,0,61,0,3
34,1020,6.12308,398,100,0,0,0,0,0,0,61,0,4
35,952,6.10169,360,100,0,0,0,0,0,0,56,0,3
36,1124,6.12308,398,100,0,0,0,0,0,0,61,0,4
37,988,6,336,100,0,0,0,0,0,0,56,0,0
38,1068,6.07143,340,100,0,0,0,0,0,0,54,0,2
39,1032,6.03636,332,100,0,0,0,0,0,0,54,0,1
40,1112,6,354,100,0,0,0,0,0,0,59,0,0
41,904,6.03279,368,100,0,0,0,0,0,0,60,0,1
42,912,6,390,100,0,0,0,0,0,0,65,0,0
43,892,6.03226,374,100,0,0,0,0,0,0,61,0,1
44,940,6.0625,388,100,0,0,0,0,0,0,62,0,2
45,944,6.03077,392,100,0,0,0,0,0,0,64,0,1
46,928,6,366,100,0,0,0,0,0,0,61,0,0
47,916,6,354,100,0,0,0,0,0,0,59,0,0
48,1108,6.03226,374,100,0,0,0,0,0,0,61,0,1
49,1072,6.03279,368,100,0,0,0,0,0,0,60,0,1
50,1024,6,348,100,0,0,0,0,0,0,58,0,0
51,1140,6,384,100,0,0,0,0,0,0,64,0,0
52,1008,6,360,100,0,0,0,0,0,0,60,0,0
53,980,6.03175,380,100,0,0,0,0,0,0,62,0,1
54,1100,6.03125,386,100,0,0,0,0,0,0,63,0,1
55,1080,6,384,100,0,0,0,0,0,0,64,0,0
56,1048,6,378,100,0,0,0,0,0,0,63,0,0
57,936,6.0339,356,100,0,0,0,0,0,0,58,0,1
58,1152,6.0625,388,100,0,0,0,0,0,0,62,0,2
59,1140,6.06897,352,100,0,0,0,0,0,0,56,0,2
60,1040,6.03279,368,100,0,0,0,0,0,0,60,0,1
61,1156,6.03175,380,100,0,0,0,0,0,0,62,0,1
62,1236,6.10169,360,100,0,0,0,0,0,0,56,0,3
63,1108,6.06557,370,100,0,0,0,0,0,0,59,0,2
64,1300,6.09677,378,100,0,0,0,0,0,0,59,0,3
65,1080,6.07143,340,100,0,0,0,0,0,0,54,0,2
66,1128,6.07143,340,100,0,0,0,0,0,0,54,0,2
67,1020,6.03333,362,100,0,0,0,0,0,0,59,0,1
68,1060,6.03333,362,100,0,0,0,0,0,0,59,0,1
69,1324,6.03175,380,100,0,0,0,0,0,0,62,0,1
70,1140,6.03333,362,100,0,0,0,0,0,0,59,0,1
71,1208,6.06452,376,100,0,0,0,0,0,0,60,0,2
72,1220,6.09231,396,100,0,0,0,0,0,0,62,0,3
73,1196,6.13115,374,100,0,0,0,0,0,0,57,0,4
74,1140,6.19355,384,100,0,0,0,0,0,0,56,0,6
75,1032,6.12308,398,100,0,0,0,0,0,0,61,0,4
76,1072,6.13793,356,100,0,0,0,0,0,0,54,0,4
77,1144,6.13115,374,100,0,0,0,0,0,0,57,0,4
78,1132,6.17857,346,100,0,0,0,0,0,0,51,0,5
79,996,6,342,100,0,0,0,0,0,0,57,0,0
80,1052,6,342,100,0,0,0,0,0,0,57,0,0
81,1084,6.10169,360,100,0,0,0,0,0,0,56,0,3
82,1116,6.13115,374,100,0,0,0,0,0,0,57,0,4
83,1084,6.09677,378,100,0,0,0,0,0,0,59,0,3
84,936,6,330,100,0,0,0,0,0,0,55,0,0
85,1148,6.03175,380,100,0,0,0,0,0,0,62,0,1
86,1244,6.03333,362,100,0,0,0,0,0,0,59,0,1
87,936,6,354,100,0,0,0,0,0,0,59,0,0
88,1072,6,384,100,0,0,0,0,0,0,64,0,0
89,1168,6.03125,386,100,0,0,0,0,0,0,63,0,1
90,1036,6.0339,356,100,0,0,0,0,0,0,58,0,1
91,1176,6.03125,386,100,0,0,0,0,0,0,63,0,1
92,1116,6,378,100,0,0,0,0,0,0,63,0,0
93,1212,6,402,100,0,0,0,0,0,0,67,0,0
94,1168,6.03448,350,100,0,0,0,0,0,0,57,0,1
95,1256,6.03125,386,100,0,0,0,0,0,0,63,0,1
96,960,6.03333,362,100,0,0,0,0,0,0,59,0,1
97,1112,6.03125,386,100,0,0,0,0,0,0,63,0,1
98,1220,6.06349,382,100,0,0,0,0,0,0,61,0,2
99,892,6.03333,362,100,0,0,0,0,0,0,59,0,1
100,1084,6.03279,368,100,0,0,0,0,0,0,60,0,1
101,1000,6.13333,368,100,0,0,0,0,0,0,56,0,4
102,956,6.06154,394,100,0,0,0,0,0,0,63,0,2
103,1016,6.06349,382,100,0,0,0,0,0,0,61,0,2
104,980,6.09091,402,100,0,0,0,0,0,0,63,0,3
105,888,6.06349,382,100,0,0,0,0,0,0,61,0,2
106,852,6.03125,386,100,0,0,0,0,0,0,63,0,1
107,888,6,366,100,0,0,0,0,0,0,61,0,0
108,932,6.03333,362,100,0,0,0,0,0,0,59,0,1
109,884,6,342,100,0,0,0,0,0,0,57,0,0
110,1016,6.0339,356,100,0,0,0,0,0,0,58,0,1
111,1064,6.1,366,100,0,0,0,0,0,0,57,0,3
112,916,6.06557,370,100,0,0,0,0,0,0,59,0,2
113,944,6,360,100,0,0,0,0,0,0,60,0,0
114,928,6,372,100,0,0,0,0,0,0,62,0,0
115,1196,6.03279,368,100,0,0,0,0,0,0,60,0,1
116,1072,6.03509,344,100,0,0,0,0,0,0,56,0,1
117,1052,6.03279,368,100,0,0,0,0,0,0,60,0,1
118,1052,6.06667,364,100,0,0,0,0,0,0,58,0,2
119,1076,6.03448,350,100,0,0,0,0,0,0,57,0,1
120,928,6.03636,332,100,0,0,0,0,0,0,54,0,1
121,940,6.06897,352,100,0,0,0,0,0,0,56,0,2
122,984,6.03226,374,100,0,0,0,0,0,0,61,0,1
123,1204,6,366,100,0,0,0,0,0,0,61,0,0
124,1108,6,354,100,0,0,0,0,0,0,59,0,0
125,1096,6,366,100,0,0,0,0,0,0,61,0,0
126,1144,6.06667,364,100,0,0,0,0,0,0,58,0,2
127,1120,6.0625,388,100,0,0,0,0,0,0,62,0,2
128,956,6,378,100,0,0,0,0,0,0,63,0,0
129,968,6.16949,364,100,0,0,0,0,0,0,54,0,5
130,940,6.13793,356,100,0,0,0,0,0,0,54,0,4
131,992,6.09524,384,100,0,0,0,0,0,0,60,0,3
132,960,6.06667,364,100,0,0,0,0,0,0,58,0,2
133,920,6.06349,382,100,0,0,0,0,0,0,61,0,2
134,892,6.1,366,100,0,0,0,0,0,0,57,0,3
135,852,6.03125,386,100,0,0,0,0,0,0,63,0,1
136,988,6.09091,402,100,0,0,0,0,0,0,63,0,3
137,808,6.10345,354,100,0,0,0,0,0,0,55,0,3
138,904,6.10169,360,100,0,0,0,0,0,0,56,0,3
139,852,6.16129,382,100,0,0,0,0,0,0,57,0,5
140,844,6.03448,350,100,0,0,0,0,0,0,57,0,1
141,928,6.16393,376,100,0,0,0,0,0,0,56,0,5
142,964,6.12903,380,100,0,0,0,0,0,0,58,0,4
143,916,6.06667,364,100,0,0,0,0,0,0,58,0,2
144,944,6.03448,350,100,0,0,0,0,0,0,57,0,1
145,980,6.03571,338,100,0,0,0,0,0,0,55,0,1
146,1024,6.06557,370,100,0,0,0,0,0,0,59,0,2
147,964,6.10345,354,100,0,0,0,0,0,0,55,0,3
148,828,6.07143,340,100,0,0,0,0,0,0,54,0,2
149,924,6.11321,324,100,0,0,0,0,0,0,50,0,3
150,1108,6.15625,394,100,0,0,0,0,0,0,59,0,5
151,1000,6.13559,362,100,0,0,0,0,0,0,55,0,4
152,1016,6.10169,360,100,0,0,0,0,0,0,56,0,3
153,972,6.06557,370,100,0,0,0,0,0,0,59,0,2
154,960,6.13333,368,100,0,0,0,0,0,0,56,0,4
155,908,6.06557,370,100,0,0,0,0,0,0,59,0,2
156,992,6,390,100,0,0,0,0,0,0,65,0,0
157,1036,6,372,100,0,0,0,0,0,0,62,0,0
158,984,6.06452,376,100,0,0,0,0,0,0,60,0,2
159,992,6.09836,372,100,0,0,0,0,0,0,58,0,3
160,896,6.0678,358,100,0,0,0,0,0,0,57,0,2
161,1116,6.03125,386,100,0,0,0,0,0,0,63,0,1
162,964,6.0678,358,100,0,0,0,0,0,0,57,0,2
163,852,6.06667,364,100,0,0,0,0,0,0,58,0,2
164,1040,6.09091,402,100,0,0,0,0,0,0,63,0,3
165,1028,6.09677,378,100,0,0,0,0,0,0,59,0,3
166,1180,6.08824,414,100,0,0,0,0,0,0,65,0,3
167,1156,6.14706,418,100,0,0,0,0,0,0,63,0,5
168,1000,6.13333,368,100,0,0,0,0,0,0,56,0,4
169,932,6.12903,380,100,0,0,0,0,0,0,58,0,4
170,1072,6.06349,382,100,0,0,0,0,0,0,61,0,2
171,1220,6.125,392,100,0,0,0,0,0,0,60,0,4
172,1364,6.12903,380,100,0,0,0,0,0,0,58,0,4
173,1296,6.22222,392,100,0,0,0,0,0,0,56,0,7
174,1412,6.23333,374,100,0,0,0,0,0,0,53,0,7
175,1700,6.33898,374,100,0,0,0,0,0,0,49,0,10
176,1608,6.31034,366,100,0,0,0,0,0,0,49,0,9
177,1436,6.16667,370,100,0,0,0,0,0,0,55,0,5
178,1420,6.24138,362,100,0,0,0,0,0,0,51,0,7
179,1668,6.25,400,100,0,0,0,0,0,0,56,0,8
180,1164,6.25397,394,100,0,0,0,0,0,0,55,0,8
181,1360,6.27119,370,100,0,0,0,0,0,0,51,0,8
182,1048,6.25397,394,100,0,0,0,0,0,0,55,0,8
183,960,6.21875,398,100,0,0,0,0,0,0,57,0,7
184,904,6.12903,380,100,0,0,0,0,0,0,58,0,4
185,928,6.1875,396,100,0,0,0,0,0,0,58,0,6
186,1048,6.2029,428,100,0,0,0,0,0,0,62,0,7
187,1128,6.14925,412,100,0,0,0,0,0,0,62,0,5
188,1092,6.13115,374,100,0,0,0,0,0,0,57,0,4
189,996,6.17241,358,100,0,0,0,0,0,0,53,0,5
190,1084,6.125,392,100,0,0,0,0,0,0,60,0,4
191,1164,6.08955,408,100,0,0,0,0,0,0,64,0,3
192,1128,6.06154,394,100,0,0,0,0,0,0,63,0,2
193,976,6.06667,364,100,0,0,0,0,0,0,58,0,2
194,952,6.16393,376,100,0,0,0,0,0,0,56,0,5
195,880,6.12698,386,100,0,0,0,0,0,0,59,0,4
196,896,6.13559,362,100,0,0,0,0,0,0,55,0,4
197,1048,6.15625,394,100,0,0,0,0,0,0,59,0,5
198,976,6.16129,382,100,0,0,0,0,0,0,57,0,5
199,800,6.17241,358,100,0,0,0,0,0,0,53,0,5
200,840,6.10526,348,100,0,0,0,0,0,0,54,0,3
201,916,6.22222,336,100,0,0,0,0,0,0,48,0,6
202,904,6.23729,368,100,0,0,0,0,0,0,52,0,7
203,1004,6.2069,360,100,0,0,0,0,0,0,52,0,6
204,1240,6.15385,400,100,0,0,0,0,0,0,60,0,5
205,1108,6.1875,396,100,0,0,0,0,0,0,58,0,6
