update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,44,9,9,11,0,0,0,0,0,0,0,0,0,1
4,24,9,9,11,0,0,0,0,0,0,0,0,0,1
5,4,9,9,12,0,0,0,0,0,0,0,0,0,1
6,48,9,9,13,0,0,0,0,0,0,0,0,0,1
7,44,9,9,13,0,0,0,0,0,0,0,0,0,1
8,24,9,9,14,0,0,0,0,0,0,0,0,0,1
9,4,9,9,15,0,0,0,0,0,0,0,0,0,1
10,136,9,36,18,0,0,0,0,0,0,0,0,0,4
11,140,9,36,20,0,0,0,0,0,0,0,0,0,4
12,168,9,45,23,0,0,0,0,0,0,0,0,0,5
13,280,9,54,26,0,0,0,0,0,0,0,0,0,6
14,244,9,54,29,0,0,0,0,0,0,0,0,0,6
15,244,9,54,30,0,0,0,0,0,0,0,0,0,6
16,380,9,72,31,0,0,0,0,0,0,0,0,0,8
17,232,9,81,33,0,0,0,0,0,0,0,0,0,9
18,296,9,81,37,0,0,0,0,0,0,0,0,0,9
19,236,9,72,39,0,0,0,0,0,0,0,0,0,8
20,372,9,99,42,0,0,0,0,0,0,0,0,0,11
21,296,9,72,45,0,0,0,0,0,0,0,0,0,8
22,372,9,99,47,0,0,0,0,0,0,0,0,0,11
23,504,9,117,50,0,0,0,0,0,0,0,0,0,13
24,648,9,162,54,0,0,0,0,0,0,0,0,0,18
25,632,9,135,54,0,0,0,0,0,0,0,0,0,15
26,676,9,135,56,0,0,0,0,0,0,0,0,0,15
27,704,9,153,56,0,0,0,0,0,0,0,0,0,17
28,972,9,198,64,0,0,0,0,0,0,0,0,0,22
29,816,9,207,66,0,0,0,0,0,0,0,0,0,23
30,740,9,225,69,0,0,0,0,0,0,0,0,0,25
31,832,9,261,76,0,0,0,0,0,0,0,0,0,29
32,764,9,252,80,0,0,0,0,0,0,0,0,0,28
33,916,9,279,84,0,0,0,0,0,0,0,0,0,31
34,916,9,288,88,0,0,0,0,0,0,0,0,0,32
35,812,9,252,88,0,0,0,0,0,0,0,0,0,28
36,1064,9,279,91,0,0,0,0,0,0,0,0,0,31
37,752,9,279,94,0,0,0,0,0,0,0,0,0,31
38,948,9,315,97,0,0,0,0,0,0,0,0,0,35
39,1336,9,360,98,0,0,0,0,0,0,0,0,0,40
40,928,9,324,98,0,0,0,0,0,0,0,0,0,36
41,1240,9,306,99,0,0,0,0,0,0,0,0,0,34
42,1360,9,333,99,0,0,0,0,0,0,0,0,0,37
43,1448,9,351,100,0,0,0,0,0,0,0,0,0,39
44,1332,9,342,100,0,0,0,0,0,0,0,0,0,38
45,1140,9,342,100,0,0,0,0,0,0,0,0,0,38
46,948,9,315,100,0,0,0,0,0,0,0,0,0,35
47,1320,9,342,100,0,0,0,0,0,0,0,0,0,38
48,1080,9,378,100,0,0,0,0,0,0,0,0,0,42
49,1196,9,351,100,0,0,0,0,0,0,0,0,0,39
50,1012,9,351,100,0,0,0,0,0,0,0,0,0,39
51,1128,9,351,100,0,0,0,0,0,0,0,0,0,39
52,1092,9,324,100,0,0,0,0,0,0,0,0,0,36
53,1036,9,342,100,0,0,0,0,0,0,0,0,0,38
54,1176,9,369,100,0,0,0,0,0,0,0,0,0,41
55,1248,9,342,100,0,0,0,0,0,0,0,0,0,38
56,1192,9,360,100,0,0,0,0,0,0,0,0,0,40
57,1268,9,360,100,0,0,0,0,0,0,0,0,0,40
58,1528,9,414,100,0,0,0,0,0,0,0,0,0,46
59,1580,9,432,100,0,0,0,0,0,0,0,0,0,48
60,1444,9,405,100,0,0,0,0,0,0,0,0,0,45
61,1428,9,396,100,0,0,0,0,0,0,0,0,0,44
62,1640,9,432,100,0,0,0,0,0,0,0,0,0,48
63,1684,9,423,100,0,0,0,0,0,0,0,0,0,47
64,1684,9,495,100,0,0,0,0,0,0,0,0,0,55
65,1216,9,423,100,0,0,0,0,0,0,0,0,0,47
66,1152,9,450,100,0,0,0,0,0,0,0,0,0,50
