update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,9,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,9,0,0,0,0,0,0,0,0,0,0
2,44,9,9,10,0,0,0,0,0,0,0,0,0,1
3,44,9,18,11,0,0,0,0,0,0,0,0,0,2
4,68,9,27,11,0,0,0,0,0,0,0,0,0,3
5,44,9,27,12,0,0,0,0,0,0,0,0,0,3
6,44,9,36,12,0,0,0,0,0,0,0,0,0,4
7,44,9,36,12,0,0,0,0,0,0,0,0,0,4
8,0,9,36,12,0,0,0,0,0,0,0,0,0,4
9,88,9,36,13,0,0,0,0,0,0,0,0,0,4
10,0,9,36,13,0,0,0,0,0,0,0,0,0,4
11,88,9,45,14,0,0,0,0,0,0,0,0,0,5
12,0,9,45,14,0,0,0,0,0,0,0,0,0,5
13,0,9,54,14,0,0,0,0,0,0,0,0,0,6
14,0,9,54,14,0,0,0,0,0,0,0,0,0,6
15,0,9,54,14,0,0,0,0,0,0,0,0,0,6
16,44,9,54,14,0,0,0,0,0,0,0,0,0,6
17,24,9,54,14,0,0,0,0,0,0,0,0,0,6
18,48,9,63,15,0,0,0,0,0,0,0,0,0,7
19,48,9,72,15,0,0,0,0,0,0,0,0,0,8
20,92,9,90,17,0,0,0,0,0,0,0,0,0,10
21,48,9,99,18,0,0,0,0,0,0,0,0,0,11
22,48,9,99,18,0,0,0,0,0,0,0,0,0,11
23,88,9,90,18,0,0,0,0,0,0,0,0,0,10
24,112,9,90,19,0,0,0,0,0,0,0,0,0,10
25,116,9,81,20,0,0,0,0,0,0,0,0,0,9
26,164,9,81,20,0,0,0,0,0,0,0,0,0,9
27,96,9,99,22,0,0,0,0,0,0,0,0,0,11
28,96,9,99,22,0,0,0,0,0,0,0,0,0,11
29,140,9,90,23,0,0,0,0,0,0,0,0,0,10
30,52,9,99,24,0,0,0,0,0,0,0,0,0,11
31,52,9,108,24,0,0,0,0,0,0,0,0,0,12
32,120,9,99,25,0,0,0,0,0,0,0,0,0,11
33,144,9,117,28,0,0,0,0,0,0,0,0,0,13
34,128,9,126,29,0,0,0,0,0,0,0,0,0,14
35,108,9,135,29,0,0,0,0,0,0,0,0,0,15
36,196,9,144,30,0,0,0,0,0,0,0,0,0,16
37,196,9,135,32,0,0,0,0,0,0,0,0,0,15
38,208,9,144,34,0,0,0,0,0,0,0,0,0,16
39,252,9,144,35,0,0,0,0,0,0,0,0,0,16
40,228,9,153,37,0,0,0,0,0,0,0,0,0,17
41,232,9,153,38,0,0,0,0,0,0,0,0,0,17
42,300,9,162,39,0,0,0,0,0,0,0,0,0,18
43,388,9,189,43,0,0,0,0,0,0,0,0,0,21
44,440,9,198,44,0,0,0,0,0,0,0,0,0,22
45,512,9,207,46,0,0,0,0,0,0,0,0,0,23
46,372,9,225,48,0,0,0,0,0,0,0,0,0,25
47,664,9,261,49,0,0,0,0,0,0,0,0,0,29
48,596,9,243,52,0,0,0,0,0,0,0,0,0,27
49,688,9,279,56,0,0,0,0,0,0,0,0,0,31
50,776,9,252,60,0,0,0,0,0,0,0,0,0,28
51,800,9,252,63,0,0,0,0,0,0,0,0,0,28
52,732,9,234,65,0,0,0,0,0,0,0,0,0,26
53,1008,9,261,69,0,0,0,0,0,0,0,0,0,29
54,800,9,270,71,0,0,0,0,0,0,0,0,0,30
55,744,9,279,74,0,0,0,0,0,0,0,0,0,31
56,1156,9,297,76,0,0,0,0,0,0,0,0,0,33
57,1240,9,333,83,0,0,0,0,0,0,0,0,0,37
58,1152,9,324,88,0,0,0,0,0,0,0,0,0,36
59,1236,9,360,92,0,0,0,0,0,0,0,0,0,40
60,1128,9,351,94,0,0,0,0,0,0,0,0,0,39
61,1452,9,369,96,0,0,0,0,0,0,0,0,0,41
62,1656,9,378,96,0,0,0,0,0,0,0,0,0,42
63,1572,9,333,96,0,0,0,0,0,0,0,0,0,37
64,1584,9,342,97,0,0,0,0,0,0,0,0,0,38
65,1352,9,351,98,0,0,0,0,0,0,0,0,0,39
66,1528,9,369,98,0,0,0,0,0,0,0,0,0,41
67,1544,9,387,99,0,0,0,0,0,0,0,0,0,43
68,1376,9,378,100,0,0,0,0,0,0,0,0,0,42
69,1420,9,441,100,0,0,0,0,0,0,0,0,0,49
70,1348,9,441,100,0,0,0,0,0,0,0,0,0,49
71,1092,9,387,100,0,0,0,0,0,0,0,0,0,43
72,988,9,396,100,0,0,0,0,0,0,0,0,0,44
73,1328,9,468,100,0,0,0,0,0,0,0,0,0,52
74,1188,9,450,100,0,0,0,0,0,0,0,0,0,50
75,1252,9,414,100,0,0,0,0,0,0,0,0,0,46
76,1292,9,414,100,0,0,0,0,0,0,0,0,0,46
77,1352,9,405,100,0,0,0,0,0,0,0,0,0,45
78,1316,9,405,100,0,0,0,0,0,0,0,0,0,45
79,1348,9,405,100,0,0,0,0,0,0,0,0,0,45
80,1456,9,432,100,0,0,0,0,0,0,0,0,0,48
81,1356,9,396,100,0,0,0,0,0,0,0,0,0,44
82,1256,9,405,100,0,0,0,0,0,0,0,0,0,45
83,1164,9,414,100,0,0,0,0,0,0,0,0,0,46
84,1224,9,396,100,0,0,0,0,0,0,0,0,0,44
85,1188,9,405,100,0,0,0,0,0,0,0,0,0,45
86,1240,9,423,100,0,0,0,0,0,0,0,0,0,47
87,1232,9,459,100,0,0,0,0,0,0,0,0,0,51
88,1216,9,450,100,0,0,0,0,0,0,0,0,0,50
89,1448,9,441,100,0,0,0,0,0,0,0,0,0,49
90,1364,9,441,100,0,0,0,0,0,0,0,0,0,49
91,1288,9,423,100,0,0,0,0,0,0,0,0,0,47
92,1372,9,450,100,0,0,0,0,0,0,0,0,0,50
93,1140,9,432,100,0,0,0,0,0,0,0,0,0,48
94,1044,9,414,100,0,0,0,0,0,0,0,0,0,46
95,1288,9,396,100,0,0,0,0,0,0,0,0,0,44
96,1376,9,405,100,0,0,0,0,0,0,0,0,0,45
97,1340,9,423,100,0,0,0,0,0,0,0,0,0,47
98,1604,9,423,100,0,0,0,0,0,0,0,0,0,47
99,1728,9,441,100,0,0,0,0,0,0,0,0,0,49
100,1448,9,396,100,0,0,0,0,0,0,0,0,0,44
101,1832,9,441,100,0,0,0,0,0,0,0,0,0,49
102,1104,9,405,100,0,0,0,0,0,0,0,0,0,45
103,1296,9,486,100,0,0,0,0,0,0,0,0,0,54
104,1464,9,450,100,0,0,0,0,0,0,0,0,0,50
105,1552,9,477,100,0,0,0,0,0,0,0,0,0,53
106,1516,9,459,100,0,0,0,0,0,0,0,0,0,51
107,1236,9,441,100,0,0,0,0,0,0,0,0,0,49
108,1300,9,441,100,0,0,0,0,0,0,0,0,0,49
109,1152,9,432,100,0,0,0,0,0,0,0,0,0,48
110,1288,9,423,100,0,0,0,0,0,0,0,0,0,47
111,1396,9,414,100,0,0,0,0,0,0,0,0,0,46
112,1416,9,423,100,0,0,0,0,0,0,0,0,0,47
113,1264,9,414,100,0,0,0,0,0,0,0,0,0,46
114,1484,9,459,100,0,0,0,0,0,0,0,0,0,51
115,1220,9,423,100,0,0,0,0,0,0,0,0,0,47
116,1208,9,432,100,0,0,0,0,0,0,0,0,0,48
117,1188,9,423,100,0,0,0,0,0,0,0,0,0,47
118,932,9,405,100,0,0,0,0,0,0,0,0,0,45
119,1088,9,450,100,0,0,0,0,0,0,0,0,0,50
120,1008,9,450,100,0,0,0,0,0,0,0,0,0,50
121,1264,9,495,100,0,0,0,0,0,0,0,0,0,55
122,1044,9,432,100,0,0,0,0,0,0,0,0,0,48
123,1168,9,414,100,0,0,0,0,0,0,0,0,0,46
124,1412,9,477,100,0,0,0,0,0,0,0,0,0,53
125,1348,9,459,100,0,0,0,0,0,0,0,0,0,51
126,1356,9,477,100,0,0,0,0,0,0,0,0,0,53
127,1508,9,459,100,0,0,0,0,0,0,0,0,0,51
128,1676,9,414,100,0,0,0,0,0,0,0,0,0,46
129,1548,9,396,100,0,0,0,0,0,0,0,0,0,44
130,1396,9,423,100,0,0,0,0,0,0,0,0,0,47
131,1416,9,423,100,0,0,0,0,0,0,0,0,0,47
132,1484,9,414,100,0,0,0,0,0,0,0,0,0,46
133,1372,9,405,100,0,0,0,0,0,0,0,0,0,45
134,1324,9,423,100,0,0,0,0,0,0,0,0,0,47
135,1336,9,423,100,0,0,0,0,0,0,0,0,0,47
136,1452,9,405,100,0,0,0,0,0,0,0,0,0,45
137,1432,9,369,100,0,0,0,0,0,0,0,0,0,41
138,1576,9,396,100,0,0,0,0,0,0,0,0,0,44
139,1756,9,441,100,0,0,0,0,0,0,0,0,0,49
140,1568,9,423,100,0,0,0,0,0,0,0,0,0,47
141,1588,9,405,100,0,0,0,0,0,0,0,0,0,45
142,1516,9,360,100,0,0,0,0,0,0,0,0,0,40
143,1004,9,396,100,0,0,0,0,0,0,0,0,0,44
144,808,9,369,100,0,0,0,0,0,0,0,0,0,41
145,1108,9,414,100,0,0,0,0,0,0,0,0,0,46
146,1256,9,396,100,0,0,0,0,0,0,0,0,0,44
147,1204,9,405,100,0,0,0,0,0,0,0,0,0,45
148,1420,9,441,100,0,0,0,0,0,0,0,0,0,49
149,1400,9,441,100,0,0,0,0,0,0,0,0,0,49
150,1204,9,414,100,0,0,0,0,0,0,0,0,0,46
151,1372,9,441,100,0,0,0,0,0,0,0,0,0,49
152,1388,9,441,100,0,0,0,0,0,0,0,0,0,49
153,1032,9,396,100,0,0,0,0,0,0,0,0,0,44
154,1056,9,405,100,0,0,0,0,0,0,0,0,0,45
155,1176,9,396,100,0,0,0,0,0,0,0,0,0,44
156,1236,9,432,100,0,0,0,0,0,0,0,0,0,48
157,1176,9,432,100,0,0,0,0,0,0,0,0,0,48
158,1228,9,432,100,0,0,0,0,0,0,0,0,0,48
159,1232,9,423,100,0,0,0,0,0,0,0,0,0,47
160,1364,9,468,100,0,0,0,0,0,0,0,0,0,52
161,1344,9,459,100,0,0,0,0,0,0,0,0,0,51
162,1676,9,468,100,0,0,0,0,0,0,0,0,0,52
