update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,44,9,9,11,0,0,0,0,0,0,0,0,0,1
5,24,9,9,12,0,0,0,0,0,0,0,0,0,1
6,4,9,9,13,0,0,0,0,0,0,0,0,0,1
7,4,9,9,13,0,0,0,0,0,0,0,0,0,1
8,48,9,18,14,0,0,0,0,0,0,0,0,0,2
9,72,9,27,15,0,0,0,0,0,0,0,0,0,3
10,76,9,36,16,0,0,0,0,0,0,0,0,0,4
11,36,9,36,18,0,0,0,0,0,0,0,0,0,4
12,16,9,36,19,0,0,0,0,0,0,0,0,0,4
13,16,9,36,19,0,0,0,0,0,0,0,0,0,4
14,16,9,36,19,0,0,0,0,0,0,0,0,0,4
15,16,9,36,19,0,0,0,0,0,0,0,0,0,4
16,16,9,36,19,0,0,0,0,0,0,0,0,0,4
17,16,9,36,19,0,0,0,0,0,0,0,0,0,4
18,16,9,36,19,0,0,0,0,0,0,0,0,0,4
19,104,9,54,20,0,0,0,0,0,0,0,0,0,6
20,84,9,63,21,0,0,0,0,0,0,0,0,0,7
21,16,9,63,21,0,0,0,0,0,0,0,0,0,7
22,16,9,63,21,0,0,0,0,0,0,0,0,0,7
23,16,9,63,21,0,0,0,0,0,0,0,0,0,7
24,16,9,63,21,0,0,0,0,0,0,0,0,0,7
25,16,9,63,21,0,0,0,0,0,0,0,0,0,7
26,16,9,63,21,0,0,0,0,0,0,0,0,0,7
27,104,9,72,23,0,0,0,0,0,0,0,0,0,8
28,80,9,63,23,0,0,0,0,0,0,0,0,0,7
29,16,9,63,24,0,0,0,0,0,0,0,0,0,7
30,60,9,72,25,0,0,0,0,0,0,0,0,0,8
31,16,9,72,25,0,0,0,0,0,0,0,0,0,8
32,16,9,72,25,0,0,0,0,0,0,0,0,0,8
33,60,9,72,25,0,0,0,0,0,0,0,0,0,8
34,40,9,72,25,0,0,0,0,0,0,0,0,0,8
35,60,9,72,26,0,0,0,0,0,0,0,0,0,8
36,40,9,72,27,0,0,0,0,0,0,0,0,0,8
37,64,9,81,27,0,0,0,0,0,0,0,0,0,9
38,108,9,81,28,0,0,0,0,0,0,0,0,0,9
39,20,9,81,28,0,0,0,0,0,0,0,0,0,9
40,64,9,81,28,0,0,0,0,0,0,0,0,0,9
41,88,9,81,29,0,0,0,0,0,0,0,0,0,9
42,44,9,72,29,0,0,0,0,0,0,0,0,0,8
43,60,9,72,29,0,0,0,0,0,0,0,0,0,8
44,36,9,63,29,0,0,0,0,0,0,0,0,0,7
45,56,9,72,29,0,0,0,0,0,0,0,0,0,8
46,56,9,81,29,0,0,0,0,0,0,0,0,0,9
47,56,9,90,29,0,0,0,0,0,0,0,0,0,10
48,36,9,90,29,0,0,0,0,0,0,0,0,0,10
49,60,9,90,30,0,0,0,0,0,0,0,0,0,10
50,104,9,90,31,0,0,0,0,0,0,0,0,0,10
51,80,9,81,31,0,0,0,0,0,0,0,0,0,9
52,120,9,72,31,0,0,0,0,0,0,0,0,0,8
53,80,9,63,31,0,0,0,0,0,0,0,0,0,7
54,80,9,72,31,0,0,0,0,0,0,0,0,0,8
55,100,9,72,31,0,0,0,0,0,0,0,0,0,8
56,164,9,72,32,0,0,0,0,0,0,0,0,0,8
57,76,9,81,33,0,0,0,0,0,0,0,0,0,9
58,120,9,90,33,0,0,0,0,0,0,0,0,0,10
59,144,9,72,33,0,0,0,0,0,0,0,0,0,8
60,104,9,54,33,0,0,0,0,0,0,0,0,0,6
61,192,9,72,33,0,0,0,0,0,0,0,0,0,8
62,108,9,72,33,0,0,0,0,0,0,0,0,0,8
63,128,9,63,33,0,0,0,0,0,0,0,0,0,7
64,280,9,81,34,0,0,0,0,0,0,0,0,0,9
65,260,9,72,34,0,0,0,0,0,0,0,0,0,8
66,196,9,72,34,0,0,0,0,0,0,0,0,0,8
67,352,9,81,36,0,0,0,0,0,0,0,0,0,9
