update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
2,44,9,9,9,0,0,0,0,0,0,0,0,0,1
3,24,9,9,10,0,0,0,0,0,0,0,0,0,1
4,48,9,18,11,0,0,0,0,0,0,0,0,0,2
5,28,9,18,12,0,0,0,0,0,0,0,0,0,2
6,96,9,36,14,0,0,0,0,0,0,0,0,0,4
7,56,9,36,16,0,0,0,0,0,0,0,0,0,4
8,60,9,45,17,0,0,0,0,0,0,0,0,0,5
9,40,9,45,17,0,0,0,0,0,0,0,0,0,5
10,64,9,54,19,0,0,0,0,0,0,0,0,0,6
11,192,9,54,20,0,0,0,0,0,0,0,0,0,6
12,220,9,72,22,0,0,0,0,0,0,0,0,0,8
13,192,9,72,24,0,0,0,0,0,0,0,0,0,8
14,136,9,81,26,0,0,0,0,0,0,0,0,0,9
15,220,9,90,28,0,0,0,0,0,0,0,0,0,10
16,192,9,81,29,0,0,0,0,0,0,0,0,0,9
17,396,9,126,32,0,0,0,0,0,0,0,0,0,14
18,444,9,126,34,0,0,0,0,0,0,0,0,0,14
19,536,9,153,36,0,0,0,0,0,0,0,0,0,17
20,640,9,126,39,0,0,0,0,0,0,0,0,0,14
21,960,9,144,41,0,0,0,0,0,0,0,0,0,16
22,1160,9,180,47,0,0,0,0,0,0,0,0,0,20
23,924,9,153,50,0,0,0,0,0,0,0,0,0,17
24,988,9,153,51,0,0,0,0,0,0,0,0,0,17
25,1012,9,144,52,0,0,0,0,0,0,0,0,0,16
26,500,9,162,54,0,0,0,0,0,0,0,0,0,18
27,800,9,180,59,0,0,0,0,0,0,0,0,0,20
28,632,9,198,62,0,0,0,0,0,0,0,0,0,22
29,944,9,243,65,0,0,0,0,0,0,0,0,0,27
30,912,9,243,72,0,0,0,0,0,0,0,0,0,27
31,860,9,261,74,0,0,0,0,0,0,0,0,0,29
32,968,9,261,76,0,0,0,0,0,0,0,0,0,29
33,1192,9,279,78,0,0,0,0,0,0,0,0,0,31
34,1392,9,306,81,0,0,0,0,0,0,0,0,0,34
35,1456,9,315,83,0,0,0,0,0,0,0,0,0,35
