update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,0,9,9,10,0,0,0,0,0,0,0,0,0,1
5,0,9,9,10,0,0,0,0,0,0,0,0,0,1
6,88,9,27,12,0,0,0,0,0,0,0,0,0,3
7,0,9,27,12,0,0,0,0,0,0,0,0,0,3
8,44,9,36,13,0,0,0,0,0,0,0,0,0,4
9,24,9,36,14,0,0,0,0,0,0,0,0,0,4
10,44,9,45,15,0,0,0,0,0,0,0,0,0,5
11,68,9,54,17,0,0,0,0,0,0,0,0,0,6
12,68,9,63,19,0,0,0,0,0,0,0,0,0,7
13,68,9,72,21,0,0,0,0,0,0,0,0,0,8
14,68,9,81,21,0,0,0,0,0,0,0,0,0,9
15,48,9,81,22,0,0,0,0,0,0,0,0,0,9
16,72,9,90,24,0,0,0,0,0,0,0,0,0,10
17,68,9,90,25,0,0,0,0,0,0,0,0,0,10
18,68,9,90,26,0,0,0,0,0,0,0,0,0,10
19,112,9,99,28,0,0,0,0,0,0,0,0,0,11
20,112,9,117,29,0,0,0,0,0,0,0,0,0,13
21,52,9,117,31,0,0,0,0,0,0,0,0,0,13
22,92,9,126,31,0,0,0,0,0,0,0,0,0,14
23,116,9,144,33,0,0,0,0,0,0,0,0,0,16
24,100,9,144,35,0,0,0,0,0,0,0,0,0,16
25,80,9,144,35,0,0,0,0,0,0,0,0,0,16
26,124,9,153,36,0,0,0,0,0,0,0,0,0,17
27,360,9,162,38,0,0,0,0,0,0,0,0,0,18
28,296,9,162,40,0,0,0,0,0,0,0,0,0,18
29,300,9,171,44,0,0,0,0,0,0,0,0,0,19
30,240,9,180,46,0,0,0,0,0,0,0,0,0,20
31,112,9,162,46,0,0,0,0,0,0,0,0,0,18
32,132,9,162,48,0,0,0,0,0,0,0,0,0,18
33,240,9,171,50,0,0,0,0,0,0,0,0,0,19
34,308,9,171,51,0,0,0,0,0,0,0,0,0,19
35,556,9,198,56,0,0,0,0,0,0,0,0,0,22
36,520,9,198,60,0,0,0,0,0,0,0,0,0,22
37,604,9,207,62,0,0,0,0,0,0,0,0,0,23
38,376,9,198,65,0,0,0,0,0,0,0,0,0,22
39,232,9,198,67,0,0,0,0,0,0,0,0,0,22
40,384,9,216,68,0,0,0,0,0,0,0,0,0,24
41,524,9,216,71,0,0,0,0,0,0,0,0,0,24
42,528,9,234,74,0,0,0,0,0,0,0,0,0,26
43,544,9,252,76,0,0,0,0,0,0,0,0,0,28
44,508,9,270,78,0,0,0,0,0,0,0,0,0,30
45,356,9,270,79,0,0,0,0,0,0,0,0,0,30
46,480,9,324,81,0,0,0,0,0,0,0,0,0,36
47,444,9,315,83,0,0,0,0,0,0,0,0,0,35
48,672,9,324,83,0,0,0,0,0,0,0,0,0,36
49,612,9,315,84,0,0,0,0,0,0,0,0,0,35
50,856,9,342,87,0,0,0,0,0,0,0,0,0,38
51,828,9,324,88,0,0,0,0,0,0,0,0,0,36
52,624,9,297,90,0,0,0,0,0,0,0,0,0,33
53,756,9,315,90,0,0,0,0,0,0,0,0,0,35
54,1044,9,324,90,0,0,0,0,0,0,0,0,0,36
55,1084,9,306,92,0,0,0,0,0,0,0,0,0,34
56,1360,9,351,94,0,0,0,0,0,0,0,0,0,39
57,1492,9,378,95,0,0,0,0,0,0,0,0,0,42
58,1360,9,342,95,0,0,0,0,0,0,0,0,0,38
59,1244,9,342,97,0,0,0,0,0,0,0,0,0,38
60,1004,9,297,97,0,0,0,0,0,0,0,0,0,33
61,1588,9,360,98,0,0,0,0,0,0,0,0,0,40
62,1372,9,378,98,0,0,0,0,0,0,0,0,0,42
63,1316,9,396,100,0,0,0,0,0,0,0,0,0,44
64,1472,9,396,100,0,0,0,0,0,0,0,0,0,44
65,1720,9,423,100,0,0,0,0,0,0,0,0,0,47
66,1436,9,423,100,0,0,0,0,0,0,0,0,0,47
