update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,7,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,7,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,7,0,0,0,0,0,0,0,0,0,0
3,44,9,9,8,0,0,0,0,0,0,0,0,0,1
4,24,9,9,9,0,0,0,0,0,0,0,0,0,1
5,4,9,9,9,0,0,0,0,0,0,0,0,0,1
6,48,9,18,10,0,0,0,0,0,0,0,0,0,2
7,68,9,18,10,0,0,0,0,0,0,0,0,0,2
8,28,9,18,12,0,0,0,0,0,0,0,0,0,2
9,52,9,27,13,0,0,0,0,0,0,0,0,0,3
10,32,9,27,13,0,0,0,0,0,0,0,0,0,3
11,12,9,27,14,0,0,0,0,0,0,0,0,0,3
12,12,9,27,14,0,0,0,0,0,0,0,0,0,3
13,12,9,27,14,0,0,0,0,0,0,0,0,0,3
14,12,9,27,14,0,0,0,0,0,0,0,0,0,3
15,12,9,27,14,0,0,0,0,0,0,0,0,0,3
16,12,9,27,14,0,0,0,0,0,0,0,0,0,3
17,56,9,27,15,0,0,0,0,0,0,0,0,0,3
18,36,9,27,16,0,0,0,0,0,0,0,0,0,3
19,16,9,27,16,0,0,0,0,0,0,0,0,0,3
20,60,9,36,17,0,0,0,0,0,0,0,0,0,4
21,52,9,36,17,0,0,0,0,0,0,0,0,0,4
22,32,9,36,18,0,0,0,0,0,0,0,0,0,4
23,56,9,45,19,0,0,0,0,0,0,0,0,0,5
24,12,9,45,19,0,0,0,0,0,0,0,0,0,5
25,56,9,45,19,0,0,0,0,0,0,0,0,0,5
26,36,9,45,20,0,0,0,0,0,0,0,0,0,5
27,12,9,36,20,0,0,0,0,0,0,0,0,0,4
28,56,9,45,20,0,0,0,0,0,0,0,0,0,5
29,120,9,54,21,0,0,0,0,0,0,0,0,0,6
30,100,9,54,22,0,0,0,0,0,0,0,0,0,6
31,36,9,45,22,0,0,0,0,0,0,0,0,0,5
32,60,9,54,22,0,0,0,0,0,0,0,0,0,6
33,40,9,54,23,0,0,0,0,0,0,0,0,0,6
34,20,9,54,24,0,0,0,0,0,0,0,0,0,6
35,64,9,54,25,0,0,0,0,0,0,0,0,0,6
36,88,9,63,27,0,0,0,0,0,0,0,0,0,7
37,84,9,63,27,0,0,0,0,0,0,0,0,0,7
38,132,9,72,28,0,0,0,0,0,0,0,0,0,8
39,72,9,72,30,0,0,0,0,0,0,0,0,0,8
40,28,9,63,30,0,0,0,0,0,0,0,0,0,7
41,116,9,81,30,0,0,0,0,0,0,0,0,0,9
42,196,9,81,31,0,0,0,0,0,0,0,0,0,9
43,136,9,81,32,0,0,0,0,0,0,0,0,0,9
44,140,9,72,34,0,0,0,0,0,0,0,0,0,8
45,116,9,63,34,0,0,0,0,0,0,0,0,0,7
46,132,9,72,36,0,0,0,0,0,0,0,0,0,8
47,148,9,72,36,0,0,0,0,0,0,0,0,0,8
48,132,9,81,38,0,0,0,0,0,0,0,0,0,9
49,72,9,81,38,0,0,0,0,0,0,0,0,0,9
50,72,9,81,38,0,0,0,0,0,0,0,0,0,9
51,96,9,90,39,0,0,0,0,0,0,0,0,0,10
52,140,9,90,40,0,0,0,0,0,0,0,0,0,10
53,116,9,81,41,0,0,0,0,0,0,0,0,0,9
54,56,9,81,41,0,0,0,0,0,0,0,0,0,9
55,120,9,90,42,0,0,0,0,0,0,0,0,0,10
56,164,9,99,44,0,0,0,0,0,0,0,0,0,11
57,104,9,108,44,0,0,0,0,0,0,0,0,0,12
58,108,9,117,44,0,0,0,0,0,0,0,0,0,13
59,108,9,117,44,0,0,0,0,0,0,0,0,0,13
60,84,9,108,44,0,0,0,0,0,0,0,0,0,12
61,192,9,108,46,0,0,0,0,0,0,0,0,0,12
62,216,9,117,47,0,0,0,0,0,0,0,0,0,13
63,108,9,99,48,0,0,0,0,0,0,0,0,0,11
64,80,9,99,48,0,0,0,0,0,0,0,0,0,11
65,104,9,99,49,0,0,0,0,0,0,0,0,0,11
66,148,9,108,51,0,0,0,0,0,0,0,0,0,12
67,128,9,108,52,0,0,0,0,0,0,0,0,0,12
68,152,9,117,52,0,0,0,0,0,0,0,0,0,13
69,92,9,117,54,0,0,0,0,0,0,0,0,0,13
70,96,9,126,54,0,0,0,0,0,0,0,0,0,14
71,160,9,135,55,0,0,0,0,0,0,0,0,0,15
72,200,9,135,55,0,0,0,0,0,0,0,0,0,15
73,116,9,126,58,0,0,0,0,0,0,0,0,0,14
74,164,9,135,59,0,0,0,0,0,0,0,0,0,15
75,256,9,153,61,0,0,0,0,0,0,0,0,0,17
76,300,9,144,61,0,0,0,0,0,0,0,0,0,16
77,348,9,135,62,0,0,0,0,0,0,0,0,0,15
78,160,9,99,63,0,0,0,0,0,0,0,0,0,11
79,168,9,117,65,0,0,0,0,0,0,0,0,0,13
80,188,9,117,65,0,0,0,0,0,0,0,0,0,13
