update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
5,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
6,44,9,9,11,0,0,0,0,0,0,0,0,0,1
7,0,9,9,11,0,0,0,0,0,0,0,0,0,1
8,0,9,9,11,0,0,0,0,0,0,0,0,0,1
9,108,9,18,12,0,0,0,0,0,0,0,0,0,2
10,88,9,18,13,0,0,0,0,0,0,0,0,0,2
11,68,9,18,14,0,0,0,0,0,0,0,0,0,2
12,44,9,27,15,0,0,0,0,0,0,0,0,0,3
13,0,9,27,15,0,0,0,0,0,0,0,0,0,3
14,0,9,27,15,0,0,0,0,0,0,0,0,0,3
15,44,9,18,15,0,0,0,0,0,0,0,0,0,2
16,24,9,18,16,0,0,0,0,0,0,0,0,0,2
17,0,9,18,16,0,0,0,0,0,0,0,0,0,2
18,0,9,18,16,0,0,0,0,0,0,0,0,0,2
19,44,9,27,16,0,0,0,0,0,0,0,0,0,3
20,24,9,27,17,0,0,0,0,0,0,0,0,0,3
21,4,9,27,18,0,0,0,0,0,0,0,0,0,3
22,48,9,36,18,0,0,0,0,0,0,0,0,0,4
23,28,9,36,19,0,0,0,0,0,0,0,0,0,4
24,116,9,36,21,0,0,0,0,0,0,0,0,0,4
25,96,9,36,22,0,0,0,0,0,0,0,0,0,4
26,120,9,36,22,0,0,0,0,0,0,0,0,0,4
27,32,9,36,22,0,0,0,0,0,0,0,0,0,4
28,56,9,45,23,0,0,0,0,0,0,0,0,0,5
29,36,9,45,23,0,0,0,0,0,0,0,0,0,5
30,104,9,54,23,0,0,0,0,0,0,0,0,0,6
31,64,9,54,25,0,0,0,0,0,0,0,0,0,6
32,24,9,54,27,0,0,0,0,0,0,0,0,0,6
33,112,9,63,28,0,0,0,0,0,0,0,0,0,7
34,116,9,54,29,0,0,0,0,0,0,0,0,0,6
35,52,9,45,29,0,0,0,0,0,0,0,0,0,5
36,32,9,45,30,0,0,0,0,0,0,0,0,0,5
37,120,9,54,30,0,0,0,0,0,0,0,0,0,6
38,184,9,45,30,0,0,0,0,0,0,0,0,0,5
39,168,9,54,33,0,0,0,0,0,0,0,0,0,6
40,260,9,81,34,0,0,0,0,0,0,0,0,0,9
41,132,9,72,36,0,0,0,0,0,0,0,0,0,8
42,48,9,63,36,0,0,0,0,0,0,0,0,0,7
43,72,9,72,37,0,0,0,0,0,0,0,0,0,8
44,92,9,72,38,0,0,0,0,0,0,0,0,0,8
45,204,9,90,40,0,0,0,0,0,0,0,0,0,10
46,176,9,81,42,0,0,0,0,0,0,0,0,0,9
47,200,9,90,42,0,0,0,0,0,0,0,0,0,10
48,208,9,108,43,0,0,0,0,0,0,0,0,0,12
49,108,9,99,43,0,0,0,0,0,0,0,0,0,11
50,172,9,99,44,0,0,0,0,0,0,0,0,0,11
51,272,9,90,46,0,0,0,0,0,0,0,0,0,10
52,144,9,90,47,0,0,0,0,0,0,0,0,0,10
53,152,9,108,47,0,0,0,0,0,0,0,0,0,12
54,176,9,117,49,0,0,0,0,0,0,0,0,0,13
55,124,9,99,50,0,0,0,0,0,0,0,0,0,11
56,148,9,99,51,0,0,0,0,0,0,0,0,0,11
57,256,9,117,51,0,0,0,0,0,0,0,0,0,13
58,200,9,135,54,0,0,0,0,0,0,0,0,0,15
59,304,9,135,57,0,0,0,0,0,0,0,0,0,15
60,280,9,135,58,0,0,0,0,0,0,0,0,0,15
61,204,9,144,60,0,0,0,0,0,0,0,0,0,16
62,232,9,162,63,0,0,0,0,0,0,0,0,0,18
63,304,9,189,67,0,0,0,0,0,0,0,0,0,21
64,208,9,171,67,0,0,0,0,0,0,0,0,0,19
65,236,9,171,69,0,0,0,0,0,0,0,0,0,19
66,264,9,180,69,0,0,0,0,0,0,0,0,0,20
67,280,9,171,71,0,0,0,0,0,0,0,0,0,19
