update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
5,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
6,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
7,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
8,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
9,44,9,9,11,0,0,0,0,0,0,0,0,0,1
10,24,9,18,12,0,0,0,0,0,0,0,0,0,2
11,0,9,18,12,0,0,0,0,0,0,0,0,0,2
12,0,9,18,12,0,0,0,0,0,0,0,0,0,2
13,0,9,18,12,0,0,0,0,0,0,0,0,0,2
14,0,9,18,12,0,0,0,0,0,0,0,0,0,2
15,44,9,18,13,0,0,0,0,0,0,0,0,0,2
16,0,9,18,13,0,0,0,0,0,0,0,0,0,2
17,0,9,18,13,0,0,0,0,0,0,0,0,0,2
18,44,9,18,13,0,0,0,0,0,0,0,0,0,2
19,88,9,27,13,0,0,0,0,0,0,0,0,0,3
20,24,9,27,14,0,0,0,0,0,0,0,0,0,3
21,44,9,27,15,0,0,0,0,0,0,0,0,0,3
22,0,9,27,15,0,0,0,0,0,0,0,0,0,3
23,0,9,27,15,0,0,0,0,0,0,0,0,0,3
24,44,9,27,16,0,0,0,0,0,0,0,0,0,3
25,0,9,27,16,0,0,0,0,0,0,0,0,0,3
26,0,9,27,16,0,0,0,0,0,0,0,0,0,3
27,44,9,27,17,0,0,0,0,0,0,0,0,0,3
28,44,9,45,18,0,0,0,0,0,0,0,0,0,5
29,132,9,54,20,0,0,0,0,0,0,0,0,0,6
30,92,9,54,23,0,0,0,0,0,0,0,0,0,6
31,48,9,54,23,0,0,0,0,0,0,0,0,0,6
32,72,9,36,23,0,0,0,0,0,0,0,0,0,4
33,48,9,27,24,0,0,0,0,0,0,0,0,0,3
34,4,9,27,24,0,0,0,0,0,0,0,0,0,3
35,4,9,27,24,0,0,0,0,0,0,0,0,0,3
36,92,9,27,25,0,0,0,0,0,0,0,0,0,3
37,4,9,27,25,0,0,0,0,0,0,0,0,0,3
38,48,9,36,26,0,0,0,0,0,0,0,0,0,4
39,116,9,45,27,0,0,0,0,0,0,0,0,0,5
40,164,9,63,30,0,0,0,0,0,0,0,0,0,7
41,184,9,63,32,0,0,0,0,0,0,0,0,0,7
42,168,9,63,32,0,0,0,0,0,0,0,0,0,7
43,124,9,63,33,0,0,0,0,0,0,0,0,0,7
44,192,9,81,35,0,0,0,0,0,0,0,0,0,9
45,216,9,72,35,0,0,0,0,0,0,0,0,0,8
46,112,9,72,36,0,0,0,0,0,0,0,0,0,8
47,220,9,72,37,0,0,0,0,0,0,0,0,0,8
48,180,9,72,37,0,0,0,0,0,0,0,0,0,8
49,84,9,72,37,0,0,0,0,0,0,0,0,0,8
50,176,9,90,39,0,0,0,0,0,0,0,0,0,10
51,264,9,99,43,0,0,0,0,0,0,0,0,0,11
52,264,9,90,44,0,0,0,0,0,0,0,0,0,10
53,308,9,81,47,0,0,0,0,0,0,0,0,0,9
54,256,9,90,48,0,0,0,0,0,0,0,0,0,10
55,156,9,99,49,0,0,0,0,0,0,0,0,0,11
56,172,9,99,50,0,0,0,0,0,0,0,0,0,11
57,108,9,99,52,0,0,0,0,0,0,0,0,0,11
58,304,9,135,53,0,0,0,0,0,0,0,0,0,15
59,464,9,135,55,0,0,0,0,0,0,0,0,0,15
60,364,9,144,56,0,0,0,0,0,0,0,0,0,16
61,640,9,180,59,0,0,0,0,0,0,0,0,0,20
62,356,9,180,61,0,0,0,0,0,0,0,0,0,20
63,460,9,198,64,0,0,0,0,0,0,0,0,0,22
64,592,9,225,67,0,0,0,0,0,0,0,0,0,25
65,504,9,207,69,0,0,0,0,0,0,0,0,0,23
66,400,9,225,71,0,0,0,0,0,0,0,0,0,25
67,492,9,243,74,0,0,0,0,0,0,0,0,0,27
