update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
4,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
5,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
6,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
7,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
8,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
9,108,9,9,11,0,0,0,0,0,0,0,0,0,1
10,88,9,9,12,0,0,0,0,0,0,0,0,0,1
11,0,9,9,12,0,0,0,0,0,0,0,0,0,1
12,0,9,9,12,0,0,0,0,0,0,0,0,0,1
13,0,9,9,12,0,0,0,0,0,0,0,0,0,1
14,0,9,9,12,0,0,0,0,0,0,0,0,0,1
15,0,9,9,12,0,0,0,0,0,0,0,0,0,1
16,0,9,9,12,0,0,0,0,0,0,0,0,0,1
17,0,9,9,12,0,0,0,0,0,0,0,0,0,1
18,0,9,9,12,0,0,0,0,0,0,0,0,0,1
19,88,9,18,14,0,0,0,0,0,0,0,0,0,2
20,48,9,18,14,0,0,0,0,0,0,0,0,0,2
21,0,9,18,14,0,0,0,0,0,0,0,0,0,2
22,0,9,18,14,0,0,0,0,0,0,0,0,0,2
23,0,9,18,14,0,0,0,0,0,0,0,0,0,2
24,0,9,18,14,0,0,0,0,0,0,0,0,0,2
25,0,9,18,14,0,0,0,0,0,0,0,0,0,2
26,0,9,18,14,0,0,0,0,0,0,0,0,0,2
27,44,9,27,15,0,0,0,0,0,0,0,0,0,3
28,24,9,27,15,0,0,0,0,0,0,0,0,0,3
29,0,9,27,15,0,0,0,0,0,0,0,0,0,3
30,0,9,27,15,0,0,0,0,0,0,0,0,0,3
31,0,9,27,15,0,0,0,0,0,0,0,0,0,3
32,0,9,27,15,0,0,0,0,0,0,0,0,0,3
33,0,9,27,15,0,0,0,0,0,0,0,0,0,3
34,44,9,36,16,0,0,0,0,0,0,0,0,0,4
35,68,9,27,16,0,0,0,0,0,0,0,0,0,3
36,4,9,18,16,0,0,0,0,0,0,0,0,0,2
37,4,9,18,16,0,0,0,0,0,0,0,0,0,2
38,4,9,18,16,0,0,0,0,0,0,0,0,0,2
39,92,9,27,17,0,0,0,0,0,0,0,0,0,3
40,52,9,27,18,0,0,0,0,0,0,0,0,0,3
41,12,9,27,19,0,0,0,0,0,0,0,0,0,3
42,56,9,36,19,0,0,0,0,0,0,0,0,0,4
43,36,9,36,20,0,0,0,0,0,0,0,0,0,4
44,36,9,27,20,0,0,0,0,0,0,0,0,0,3
45,60,9,36,21,0,0,0,0,0,0,0,0,0,4
46,84,9,45,21,0,0,0,0,0,0,0,0,0,5
47,96,9,36,21,0,0,0,0,0,0,0,0,0,4
48,76,9,36,21,0,0,0,0,0,0,0,0,0,4
49,8,9,36,21,0,0,0,0,0,0,0,0,0,4
50,96,9,45,21,0,0,0,0,0,0,0,0,0,5
51,144,9,45,23,0,0,0,0,0,0,0,0,0,5
52,96,9,54,24,0,0,0,0,0,0,0,0,0,6
53,28,9,45,25,0,0,0,0,0,0,0,0,0,5
54,52,9,45,26,0,0,0,0,0,0,0,0,0,5
55,32,9,45,26,0,0,0,0,0,0,0,0,0,5
56,8,9,45,26,0,0,0,0,0,0,0,0,0,5
57,52,9,54,27,0,0,0,0,0,0,0,0,0,6
58,164,9,63,29,0,0,0,0,0,0,0,0,0,7
59,56,9,45,29,0,0,0,0,0,0,0,0,0,5
60,52,9,45,29,0,0,0,0,0,0,0,0,0,5
61,120,9,54,30,0,0,0,0,0,0,0,0,0,6
62,60,9,54,30,0,0,0,0,0,0,0,0,0,6
63,56,9,63,30,0,0,0,0,0,0,0,0,0,7
64,124,9,72,30,0,0,0,0,0,0,0,0,0,8
65,104,9,81,32,0,0,0,0,0,0,0,0,0,9
66,164,9,81,32,0,0,0,0,0,0,0,0,0,9
67,208,9,99,32,0,0,0,0,0,0,0,0,0,11
