update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
3,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
4,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
5,0,nan,0,8,0,0,0,0,0,0,0,0,0,0
6,44,9,9,9,0,0,0,0,0,0,0,0,0,1
7,0,9,9,9,0,0,0,0,0,0,0,0,0,1
8,0,9,9,9,0,0,0,0,0,0,0,0,0,1
9,0,9,9,9,0,0,0,0,0,0,0,0,0,1
10,0,9,9,9,0,0,0,0,0,0,0,0,0,1
11,0,9,9,9,0,0,0,0,0,0,0,0,0,1
12,44,9,18,10,0,0,0,0,0,0,0,0,0,2
13,0,9,18,10,0,0,0,0,0,0,0,0,0,2
14,0,9,18,10,0,0,0,0,0,0,0,0,0,2
15,0,9,18,10,0,0,0,0,0,0,0,0,0,2
16,0,9,18,10,0,0,0,0,0,0,0,0,0,2
17,0,9,18,10,0,0,0,0,0,0,0,0,0,2
18,44,9,27,11,0,0,0,0,0,0,0,0,0,3
19,24,9,27,12,0,0,0,0,0,0,0,0,0,3
20,0,9,27,12,0,0,0,0,0,0,0,0,0,3
21,0,9,27,12,0,0,0,0,0,0,0,0,0,3
22,0,9,27,12,0,0,0,0,0,0,0,0,0,3
23,0,9,27,12,0,0,0,0,0,0,0,0,0,3
24,0,9,27,12,0,0,0,0,0,0,0,0,0,3
25,0,9,27,12,0,0,0,0,0,0,0,0,0,3
26,0,9,27,12,0,0,0,0,0,0,0,0,0,3
27,0,9,27,12,0,0,0,0,0,0,0,0,0,3
28,0,9,27,12,0,0,0,0,0,0,0,0,0,3
29,0,9,27,12,0,0,0,0,0,0,0,0,0,3
30,0,9,27,12,0,0,0,0,0,0,0,0,0,3
31,0,9,27,12,0,0,0,0,0,0,0,0,0,3
32,44,9,27,12,0,0,0,0,0,0,0,0,0,3
33,0,9,27,12,0,0,0,0,0,0,0,0,0,3
34,0,9,27,12,0,0,0,0,0,0,0,0,0,3
35,0,9,27,12,0,0,0,0,0,0,0,0,0,3
