update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9
0,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
1,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
2,0,nan,0,10,0,0,0,0,0,0,0,0,0,0
3,44,9,9,11,0,0,0,0,0,0,0,0,0,1
4,24,9,9,12,0,0,0,0,0,0,0,0,0,1
5,4,9,9,12,0,0,0,0,0,0,0,0,0,1
6,4,9,9,12,0,0,0,0,0,0,0,0,0,1
7,4,9,9,12,0,0,0,0,0,0,0,0,0,1
8,48,9,18,12,0,0,0,0,0,0,0,0,0,2
9,28,9,18,13,0,0,0,0,0,0,0,0,0,2
10,8,9,18,13,0,0,0,0,0,0,0,0,0,2
11,8,9,18,13,0,0,0,0,0,0,0,0,0,2
12,8,9,18,13,0,0,0,0,0,0,0,0,0,2
13,96,9,27,15,0,0,0,0,0,0,0,0,0,3
14,56,9,27,15,0,0,0,0,0,0,0,0,0,3
15,16,9,27,15,0,0,0,0,0,0,0,0,0,3
16,60,9,36,15,0,0,0,0,0,0,0,0,0,4
17,84,9,45,16,0,0,0,0,0,0,0,0,0,5
18,128,9,45,16,0,0,0,0,0,0,0,0,0,5
19,64,9,36,18,0,0,0,0,0,0,0,0,0,4
20,68,9,45,19,0,0,0,0,0,0,0,0,0,5
21,132,9,54,20,0,0,0,0,0,0,0,0,0,6
22,72,9,54,21,0,0,0,0,0,0,0,0,0,6
23,112,9,54,24,0,0,0,0,0,0,0,0,0,6
24,112,9,54,25,0,0,0,0,0,0,0,0,0,6
25,28,9,54,25,0,0,0,0,0,0,0,0,0,6
26,160,9,81,28,0,0,0,0,0,0,0,0,0,9
27,188,9,99,31,0,0,0,0,0,0,0,0,0,11
28,84,9,99,32,0,0,0,0,0,0,0,0,0,11
29,196,9,117,35,0,0,0,0,0,0,0,0,0,13
30,244,9,135,38,0,0,0,0,0,0,0,0,0,15
31,220,9,126,40,0,0,0,0,0,0,0,0,0,14
32,136,9,126,40,0,0,0,0,0,0,0,0,0,14
33,268,9,153,43,0,0,0,0,0,0,0,0,0,17
34,244,9,162,45,0,0,0,0,0,0,0,0,0,18
35,220,9,144,47,0,0,0,0,0,0,0,0,0,16
36,180,9,171,49,0,0,0,0,0,0,0,0,0,19
37,316,9,207,49,0,0,0,0,0,0,0,0,0,23
38,328,9,189,50,0,0,0,0,0,0,0,0,0,21
39,312,9,189,51,0,0,0,0,0,0,0,0,0,21
40,404,9,198,53,0,0,0,0,0,0,0,0,0,22
41,404,9,207,56,0,0,0,0,0,0,0,0,0,23
42,360,9,171,56,0,0,0,0,0,0,0,0,0,19
43,388,9,189,58,0,0,0,0,0,0,0,0,0,21
44,496,9,216,60,0,0,0,0,0,0,0,0,0,24
45,436,9,198,64,0,0,0,0,0,0,0,0,0,22
46,556,9,207,64,0,0,0,0,0,0,0,0,0,23
47,652,9,216,67,0,0,0,0,0,0,0,0,0,24
48,624,9,207,70,0,0,0,0,0,0,0,0,0,23
49,540,9,207,70,0,0,0,0,0,0,0,0,0,23
50,516,9,207,72,0,0,0,0,0,0,0,0,0,23
51,712,9,225,74,0,0,0,0,0,0,0,0,0,25
52,972,9,297,81,0,0,0,0,0,0,0,0,0,33
53,852,9,279,86,0,0,0,0,0,0,0,0,0,31
54,828,9,288,88,0,0,0,0,0,0,0,0,0,32
55,916,9,297,91,0,0,0,0,0,0,0,0,0,33
56,904,9,288,92,0,0,0,0,0,0,0,0,0,32
57,928,9,297,93,0,0,0,0,0,0,0,0,0,33
58,948,9,333,96,0,0,0,0,0,0,0,0,0,37
59,1232,9,342,98,0,0,0,0,0,0,0,0,0,38
60,1552,9,405,98,0,0,0,0,0,0,0,0,0,45
61,1088,9,369,98,0,0,0,0,0,0,0,0,0,41
62,936,9,342,99,0,0,0,0,0,0,0,0,0,38
63,868,9,342,100,0,0,0,0,0,0,0,0,0,38
64,1160,9,396,100,0,0,0,0,0,0,0,0,0,44
65,1048,9,396,100,0,0,0,0,0,0,0,0,0,44
66,964,9,378,100,0,0,0,0,0,0,0,0,0,42
67,928,9,387,100,0,0,0,0,0,0,0,0,0,43
